NumMotors,positionAmplitude[deg],Lambda,Frequency[Hz],
8,20,10,0.5
absReceived_ts[s],absReceived_ts[us],0GoalPosition[rad],1GoalPosition[rad],2GoalPosition[rad],3GoalPosition[rad],4GoalPosition[rad],5GoalPosition[rad],6GoalPosition[rad],7GoalPosition[rad],0FbckPosition[rad],1FbckPosition[rad],2FbckPosition[rad],3FbckPosition[rad],4FbckPosition[rad],5FbckPosition[rad],6FbckPosition[rad],7FbckPosition[rad],0FbckCurrent[mA],1FbckCurrent[mA],2FbckCurrent[mA],3FbckCurrent[mA],4FbckCurrent[mA],5FbckCurrent[mA],6FbckCurrent[mA],7FbckCurrent[mA],0FbckVoltage[volts],1FbckVoltage[volts],2FbckVoltage[volts],3FbckVoltage[volts],4FbckVoltage[volts],5FbckVoltage[volts],6FbckVoltage[volts],7FbckVoltage[volts],ax,ay,az,Wx,Wy,Wz
1756735984,894355,-0.00993513908907574933015994,-0.000901197806249578342065176,0.011155479185395625330024,0.0217406479790961948417305,0.0255757579698862452799446,0.0188866308693551344932704,0.00171117857471112574246908,-0.0209800372572823967676214,-0.00383588522588522613798734,0.00230153113553113524911153,0.00537023931623931572582054,0.0099733015873015862240436,0.0115076556776556766792385,0.00537023931623931572582054,-0.00230153113553113524911153,-0.0176450720390720385000183,-43.04000091552734375,0,69.94000244140625,91.45999908447265625,91.45999908447265625,80.70000457763671875,0,0,11.3999996185302734375,11.6000003814697265625,11.69999980926513671875,11.5,11.5,11.5,11.3999996185302734375,11.5,-0.0163480006158351898193359,0.059047996997833251953125,-0.997471988201141357421875,-0.62999999523162841796875,-2.0299999713897705078125,6.929999828338623046875
1756735984,910412,-0.0115807128220754163711037,-0.00208604820371893068253755,0.0110958684053291557064513,0.0231678245218087872081547,0.0282823010905789325175608,0.0220148551835617524441435,0.00396095171033946768374134,-0.0208679276503398770936659,-0.00383588522588522613798734,0.00230153113553113524911153,0.00690459340659340618101547,0.0130420097680097671344335,0.0145763638583638593243519,0.00537023931623931572582054,-0.00230153113553113524911153,-0.0191794261294261289552132,-61.87000274658203125,-10.7600002288818359375,56.490001678466796875,96.84000396728515625,110.29000091552734375,94.15000152587890625,40.350002288818359375,-2.690000057220458984375,11.69999980926513671875,11.6000003814697265625,11.69999980926513671875,11.5,11.3999996185302734375,11.5,11.3999996185302734375,11.5,0.00853999983519315719604492,0.0626469999551773071289062,-0.9940559864044189453125,-0.62999999523162841796875,-1.61000001430511474609375,7
1756735984,926384,-0.0133099101164477692793575,-0.00344749469318191047520483,0.0108188729920416348145862,0.0244232253983618051440541,0.0309544760909793575942572,0.0253020473110487642554034,0.00654604240544434841375665,-0.0203469841754529735811108,-0.00537023931623931572582054,0.00230153113553113524911153,0.00690459340659340618101547,0.0145763638583638593243519,0.0161107179487179480448233,0.00843894749694749750357214,-0.00230153113553113524911153,-0.0191794261294261289552132,-53.8000030517578125,-43.04000091552734375,56.490001678466796875,107.600006103515625,107.600006103515625,107.600006103515625,61.87000274658203125,0,11.69999980926513671875,11.6000003814697265625,11.69999980926513671875,11.3999996185302734375,11.30000019073486328125,11.30000019073486328125,11.3999996185302734375,11.3999996185302734375,-0.0104310000315308570861816,0.0601460002362728118896484,-0.98929798603057861328125,-0.769999980926513671875,-3.0099999904632568359375,5.88000011444091796875
1756735984,958270,-0.0151108435135940029347967,-0.00497978123607659747124066,0.010319760702815310160485,0.0254906567108407616784049,0.0335685906978162515446051,0.0287256092750271530000816,0.00945552119504696267360266,-0.0194083069344748726514638,-0.00690459340659340618101547,0.00230153113553113524911153,0.00690459340659340618101547,0.0161107179487179480448233,0.0191794261294261289552132,0.0115076556776556766792385,-0.00076717704517704511917725,-0.0207137802197802194104082,-40.350002288818359375,-51.1100006103515625,53.8000030517578125,99.529998779296875,115.67000579833984375,99.529998779296875,67.25,0,11.69999980926513671875,11.6000003814697265625,11.6000003814697265625,11.3999996185302734375,11.3999996185302734375,11.3999996185302734375,11.30000019073486328125,11.3999996185302734375,0.00274499994702637195587158,0.0631349980831146240234375,-0.985394001007080078125,-1.0499999523162841796875,-3.849999904632568359375,4.7600002288818359375
1756735984,974348,-0.0169710319358239956899492,-0.00667602434047089715596357,0.00959511010395756001878365,0.0263548791476552746182449,0.0361010102760828052725905,0.0322618146329105154324068,0.0126763178255007678829624,-0.0180454612592795791969902,-0.00843894749694749750357214,0.00076717704517704511917725,0.00690459340659340618101547,0.0161107179487179480448233,0.0222481343101343098656031,0.0161107179487179480448233,0.00230153113553113524911153,-0.0207137802197802194104082,-48.420001983642578125,-32.279998779296875,59.18000030517578125,110.29000091552734375,104.910003662109375,83.3899993896484375,45.729999542236328125,0,11.69999980926513671875,11.5,11.6000003814697265625,11.30000019073486328125,11.3999996185302734375,11.3999996185302734375,11.30000019073486328125,11.30000019073486328125,0.0129929995164275169372559,0.0594139993190765380859375,-0.979232966899871826171875,-1.190000057220458984375,-5.03999996185302734375,6.650000095367431640625
1756735984,990367,-0.0188774595988510651700665,-0.00852824067943587678375383,0.00864283569488976180505979,0.0270016901434532476111716,0.0385282765851860317662947,0.0358859204685610874707713,0.0161932736957739152605651,-0.0162545249624726703685518,-0.00843894749694749750357214,0.00076717704517704511917725,0.00690459340659340618101547,0.0176450720390720385000183,0.023782488400488400320798,0.0191794261294261289552132,0.00383588522588522613798734,-0.0222481343101343098656031,-80.70000457763671875,-32.279998779296875,48.420001983642578125,115.67000579833984375,118.3600006103515625,83.3899993896484375,51.1100006103515625,16.1399993896484375,11.69999980926513671875,11.5,11.6000003814697265625,11.3999996185302734375,11.3999996185302734375,11.30000019073486328125,11.30000019073486328125,11.3999996185302734375,-0.0214719995856285095214844,0.0613049976527690887451172,-0.980696976184844970703125,-1.0499999523162841796875,-6.5100002288818359375,6.090000152587890625
1756735985,6383,-0.0208166472440786155806425,-0.010527383971902904910567,0.00746221186406114712907911,0.0274180159010294875743252,0.0408272462190296878126183,0.0395723028043753616289635,0.0199892118861734122137186,-0.0140341333911229368403006,-0.0099733015873015862240436,-0.00230153113553113524911153,0.00690459340659340618101547,0.0176450720390720385000183,0.025316842490842487306546,0.0222481343101343098656031,0.00690459340659340618101547,-0.0207137802197802194104082,-69.94000244140625,-51.1100006103515625,2.690000057220458984375,107.600006103515625,126.43000030517578125,91.45999908447265625,78.01000213623046875,13.450000762939453125,11.69999980926513671875,11.5,11.5,11.19999980926513671875,11.3999996185302734375,11.30000019073486328125,11.30000019073486328125,11.30000019073486328125,-0.0262299999594688415527344,0.061122000217437744140625,-0.97477996349334716796875,-0.84000003337860107421875,-8.18999958038330078125,6.30000019073486328125
1756735985,22348,-0.0227747048004261348763677,-0.012663377550955650860387,0.0060538808336986155503312,0.0275919682927875352385083,0.0429751851224717401622755,0.0432945567110519097253629,0.0240449989984462299263956,-0.0113854943684017512889328,-0.0130420097680097671344335,-0.00230153113553113524911153,0.00690459340659340618101547,0.0191794261294261289552132,0.0283855506715506682169359,0.0268511965811965777617409,0.0099733015873015862240436,-0.0207137802197802194104082,-75.31999969482421875,-53.8000030517578125,0,104.910003662109375,110.29000091552734375,91.45999908447265625,83.3899993896484375,48.420001983642578125,11.69999980926513671875,11.5,11.6000003814697265625,11.3999996185302734375,11.3999996185302734375,11.3999996185302734375,11.30000019073486328125,11.30000019073486328125,-0.00506300013512372970581055,0.0607559978961944580078125,-0.9696559906005859375,-0.699999988079071044921875,-9.590000152587890625,5.179999828338623046875
1756735985,54266,-0.0247374128616078790832145,-0.01492516376586065611487,0.00441986676950025230564689,0.0275129349691760616281044,0.0449499162829965354104544,0.0470256511953361516775729,0.0283396389594877569362286,-0.00831241472959201761760983,-0.0145763638583638593243519,-0.00383588522588522613798734,0.00690459340659340618101547,0.0191794261294261289552132,0.0314542588522588456578788,0.0314542588522588456578788,0.0130420097680097671344335,-0.0191794261294261289552132,-72.6300048828125,-75.31999969482421875,-2.690000057220458984375,104.910003662109375,118.3600006103515625,99.529998779296875,61.87000274658203125,48.420001983642578125,11.69999980926513671875,11.5,11.6000003814697265625,11.3999996185302734375,11.3999996185302734375,11.3999996185302734375,11.19999980926513671875,11.30000019073486328125,-0.0269009992480278015136719,0.0619760006666183471679688,-0.966666996479034423828125,-0.560000002384185791015625,-12.25,5.530000209808349609375
1756735985,70349,-0.0266902927266312629817069,-0.0173007533242618381785771,0.00256357524829187687076537,0.0271716423885038950436499,0.0467299365370671751507281,0.0507380623465245733649809,0.0328503667114345629385319,-0.00482129932091332220195357,-0.0145763638583638593243519,-0.00690459340659340618101547,0.00690459340659340618101547,0.0191794261294261289552132,0.0345229670329670265682687,0.0360573211233211204929106,0.0176450720390720385000183,-0.0161107179487179480448233,-94.15000152587890625,-56.490001678466796875,-5.38000011444091796875,104.910003662109375,107.600006103515625,61.87000274658203125,48.420001983642578125,53.8000030517578125,11.69999980926513671875,11.5,11.6000003814697265625,11.30000019073486328125,11.30000019073486328125,11.30000019073486328125,11.30000019073486328125,11.30000019073486328125,0.00957699958235025405883789,0.0580720007419586181640625,-0.967094004154205322265625,-0.699999988079071044921875,-14,6.090000152587890625
1756735985,86356,-0.028618669525058166441811,-0.0197772730265933747995089,0.000489786766928071589342897,0.0265602057725994357417765,0.0482945170230426601420959,0.054403893337150996400986,0.0375527388489296162776832,-0.000921138791754224956105646,-0.0161107179487179480448233,-0.00843894749694749750357214,0.00690459340659340618101547,0.0191794261294261289552132,0.0345229670329670265682687,0.0391260293040293083421943,0.0207137802197802194104082,-0.0130420097680097671344335,-96.84000396728515625,-80.70000457763671875,-21.520000457763671875,102.220001220703125,115.67000579833984375,80.70000457763671875,53.8000030517578125,45.729999542236328125,11.69999980926513671875,11.5,11.6000003814697265625,11.30000019073486328125,11.30000019073486328125,11.30000019073486328125,11.30000019073486328125,11.30000019073486328125,-0.0262909997254610061645508,0.0595970004796981811523438,-0.964775979518890380859375,-0.4900000095367431640625,-16.3099994659423828125,6.230000019073486328125
1756735985,102366,-0.0305077602710948601882901,-0.0223410328517868982112216,-0.00179535323396930613509825,0.0256721977399553130672061,0.0496238425647806055684974,0.0579950418132040568242047,0.0424207610002855090014506,0.00337650916761786379360899,-0.0176450720390720385000183,-0.00843894749694749750357214,0.00690459340659340618101547,0.0207137802197802194104082,0.0375916752136752074786585,0.0437290915750915762383322,0.023782488400488400320798,-0.0115076556776556766792385,-102.220001220703125,-88.7700042724609375,-37.659999847412109375,102.220001220703125,102.220001220703125,94.15000152587890625,80.70000457763671875,59.18000030517578125,11.69999980926513671875,11.5,11.6000003814697265625,11.30000019073486328125,11.30000019073486328125,11.30000019073486328125,11.30000019073486328125,11.19999980926513671875,-0.0287919994443655014038086,0.0623419992625713348388672,-0.96855795383453369140625,-0.140000000596046447753906,-17.0100002288818359375,5.809999942779541015625
1756735985,118342,-0.0323427292754444595246355,-0.0249775748395120837652694,-0.00428435292463468127277526,0.0245026775044323817664971,0.0506990895392843976541286,0.0614833052316765549250022,0.0474269806442247573996518,0.00805755472161680599829658,-0.0176450720390720385000183,-0.0099733015873015862240436,0.00537023931623931572582054,0.0207137802197802194104082,0.0391260293040293083421943,0.0467977997557997571487221,0.0299199047619047621415778,-0.00690459340659340618101547,-115.67000579833984375,-96.84000396728515625,-67.25,61.87000274658203125,99.529998779296875,88.7700042724609375,69.94000244140625,72.6300048828125,11.5,11.5,11.6000003814697265625,11.30000019073486328125,11.30000019073486328125,11.30000019073486328125,11.19999980926513671875,11.19999980926513671875,-0.0300730001181364059448242,0.0615490004420280456542969,-0.966605961322784423828125,-0.140000000596046447753906,-19.6700000762939453125,3.9900000095367431640625
1756735985,150260,-0.0341087848920462594071168,-0.0276717542504645169776367,-0.00696839877202517533894,0.0230482506417232259343653,0.0515025680132918106668427,0.0648405647754493191792236,0.052542641215609746374593,0.0131054223158863225595638,-0.0191794261294261289552132,-0.0130420097680097671344335,0.00383588522588522613798734,0.0207137802197802194104082,0.0421947374847374892525842,0.04833215384615384413447,0.0345229670329670265682687,-0.00230153113553113524911153,-134.5,-110.29000091552734375,-53.8000030517578125,53.8000030517578125,96.84000396728515625,94.15000152587890625,75.31999969482421875,59.18000030517578125,11.69999980926513671875,11.5,11.6000003814697265625,11.30000019073486328125,11.30000019073486328125,11.30000019073486328125,11.19999980926513671875,11.19999980926513671875,-0.042089998722076416015625,0.0616099983453750610351562,-0.967459976673126220703125,-0.210000008344650268554688,-20.8600006103515625,-0.349999994039535522460938
1756735985,166364,-0.0357912457092597682817292,-0.0304078032027394092040584,-0.009837387364031635952899,0.0213070929584551725655128,0.0520178070114366980503107,0.0680389111822756326164452,0.0577378029370720496915581,0.0185011105288870117413502,-0.0207137802197802194104082,-0.0161107179487179480448233,0.00230153113553113524911153,0.0207137802197802194104082,0.0421947374847374892525842,0.0544695702075702059552498,0.0391260293040293083421943,0.00076717704517704511917725,-121.0500030517578125,-88.7700042724609375,-40.350002288818359375,53.8000030517578125,86.0800018310546875,48.420001983642578125,51.1100006103515625,51.1100006103515625,11.69999980926513671875,11.5,11.6000003814697265625,11.19999980926513671875,11.30000019073486328125,11.30000019073486328125,11.19999980926513671875,11.30000019073486328125,-0.014578999951481819152832,0.0599629990756511688232422,-0.969289958477020263671875,-0.560000002384185791015625,-22.2600002288818359375,-0.980000019073486328125
1756735985,182371,-0.0373756060021872768550644,-0.0331693947594942292744769,-0.0128799590179155803298938,0.019278971656504929194087,0.0522296371168084888614302,0.0710507691691947690371123,0.0629814645075411488894801,0.0242232552790654538654724,-0.0222481343101343098656031,-0.0176450720390720385000183,0.00076717704517704511917725,0.0207137802197802194104082,0.0437290915750915762383322,0.0575382783882783868656396,0.0452634456654456632240802,0.00537023931623931572582054,-142.57000732421875,-115.67000579833984375,-69.94000244140625,34.970001220703125,80.70000457763671875,64.55999755859375,64.55999755859375,69.94000244140625,11.69999980926513671875,11.5,11.6000003814697265625,11.30000019073486328125,11.3999996185302734375,11.30000019073486328125,11.19999980926513671875,11.30000019073486328125,-0.0588039979338645935058594,0.0609389990568161010742188,-0.9758169651031494140625,-0.210000008344650268554688,-22.68000030517578125,-1.2599999904632568359375
1756735985,198371,-0.0388476350981321050248596,-0.0359397394593322927480727,-0.0160835473965576306043523,0.0169652790655822581500356,0.0521243169972376019227767,0.0738490863255826524014225,0.0682417463924423622900761,0.0302482231378104100827375,-0.025316842490842487306546,-0.0191794261294261289552132,-0.00230153113553113524911153,0.0207137802197802194104082,0.0452634456654456632240802,0.0606069865689865677760295,0.04833215384615384413447,0.0115076556776556766792385,-150.6399993896484375,-147.9499969482421875,-75.31999969482421875,2.690000057220458984375,86.0800018310546875,78.01000213623046875,91.45999908447265625,78.01000213623046875,11.69999980926513671875,11.5,11.6000003814697265625,11.30000019073486328125,11.3999996185302734375,11.3999996185302734375,11.30000019073486328125,11.30000019073486328125,-0.0500199981033802032470703,0.0638669952750205993652344,-0.977585971355438232421875,-0.140000000596046447753906,-23.2399997711181640625,-1.2599999904632568359375
1756735985,214354,-0.0401934248970764393393829,-0.038701640750622330611197,-0.0194344203095762856070561,0.0143690293177503158189579,0.0516895802233261481006821,0.0764074234492524428929983,0.0734859960814097934456157,0.0365501880638519488497806,-0.025316842490842487306546,-0.0222481343101343098656031,-0.00537023931623931572582054,0.0207137802197802194104082,0.0452634456654456632240802,0.0636756947496947417475255,0.0544695702075702059552498,0.0161107179487179480448233,-147.9499969482421875,-145.260009765625,-69.94000244140625,0,56.490001678466796875,88.7700042724609375,83.3899993896484375,72.6300048828125,11.69999980926513671875,11.5,11.6000003814697265625,11.30000019073486328125,11.19999980926513671875,11.3999996185302734375,11.19999980926513671875,11.30000019073486328125,-0.0802759975194931030273438,0.0639280006289482116699219,-0.97978198528289794921875,-0.210000008344650268554688,-23.9400005340576171875,-4.19999980926513671875
1756735985,246279,-0.0413994876924574026211268,-0.0414375980041124386543672,-0.0229177432608613888820326,0.0114948747990718611738936,0.0509147480367394197897646,0.0787001405030749723312766,0.0786809836868292283851289,0.0431012509166949359107335,-0.0268511965811965777617409,-0.023782488400488400320798,-0.00843894749694749750357214,0.0191794261294261289552132,0.0452634456654456632240802,0.0667444029304029295968093,0.0590726324786324738513876,0.0222481343101343098656031,-147.9499969482421875,-142.57000732421875,-61.87000274658203125,-8.06999969482421875,59.18000030517578125,91.45999908447265625,69.94000244140625,80.70000457763671875,11.69999980926513671875,11.5,11.6000003814697265625,11.3999996185302734375,11.30000019073486328125,11.30000019073486328125,11.1000003814697265625,11.30000019073486328125,-0.0919269993901252746582031,0.0649039968848228454589844,-0.98106300830841064453125,-0.349999994039535522460938,-22.8899993896484375,-10.64000034332275390625
1756735985,262360,-0.0424528183271270301291089,-0.0441298813997618930016209,-0.0265176371986083347920271,0.00834909680477097064510428,0.0497907870724259779549037,0.0807025147730299069470661,0.0837930441376399659514362,0.0498715480667332664022062,-0.0299199047619047621415778,-0.0268511965811965777617409,-0.0130420097680097671344335,0.0176450720390720385000183,0.0452634456654456632240802,0.0698131111111111035683052,0.0667444029304029295968093,0.0283855506715506682169359,-142.57000732421875,-121.0500030517578125,-37.659999847412109375,0,59.18000030517578125,61.87000274658203125,34.970001220703125,29.590000152587890625,11.69999980926513671875,11.5,11.5,11,11.30000019073486328125,11.30000019073486328125,11.19999980926513671875,11.30000019073486328125,-0.0422729998826980590820312,0.0653920024633407592773438,-0.9816119670867919921875,-0.349999994039535522460938,-22.4699993133544921875,-10.9200000762939453125
1756735985,278371,-0.0433409549325349807702423,-0.0467606064504353935440406,-0.030217237424027678510674,0.00493959358661404199924982,0.0483103637802194882389095,0.082390856332973036457723,0.0887882186836170955723802,0.0568293621844775595497445,-0.0299199047619047621415778,-0.0299199047619047621415778,-0.0161107179487179480448233,0.0161107179487179480448233,0.0452634456654456632240802,0.071347465201465204431841,0.0698131111111111035683052,0.0345229670329670265682687,-147.9499969482421875,-123.7400054931640625,-56.490001678466796875,-13.450000762939453125,59.18000030517578125,67.25,59.18000030517578125,80.70000457763671875,11.69999980926513671875,11.5,11.5,11.30000019073486328125,11.30000019073486328125,11.30000019073486328125,11.19999980926513671875,11.30000019073486328125,-0.0883890017867088317871094,0.0620369985699653625488281,-0.984661996364593505859375,-0.140000000596046447753906,-21.4899997711181640625,-9.31000041961669921875
1756735985,294352,-0.0440520681528421137462814,-0.0493118415555864400556807,-0.0339987765912944175927812,0.00127586682398377450689542,0.0464679272037848492549195,0.0837426776590606408712247,0.0936324591164175851210061,0.0639412783380206295458237,-0.0283855506715506682169359,-0.0314542588522588456578788,-0.0191794261294261289552132,0.0130420097680097671344335,0.0452634456654456632240802,0.074416173382173378403337,0.075950527472527465389085,0.0406603833943833953279423,-185.6100006103515625,-166.779998779296875,-69.94000244140625,-24.2100009918212890625,53.8000030517578125,78.01000213623046875,86.0800018310546875,78.01000213623046875,11.69999980926513671875,11.5,11.5,11.30000019073486328125,11.30000019073486328125,11.30000019073486328125,11.19999980926513671875,11.30000019073486328125,-0.0986369997262954711914062,0.0680759996175765991210938,-0.9849059581756591796875,-0.210000008344650268554688,-20.8600006103515625,-9.31000041961669921875
