0.000000000000000000e+00,5.991395619756392094e-02,2.010057976299162164e-02,1.532455761779916333e-02,5.332567462146720061e-03,-1.386090861560429488e-02,-2.751544958517548878e-02,-3.453349559818974512e-02,-2.924809614631332030e-02,-3.514330310688551506e-02,-6.976513994711996958e-02,-5.946137909364779262e-02,-2.906864149031784805e-02,-2.246214939089385965e-02,-4.780223264228178337e-02,6.218319951563522352e-03,8.449063910657804086e-03,1.653006907781140455e-02,1.315773856816271521e-02,6.035775387267294789e-02,5.587295688004445537e-02,2.344784619259598912e-02,4.241320046975305402e-02,6.571765057991042769e-02,8.385354843032599703e-02,2.613805230424315687e-02,1.147464278680492278e-01,1.226079559730930413e-01,1.073100101014134999e-01,6.978052071136664480e-02,4.691422401356826200e-02,1.913155589164672321e-02,-3.726157488928683731e-02,-3.660340026791697454e-02,-1.171915918829569137e-02,-2.718755740850964039e-02,-1.928781000648705293e-02,-1.478301951472360543e-02,-2.482550936617178294e-02,-2.012921404848944107e-02,-1.543888706915231168e+00,2.885587468124046207e-01,-5.392267914141341684e-02,-1.744295444549623930e+00,4.125464293175898911e-01,-1.625983801891295669e-02,-2.024442992901348326e+00,-7.722052131300467526e-01,9.557681253561131629e-02,-1.131546752200721873e+00,-5.491415824717843508e-01,3.382278951659457578e-01
1.000000000000000888e-03,6.017432088002763746e-02,1.982351767371115514e-02,1.548666317010782834e-02,5.898663707240459075e-03,-1.317530996817195717e-02,-2.714600470455019732e-02,-3.465125196852536504e-02,-2.907381337493955206e-02,-3.501812411572835515e-02,-7.078931196609160315e-02,-6.009551028179459936e-02,-2.911462238832429258e-02,-2.231924297334142437e-02,-4.927419789868103112e-02,6.040027948574610249e-03,8.225000557135597745e-03,1.636872679754874937e-02,1.196237154264645497e-02,5.932630869468091817e-02,5.529182084858108581e-02,2.293436610493371219e-02,4.250636130608986818e-02,6.588575892773131104e-02,8.340132912043074498e-02,2.509259577198763580e-02,1.144854309635925382e-01,1.218506280778832718e-01,1.078376657689896767e-01,6.995752088316953277e-02,4.682939878996218025e-02,1.904391170955355150e-02,-3.716587158990636297e-02,-3.654404559762935989e-02,-1.130791818915666443e-02,-2.725355722286160187e-02,-1.933554192121578197e-02,-1.458850865390104272e-02,-2.455917285804342862e-02,-2.001270721759906834e-02,-1.545742597157949483e+00,2.875595789846337458e-01,-5.396186285860951615e-02,-1.742642501585515369e+00,4.139710726365117832e-01,-2.183539733939019942e-02,-2.027642064372426223e+00,-7.799777924346376068e-01,9.953466028470532578e-02,-1.133311944736921095e+00,-5.441408705306270965e-01,3.327306385357782226e-01
2.000000000000001776e-03,6.041890992536937816e-02,1.954136000637474169e-02,1.564750216415244921e-02,6.469233316540368151e-03,-1.248419396881361720e-02,-2.676992915839049303e-02,-3.476376005792403828e-02,-2.888878373557381835e-02,-3.487542463201398490e-02,-7.180520612111918055e-02,-6.071578238863529348e-02,-2.914689455396191411e-02,-2.216193860306692187e-02,-5.076217176707409351e-02,5.890834442509262914e-03,8.012166142275843270e-03,1.620607493197345761e-02,1.074892835440488525e-02,5.825539265083268942e-02,5.468506806975748091e-02,2.240216381127924095e-02,4.258526719448330056e-02,6.604861903894089503e-02,8.295087877784571018e-02,2.407010334971548815e-02,1.141994321292050252e-01,1.210531961867236106e-01,1.083373450768148061e-01,7.011681256377721994e-02,4.673416258630336273e-02,1.895358627329590817e-02,-3.706365902338060181e-02,-3.647614125189146961e-02,-1.090262785351781005e-02,-2.732007734444641053e-02,-1.938019200003937570e-02,-1.438480180960066863e-02,-2.428333249836667207e-02,-1.988249169105849035e-02,-1.547562756151393604e+00,2.865661857955978387e-01,-5.399311398022779707e-02,-1.740944956492333162e+00,4.151683605253801423e-01,-2.725380891582551354e-02,-2.030901117105702092e+00,-7.879707629721726114e-01,1.033298573598703390e-01,-1.134986117871010558e+00,-5.394677143988670931e-01,3.274576456358889720e-01
3.000000000000002665e-03,6.064772007900500611e-02,1.925439900121395445e-02,1.580709017586912069e-02,7.044051224886161734e-03,-1.178794240610203659e-02,-2.638747952154929521e-02,-3.487068807682502936e-02,-2.869291551837285445e-02,-3.471503342306059281e-02,-7.281249592782669533e-02,-6.132196093686159005e-02,-2.916531738980632227e-02,-2.199013463976928762e-02,-5.226614963959885785e-02,5.770766157899842597e-03,7.810466416177330728e-03,1.604213916772501136e-02,9.518095174655183399e-03,5.714531117622101419e-02,5.405237279738051015e-02,2.185101479015782999e-02,4.264913956605997924e-02,6.620525069878446800e-02,8.250174334372341323e-02,2.307129870654600276e-02,1.138895865236158184e-01,1.202168998155914714e-01,1.088087741766319422e-01,7.025846671628777074e-02,4.662903774044568905e-02,1.886082456071979871e-02,-3.695534479962114816e-02,-3.640008144034957011e-02,-1.050355938380587162e-02,-2.738686652233779037e-02,-1.942144791433531026e-02,-1.417176554276133871e-02,-2.399769657743533458e-02,-1.973838627579737812e-02,-1.549349132253449834e+00,2.855789792387504189e-01,-5.401582988300795279e-02,-1.739205342225211837e+00,4.161400447862034779e-01,-3.250297202822628045e-02,-2.034216420219089105e+00,-7.961654529280356440e-01,1.069613491350044771e-01,-1.136570091301483343e+00,-5.351109939158406048e-01,3.223891791393856954e-01
4.000000000000003553e-03,6.086074804161636931e-02,1.896292675284927398e-02,1.596544296361912529e-02,7.622892531770286695e-03,-1.108693715738739982e-02,-2.599891240427654182e-02,-3.497170428969376132e-02,-2.848611710505657632e-02,-3.453677950625167609e-02,-7.381085519253227645e-02,-6.191381153214781108e-02,-2.916975072352645526e-02,-2.180372926709628345e-02,-5.378612699655204582e-02,5.679849457845609351e-03,7.619806710322585275e-03,1.587694602535805188e-02,8.270557718466964303e-03,5.599636933179041876e-02,5.339340909218925901e-02,2.128069556345701593e-02,4.269720022079814131e-02,6.635467415958196113e-02,8.205346941537897121e-02,2.209690551935361569e-02,1.135570489471100647e-01,1.193429780034720583e-01,1.092516792584508067e-01,7.038255412366023478e-02,4.651454683216638131e-02,1.876587152356767874e-02,-3.684133616626850127e-02,-3.631626022237010448e-02,-1.011098384209851986e-02,-2.745367363274286987e-02,-1.945899871522005498e-02,-1.394926615032066053e-02,-2.370197280816599417e-02,-1.958021212908489517e-02,-1.551101677566901094e+00,2.845983567958526028e-01,-5.402931693942655822e-02,-1.737426176986432758e+00,4.168880388765023315e-01,-3.757159727555798440e-02,-2.037584272496001159e+00,-8.045442159000841809e-01,1.104291094803341589e-01,-1.138064759863681719e+00,-5.310592725754784693e-01,3.175053403021808607e-01
5.000000000000004441e-03,6.105799045742823367e-02,1.866723520634749889e-02,1.612257646104353626e-02,8.205532523555270075e-03,-1.038156017043201373e-02,-2.560448446461682792e-02,-3.506647701481524493e-02,-2.826829696415191981e-02,-3.434049214221745333e-02,-7.479995800136761408e-02,-6.249109985480494345e-02,-2.916005477902272949e-02,-2.160262051059547161e-02,-5.532209939711041358e-02,5.618110377039187142e-03,7.440091957256810516e-03,1.571052280514839694e-02,7.007001275746382873e-03,5.480887177731431220e-02,5.270785083626217116e-02,2.069098366199995098e-02,4.272867133238511528e-02,6.649591017312285468e-02,8.160560423536925012e-02,2.114764748145292472e-02,1.132029738185824641e-01,1.184326692776447310e-01,1.096657865311212454e-01,7.048914537919470646e-02,4.639121268822865574e-02,1.866897210428142273e-02,-3.672204001024192976e-02,-3.622507148826281664e-02,-9.725172143861815499e-03,-2.752024774756600678e-02,-1.949253485492707938e-02,-1.371716962192914835e-02,-2.339586833486162476e-02,-1.940779281541304968e-02,-1.552820347817460034e+00,2.836246998564420640e-01,-5.403278999434203006e-02,-1.735609964537129235e+00,4.174144011884765026e-01,-4.244916194331999071e-02,-2.041001001093074585e+00,-8.130904035175815503e-01,1.137340203321863252e-01,-1.139471083629656878e+00,-5.273008585244827184e-01,3.127860876629683373e-01
6.000000000000005329e-03,6.123944390268778321e-02,1.836761615367299427e-02,1.627850676993736201e-02,8.791746694694957398e-03,-9.672193445311007623e-03,-2.520445242085900261e-02,-3.515467462400057030e-02,-2.803936364626504613e-02,-3.412600082801597878e-02,-7.577947870955048515e-02,-6.305359165156820822e-02,-2.913609014781570750e-02,-2.138670625506877698e-02,-5.687406247043114149e-02,5.585574653922620314e-03,7.271226710061196030e-03,1.554289753350746039e-02,5.728110742470704508e-03,5.358312274692655919e-02,5.199537174768354558e-02,2.008165759006752885e-02,4.274277545251603527e-02,6.662798002190184476e-02,8.115769567979327914e-02,2.022424831142455304e-02,1.128285151538483966e-01,1.174872116211149731e-01,1.100508222029175226e-01,7.057831087690091820e-02,4.625955838727513481e-02,1.857037125276894685e-02,-3.659786286005539679e-02,-3.612690894094638949e-02,-9.346395051990087979e-03,-2.758633820669809458e-02,-1.952174820761909402e-02,-1.347534159377339336e-02,-2.307908974171901662e-02,-1.922095436375803254e-02,-1.554505102230834934e+00,2.826583721997688592e-01,-5.402537202453350229e-02,-1.733759194508480261e+00,4.177213182333083252e-01,-4.712585969490248883e-02,-2.044462960355664105e+00,-8.217883354359686310e-01,1.168777588345132068e-01,-1.140790078512670780e+00,-5.238238582388272668e-01,3.082112553258172793e-01
7.000000000000006217e-03,6.140510487433761128e-02,1.806436123051646803e-02,1.643325015317431692e-02,9.381310767967663763e-03,-8.959219016605235453e-03,-2.479907306402173717e-02,-3.523596554221386512e-02,-2.779922577938911607e-02,-3.389313529033533001e-02,-7.674909193081269621e-02,-6.360105272751859218e-02,-2.909771776073322158e-02,-2.115588426129111355e-02,-5.844201190715248018e-02,5.582267761890413738e-03,7.113115161634819827e-03,1.537409891010055145e-02,4.434570651993930725e-03,5.231942602722172708e-02,5.125564539545690579e-02,1.945249678900573542e-02,4.273873551462070708e-02,6.674990554917270558e-02,8.070929224584613704e-02,1.932743176204532176e-02,1.124348265452379536e-01,1.165078424422349990e-01,1.104065124623008209e-01,7.065012080175803177e-02,4.612010726444726316e-02,1.847031394309128771e-02,-3.646921088881427409e-02,-3.602216607829422657e-02,-8.974923171111814924e-03,-2.765169469383144119e-02,-1.954633208954348333e-02,-1.322364729950109390e-02,-2.275134306112303051e-02,-1.901952532486195224e-02,-1.556155903408968477e+00,2.816997185387748459e-01,-5.400609398178928683e-02,-1.731876342712450167e+00,4.178110878307335629e-01,-5.159254536365286137e-02,-2.047966530741792024e+00,-8.306232673635042252e-01,1.198626921872945755e-01,-1.142022807365593362e+00,-5.206162235879123745e-01,3.037605708659577575e-01
8.000000000000007105e-03,6.155496977889664961e-02,1.775776191350830757e-02,1.658682302768843542e-02,9.974000713706132615e-03,-8.243018935877977071e-03,-2.438860327037639664e-02,-3.531001824712109299e-02,-2.754779206423510138e-02,-3.364172547871069341e-02,-7.770847252699963903e-02,-6.413324893817140548e-02,-2.904479885992872212e-02,-2.091005218205044258e-02,-6.002594345132773040e-02,5.608214939554212464e-03,6.965661163725656024e-03,1.520415625573701135e-02,3.127065206339096903e-03,5.101808493788917431e-02,5.048834521461475350e-02,1.880328160008160054e-02,4.271577483705213396e-02,6.686070918774422722e-02,8.025994303867836632e-02,1.845792162926152002e-02,1.120230611425010459e-01,1.154957985466067566e-01,1.107325834589443225e-01,7.070464511992335943e-02,4.597338291572094365e-02,1.836904519004844971e-02,-3.633648991805760176e-02,-3.591123617614355723e-02,-8.611026942290767039e-03,-2.771606731564757106e-02,-1.956598127834618950e-02,-1.296195151840428932e-02,-2.241233378165929935e-02,-1.880333682824630870e-02,-1.557772717205581747e+00,2.807490631257441582e-01,-5.397389482018628837e-02,-1.729963871452197433e+00,4.176861023996700228e-01,-5.584067562094689741e-02,-2.051508117855163515e+00,-8.395813577243780301e-01,1.226917802319841128e-01,-1.143170371563360321e+00,-5.176657929695835936e-01,2.994136729593567248e-01
9.000000000000007994e-03,6.168903492154800133e-02,1.744810951780539909e-02,1.673924195752363175e-02,1.056959276804381176e-02,-7.523975254454918528e-03,-2.397330001400010957e-02,-3.537650126855096389e-02,-2.728497126961506453e-02,-3.337160155877328532e-02,-7.865729559785661351e-02,-6.464994618171893137e-02,-2.897719497127626553e-02,-2.064910757749771619e-02,-6.162585289277666689e-02,5.663441220024267864e-03,6.828768245686679152e-03,1.503309946113429163e-02,1.806278307294295398e-03,4.967940231485190594e-02,4.969314452151295941e-02,1.813379322672448168e-02,4.267311712575283522e-02,6.695941398748628259e-02,7.980919775761410873e-02,1.761644176113641436e-02,1.115943716350384918e-01,1.144523161113104592e-01,1.110287612851945660e-01,7.074195356888601793e-02,4.581990920192957617e-02,1.826681006551700293e-02,-3.620010542236506285e-02,-3.579451227213015230e-02,-8.254976638094380093e-03,-2.777920668429745277e-02,-1.958039203131445652e-02,-1.269011852096735282e-02,-2.206176685590888198e-02,-1.857222263856117550e-02,-1.559355512601142468e+00,2.798067084192781828e-01,-5.392762170820304679e-02,-1.728024229832293646e+00,4.173488324412848449e-01,-5.986224628780524581e-02,-2.055084151587825758e+00,-8.486496335107309719e-01,1.253684857158613997e-01,-1.144233903060688506e+00,-5.149603271636349344e-01,2.951501288837222736e-01
