time,x_Head,x_Hindbrain,x_SC 1,x_SC 2,x_SC 3,x_SC 4,x_SC 5,x_SC 6,x_SC 7,x_SC 8,y_Head,y_Hindbrain,y_SC 1,y_SC 2,y_SC 3,y_SC 4,y_SC 5,y_SC 6,y_SC 7,y_SC 8
0.031,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.01810549993568392,0.01789781612422161,0.006677598506140715,-0.0007099393353212204,-0.018138201865043994,-0.016292858244154718,-0.02862409366158745,-0.03195795702678858,-0.06258615926952571,-0.04623226306785445
0.032,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.01822823065187652,0.018107042384049865,0.006778225380458297,-0.0006946388516149003,-0.018284650273565038,-0.01612558183857002,-0.028658737281799407,-0.03222116573428107,-0.06318397407199278,-0.04763007034356219
0.033,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.01834597619421147,0.01830359110069918,0.0068815129984005725,-0.0006762350643139368,-0.018409759035120894,-0.01594294877898841,-0.028683152210316254,-0.032485451899205486,-0.06375050010844738,-0.04903542759923578
0.034,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.018458440320338096,0.01848742460538844,0.006987437334803105,-0.0006545695793956104,-0.01851288398928398,-0.01574470723448122,-0.028696937113308483,-0.03275019466545607,-0.06428563876387516,-0.0504470490814777
0.035,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.0185653242806927,0.01865854624822329,0.007095975288729249,-0.0006294858422406484,-0.018593418044925918,-0.01553062678603833,-0.028699690218247715,-0.03301475455129838,-0.06478935669664886,-0.05186363043718162
0.036000000000000004,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.018666326943266687,0.01881700034506474,0.0072071047712851475,-0.0006008295914993636,-0.018650792927973545,-0.015300499122744275,-0.028691009869222187,-0.033278474759761346,-0.06526168436019109,-0.05328385133958924
0.037,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.018761144920635457,0.018962871932406422,0.007320804757694527,-0.0005684493123287277,-0.018684480796572492,-0.015054138692500304,-0.028670495123849987,-0.03354068255244949,-0.06570271430628095,-0.054706378143649016
0.038,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.018849472700319163,0.019096286328129947,0.007437055301079221,-0.0005321966870348286,-0.018693995717878487,-0.014791383304925649,-0.028637746392708732,-0.03380069068116258,-0.06611259928108,-0.056129866561569285
0.039,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.018931002779624735,0.019217408497005088,0.007555837505626907,-0.0004919270411135782,-0.018678895001528983,-0.014512094684135507,-0.028592366121860755,-0.03405779887131892,-0.06649155012581894,-0.05755296434952602
0.04,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.01900542580618788,0.0193264422208221,0.0076771334571005,-0.00044749978265144514,-0.018638780385689082,-0.014216158969174577,-0.028533959518680166,-0.0343112953508218,-0.06683983349484181,-0.05897431399658998
0.041,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.0190724307254937,0.019423629074081943,0.00780092610895349,-0.000398778833027844,-0.018573299072409472,-0.013903487159983813,-0.028462135320785384,-0.03456045841768869,-0.06715776940434581,-0.06039255540707917
0.042,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.019131704936703676,0.019509247207221376,0.007927199122661438,-0.00034563304685200305,-0.018482144609874424,-0.0135740155068941,-0.02837650660745182,-0.034804558039483915,-0.06744572862568086,-0.06180632856771706
0.043000000000000003,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.01918293445815416,0.019583609940408458,0.008055936661260189,-0.00028793661906998,-0.018365057619949016,-0.013227705841773851,-0.028276691652428333,-0.03504285747736014,-0.06770412993748624,-0.06321427619118615
0.044,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.019225804103916888,0.01964706417200477,0.008187123135494323,-0.00022556947719225254,-0.018221826370252457,-0.012864545849107291,-0.028162314816613545,-0.035274614927324616,-0.06793343725124341,-0.06461504632790749
0.045,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.0192599976728239,0.019699988606848382,0.008320742902421982,-0.00015841765661918938,-0.01805228719078386,-0.012484549275445449,-0.028033007478569117,-0.03549908517120523,-0.06813415662501922,-0.06600729493814847
0.046,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.01928519815135768,0.019742791810560784,0.008456779916791434,-8.6373657080893e-05,-0.017856324735904802,-0.012087756075851799,-0.027888409000362685,-0.03571552122970095,-0.06830683318026666,-0.06738968841686355
0.047,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.019301087931791326,0.019775910097116402,0.008595217335996577,-9.336778259555938e-06,-0.017633872093236018,-0.011674232496157403,-0.02772816772574955,-0.035923176009862154,-0.06845204793654894,-0.06876090606400301
0.048,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.019307349046933358,0.01979980525792902,0.00873603707992824,7.278656727324618e-05,-0.01738491074175102,-0.011244071090045282,-0.02755194200722546,-0.03612130393936033,-0.0685704145789634,-0.07011964249338323
0.049,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.019303663422786624,0.01981496214170002,0.008879219347560568,0.0001600825655948158,-0.017109470362044438,-0.010797390670198706,-0.027359401258019368,-0.036309162579974144,-0.06866257617287155,-0.0714646099735949
0.05,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.019289713150370962,0.019821886095232763,0.009024742092640802,0.00025262973914555795,-0.016807628502415413,-0.010334336192971813,-0.02715022702465121,-0.036486014212839986,-0.06872920184029885,-0.07279454069483234
0.051000000000000004,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.019265180777884826,0.019821100276339376,0.009172580461379979,0.0003504987122162832,-0.016479510105034473,-0.009855078576271796,-0.026924114075261227,-0.03665112738819009,-0.06877098341206062,-0.0741081889559541
0.052000000000000005,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.01922974962429208,0.01981314285084494,0.009322706195564311,0.0004537520056889664,-0.01612528689705369,-0.00935981445057833,-0.02668077149853044,-0.03680377843252905,-0.06878863206930541,-0.07540433326653025
0.053,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.019183104115317203,0.019798564086522415,0.009475087005014742,0.0005624438623809063,-0.015745176652073253,-0.008848765843266519,-0.026419923807661425,-0.03694325290647967,-0.06878287498775212,-0.07668177835909182
0.054,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.019124930142715525,0.01977792335756375,0.009629685913807412,0.0006766201041978675,-0.01533944232789063,-0.008322179796642947,-0.026141312043580132,-0.03706884700685964,-0.06875445199743882,-0.0779393571072685
0.055,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.01905491544755571,0.019751786073901365,0.009786460585122411,0.0007963180221432538,-0.014908391086930203,-0.007780327920349272,-0.02584469487125729,-0.03717986890692994,-0.06870411227030525,-0.07917593234597875
0.056,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.01897275002811004,0.019720720550333425,0.009945362630004086,0.0009215663000574839,-0.014452373206179425,-0.007223505879032895,-0.025529849662835762,-0.03727564002918228,-0.068632611047404,-0.08039039859031748
0.057,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.018878126572795154,0.019685294830968966,0.010106336905685152,0.0010523849727744107,-0.013971780883841076,-0.006652032816428511,-0.02519657356109187,-0.037355496245502925,-0.06854070641698073,-0.08158168365026568
0.058,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.018770740918442767,0.01964607348498947,0.010269320809441054,0.0011887854191798097,-0.013467046950248225,-0.006066250717236806,-0.024844684516656567,-0.03741878900006174,-0.0684291561540878,-0.08274875013881938
0.059000000000000004,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.018650292534007514,0.01960361439011504,0.010434243574193248,0.0013307703904408376,-0.012938643490877854,-0.005466523708426323,-0.024474022292378557,-0.037464886350825004,-0.06829871463180064,-0.08389059687159736
0.06,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.018516485029638666,0.01955846552046091,0.010601025572263655,0.0014783340734452093,-0.012387080389539116,-0.004853237301820627,-0.024084449428227527,-0.037493173926173566,-0.0681501298134964,-0.08500626015643384
0.061,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.018369026690855286,0.019511161755668114,0.010769577633791994,0.0016314621892452343,-0.011812903800001969,-0.004226797580064653,-0.023675852160212032,-0.03750305579372222,-0.06798414033503208,-0.0860948149718891
0.062,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.018207631037371556,0.01946222172828657,0.010939800386358476,0.001790132126045604,-0.011216694554469964,-0.0035876303282905923,-0.02324814128692355,-0.037493955239075866,-0.06780147268502876,-0.08715537603401359
0.063,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.018032017405921964,0.019412144726376007,0.011111583622303562,0.00195431310600606,-0.010599066517386698,-0.0029361801140242215,-0.022801252977514678,-0.03746531545291988,-0.06760283849083075,-0.08818709875107579
0.064,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.017841911556235913,0.01936140766816687,0.011284805700102573,0.002123966384852245,-0.009960664893097798,-0.002272909318086182,-0.022335149515174273,-0.0374166001255204,-0.06738893191706667,-0.08918918006630766
0.065,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.017637046299109487,0.019310462165388415,0.011459332985936087,0.002299045483001958,-0.009302164495869104,-0.0015982971194487513,-0.02184981997047353,-0.03734729394840083,-0.06716042718309656,-0.09016085918903168
0.066,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.01741716214532004,0.019259731691523403,0.011635019341299107,0.0024794964466218605,-0.008624267990686638,-0.0009128384372060243,-0.021345280799321513,-0.03725690302365811,-0.06691797620498731,-0.09110141821480737
0.067,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.017182007973927996,0.019209608870788646,0.011811705662116562,0.0026652581367339195,-0.007927704113135089,-0.00021704283300331438,-0.020821576360683394,-0.0371449551820813,-0.06666220636702112,-0.09201018263547237
0.068,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.01693134171831121,0.019160452903069877,0.011989219474384995,0.002856262544194388,-0.007213225876469453,0.0004885666225510363,-0.020278779349675667,-0.03701100021193002,-0.0663937184271115,-0.09288652174015219
0.069,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.01666493106808172,0.019112587139360322,0.012167374590847142,0.0030524351280740484,-0.006481608773759927,0.0012034545158023699,-0.01971699114215534,-0.03685461000091656,-0.06611308455988074,-0.09372984890847541
0.07,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.01638255418484392,0.019066296821469198,0.012345970832635937,0.0032536951746802477,-0.005733648982704421,0.001927074284452604,-0.019136342047459655,-0.03667537859460663,-0.06582084654054582,-0.09453962179735588
0.07100000000000001,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.01608400042956861,0.019021826998884016,0.012524793819206877,0.0034599561741825904,-0.004970161580367803,0.002658869436467303,-0.018536991466524086,-0.03647292217510445,-0.06551751407216903,-0.09531534242279471
0.07200000000000001,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.015769071099180118,0.018979380634695512,0.012703614829223149,0.0036711262115389147,-0.00419197877472433,0.0033982747893799774,-0.01791912795320312,-0.03624687896451356,-0.0652035632582584,-0.09605655713821318
0.073,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.015437580169784866,0.018939116911433383,0.012882190734378173,0.0038871083681702627,-0.003399948159452284,0.0041447177257774295,-0.01728296917723482,-0.035996909058258746,-0.06487943522215485,-0.09676285651085668
0.074,0.0,0.10317864015808555,0.2248080783647353,0.3418378948110458,0.4559282596216492,0.5773717846248656,0.6896214467926259,0.7994842849209485,0.8973445860961264,1.0,0.015089355043811557,0.018901149746523557,0.013060264007446941,0.004107801130607022,-0.0025949309979606755,0.004897619460657459,-0.01662876178792013,-0.035722694193912045,-0.06454553487412026,-0.0974338750978141
