time_ms,head_deg,seg2_deg,seg3_deg,seg4_deg,seg5_deg,seg6_deg,seg7_deg,tail_deg
340.333333333333,0.0508819796218887,-1.22198916642791,-5.36505414996397,-14.5314610891167,-27.4798891484573,-41.0187574865348,-50.194442543271,-54.8603257356843
340.5,0.0707197228308094,-1.16534711955913,-5.27618020707461,-14.4268855350261,-27.3711037590772,-40.9957984924158,-50.3851100972391,-55.2430786736933
340.666666666667,0.089636692088306,-1.11032315440583,-5.18831924312847,-14.3206936684823,-27.258899894285,-40.9672297434586,-50.569103896993,-55.6153282472392
340.833333333333,0.107975106706752,-1.05652546234181,-5.1010250827462,-14.2123941361395,-27.1428348782344,-40.9324715598435,-50.7459309680179,-55.9765599950055
341,0.12603969085631,-1.00361234665934,-5.01389665548165,-14.1015506728697,-27.0225246376804,-40.891009951562,-50.9151414989572,-56.3262971740348
341.166666666667,0.144097441688611,-0.95129191390189,-4.92657689624376,-13.9877810345917,-26.8976430243272,-40.8423960235793,-51.0763300306838,-56.6641075667592
341.333333333333,0.162377313268137,-0.899321809041788,-4.83875174232107,-13.8707562859511,-26.7679214101047,-40.7862453779995,-51.229136833436,-56.9896104992199
341.5,0.181069818518628,-0.847508996993739,-4.75014922426143,-13.7502004236706,-26.633148540967,-40.7222375392394,-51.3732495027485,-57.3024842060867
341.666666666667,0.200326552038074,-0.795709593615613,-4.66053865050109,-13.6258903163658,-26.4931706346431,-40.6501154279331,-51.5084047949967,-57.6024736335135
341.833333333333,0.220259637452408,-0.743828749984776,-4.56972988812038,-13.4976559416524,-26.3478917080579,-40.5696849084391,-51.6343907111543,-57.889398725866
342,0.240941103990587,-0.691820594263297,-4.47757274435987,-13.3653809014362,-26.1972741208027,-40.4808144336125,-51.7510488232478,-58.1631631945596
342.166666666667,0.262402198190126,-0.639688235787403,-4.38395645547718,-13.2290031963063,-26.0413393219714,-40.3834348090998,-51.8582768224647,-58.423763715249
342.333333333333,0.284632638092632,-0.587483836041152,-4.28880929106074,-13.0885162398902,-25.8801687887656,-40.277539097959,-51.9560312514674,-58.6712994428824
342.5,0.307579818961772,-0.535308750811547,-4.19209828293717,-12.9439700938029,-25.7139051463472,-40.1631826850049,-52.0443303668335,-58.9059816730599
342.666666666667,0.331147981435147,-0.483313746993821,-4.09382908820696,-12.7954729033634,-25.5427534593278,-40.0404835190132,-52.1232570613878,-59.1281434140408
342.833333333333,0.355197355069216,-0.431699296166774,-3.99404599562618,-12.6431925135152,-25.3669826858347,-39.9096225498476,-52.1929617613642,-59.338248568889
343,0.379543292398337,-0.38071594516007,-3.89283208344474,-12.4873582433249,-25.1869272851127,-39.7708443767887,-52.2536652007952,-59.5369003647707
343.166666666667,0.404030896474219,-0.330609050219479,-3.79027583016192,-12.3280305258614,-25.0026901065137,-39.624287153028,-52.3055976675162,-59.7248402790518
343.333333333333,0.428560174357748,-0.281574101182334,-3.68643360698941,-12.1650691074963,-24.8141074297514,-39.4699547869209,-52.3490067657406,-59.9029324525305
343.5,0.453022672075853,-0.233790829496166,-3.58134539056794,-11.9983503645948,-24.6210309904088,-39.3078751217568,-52.384226513017,-60.0721673571521
343.666666666667,0.47730066927756,-0.187424256961629,-3.47503591217579,-11.8277691614429,-24.4233293921171,-39.1381020654144,-52.4116800216738,-60.233665082622
343.833333333333,0.501266503785549,-0.142625619659848,-3.3675157991867,-11.6532405805079,-24.2208894243041,-38.9607181489095,-52.4318812806898,-60.3886745164721
344,0.524760798576145,-0.0996033982832862,-3.25874962048626,-11.474621567769,-24.0136836206836,-38.7758893256086,-52.4450142323185,-60.537736129213
344.166666666667,0.547616515243001,-0.0586016821133599,-3.14866645785534,-11.2917170790969,-23.8017541719205,-38.5838265067375,-52.4508744007794,-60.6806017446762
344.333333333333,0.569693030476507,-0.019818450881689,-3.03719796997523,-11.1043623557939,-23.585137525676,-38.3847140062976,-52.4492613688588,-60.8170271086454
344.5,0.590877206440684,0.0165952325086671,-2.92427817631232,-10.9124222572176,-23.3638633808228,-38.1787095038749,-52.4399783198235,-60.9467699894571
344.666666666667,0.611084618776801,0.0505362092163013,-2.80984303583667,-10.7157903605457,-23.1379536151933,-37.9659435289705,-52.4228310996773,-61.069588076777
