time_ms,x1_BL,y1_BL,x2_BL,y2_BL,x3_BL,y3_BL,x4_BL,y4_BL,x5_BL,y5_BL,x6_BL,y6_BL,x7_BL,y7_BL,x8_BL,y8_BL,x9_BL,y9_BL,x10_BL,y10_BL

0,15.3769288592303,7.53465187698024,15.3493464461457,7.42778407304437,15.3146790249951,7.31580551149938,15.2777786210004,7.21338101717561,15.2446300631804,7.10475600799032,15.2103704513966,6.9903183559635,15.1755136254512,6.87445337115286,15.1383513172188,6.7551614282965,15.100474889473,6.6427673543189,15.070577025428,6.54038228156725
0.166666666666667,15.3769221389539,7.53464896878969,15.3493417290709,7.4277848070295,15.3146557594707,7.31586097498217,15.2777791217026,7.21338387340865,15.2446302582454,7.10475854211418,15.2103376211567,6.99033649129145,15.1755139171055,6.87445648521213,15.1383518801012,6.75516531770355,15.1004751822578,6.64277059052429,15.0705788580852,6.54038644284265
0.333333333333333,15.3769153906236,7.53464635116332,15.3493370027911,7.42778695939514,15.3146348184597,7.31591588841638,15.2777806071146,7.21339225122827,15.2446308405315,7.10476602261113,15.2103080710634,6.9903613224535,15.1755147821802,6.87446567333249,15.1383535475487,6.7551768362911,15.1004760566867,6.64278020403023,15.0705842721564,6.54039880040776
0.5,15.3769086143924,7.53464400880827,15.3493322673314,7.4277904557566,15.3146160796193,7.31597023812119,15.2777830521945,7.21340586431518,15.2446318056758,7.10477826666923,15.2102816284775,6.99039253062855,15.1755162058431,6.87448070442777,15.1383562877617,6.75519575960875,15.1004775068713,6.64279605217134,15.0705931417908,6.5404191648709
0.666666666666667,15.3769018104131,7.53464192643169,15.349327522717,7.4277952217292,15.3145994206067,7.31602401041575,15.2777864319005,7.21342442635011,15.2446331493152,7.10479509147652,15.2102581207597,6.99042979699549,15.175518173262,6.8745013474118,15.1383600689408,6.7552218632061,15.1004795269235,6.64281799228226,15.0706053411374,6.54044734684042
0.833333333333333,15.3768949788387,7.53464008874073,15.349322768973,7.42780118292828,15.314584719079,7.31607719161924,15.2777907211908,7.21344765101378,15.2446348670866,7.10481631422104,15.2102373752706,6.99047280273323,15.1755206696046,6.87452737119839,15.1383648592865,6.75525492263275,15.1004821109548,6.64284588169763,15.0706207443455,6.54048315692465
1,15.3768881198222,7.53463848044254,15.3493180061246,7.42780826496915,15.3145718526935,7.31612976805081,15.2777958950235,7.21347525198692,15.244636954627,7.10484175209086,15.2102192193711,6.99052122902065,15.1755236800389,6.87455854470137,15.1383706269992,6.75529471343831,15.1004852530769,6.64287957775207,15.0706392255641,6.54052640573193
1.16666666666667,15.3768812335164,7.53463708624427,15.349313234197,7.42781639346715,15.3145606991073,7.31618172602963,15.2778019283568,7.21350694295024,15.2446394075733,7.10487122227401,15.2102034804217,6.99057475703666,15.1755271897325,6.87459463683457,15.1383773402795,6.75534101117237,15.1004889474017,6.64291893778022,15.0706606589426,6.54057690387059
1.33333333333333,15.3768743200743,7.53463589085306,15.3493084532153,7.4278254940376,15.3145511359776,7.31623305187488,15.2778087961488,7.21354243758447,15.2446422215625,7.10490454195856,15.2101899857832,6.99063306796015,15.1755311838533,6.87463541651182,15.1383849673279,6.75539359138454,15.1004931880407,6.64296381911671,15.07068491863,6.54063446194897
1.5,15.3768673796488,7.53463487897607,15.3493036632048,7.42783549229583,15.3145430409617,7.3162837319057,15.2778164733577,7.21358144957033,15.2446453922314,7.10494152833254,15.2101785628162,6.99069584297003,15.1755356475691,6.87468065264693,15.1383934763449,6.75545222962442,15.1004979691057,6.64301407909618,15.0707118787755,6.5406988905754
1.66666666666667,15.3768604123929,7.53463403532044,15.3492988641906,7.42784631385715,15.3145362917167,7.31633375244128,15.2778249349417,7.21362369258855,15.2446489152171,7.10498199858402,15.2101690388816,6.9907627632452,15.1755405660476,6.87473011415374,15.1384028355309,6.75551670144161,15.1005032847083,6.64306957505326,15.0707414135282,6.54077000035822
1.83333333333333,15.3768534184594,7.53463334459333,15.3492940561979,7.4278578843369,15.3145307658998,7.31638309980077,15.277834155859,7.21366888031984,15.2446527861566,7.10502576990103,15.2101612413399,6.99083350996454,15.1755459244567,6.87478356994607,15.1384130130864,6.75558678238571,15.1005091289604,6.64313016432258,15.0707733970374,6.54084760190578
2,15.3768463980013,7.53463279150188,15.3492892392518,7.42787012935041,15.3145263411681,7.31643176030334,15.2778441110676,7.21371672644494,15.2446570006866,7.10507265947163,15.210154997552,6.99090776430696,15.1755517079641,6.87484078893775,15.138423977212,6.75566224800633,15.1005154959735,6.64319570423877,15.0708077034521,6.54093150582639
2.16666666666667,15.3768393511716,7.53463236075323,15.3492844133776,7.42788297451299,15.314522895179,7.31647972026816,15.2778547755257,7.21376694464456,15.2446615544443,7.10512248448386,15.2101501348784,6.99098520745135,15.1755579017377,6.8749015400426,15.1384356961082,6.75574287385306,15.1005223798593,6.64326605213647,15.0708442069216,6.54102152272841
2.33333333333333,15.3768322781231,7.53463203705455,15.3492795786004,7.42789634543997,15.3145203055895,7.31652696601439,15.2778661241916,7.21381924859942,15.2446664430664,7.10517506212579,15.2101464806799,6.99106552057662,15.1755644909452,6.87496559217444,15.1384481379754,6.7558284354755,15.1005297747296,6.64334106535031,15.070882781595,6.54111746322016
2.5,15.3768251790088,7.53463180511297,15.3492747349453,7.42791016774669,15.3145184500569,7.31657348386119,15.2778781320233,7.21387335199025,15.2446716621901,7.10523020958545,15.2101438623172,6.99114838486167,15.1755714607544,6.8750327142471,15.1384612710141,6.75591870842327,15.1005376746961,6.64342060121493,15.0709233016215,6.54121913790998
2.66666666666667,15.3768180539816,7.53463164963565,15.3492698824376,7.42792436704846,15.3145172062383,7.31661926012774,15.277890773979,7.21392896849778,15.2446772074521,7.1052877440509,15.210142107151,6.99123348148538,15.1755787963331,6.87510267517441,15.1384750634249,6.75601346824595,15.1005460738705,6.64350451706495,15.0709656411502,6.54132635740621
2.83333333333333,15.3768109031945,7.53463155532973,15.3492650211024,7.4279388689606,15.314516451791,7.31666428113319,15.277904025017,7.21398581180271,15.2446830744896,7.10534748271018,15.210141042542,6.99132049162666,15.1755864828492,6.87517524387019,15.1384894834083,6.75611249049315,15.1005549663644,6.64359267023502,15.0710096743303,6.54143893231719
3,15.3768037268003,7.53463150690237,15.3492601509649,7.42795359909846,15.3145160643721,7.31670853319671,15.2779178600952,7.21404359558579,15.2446892589393,7.10540924275135,15.2101404958509,6.99140909646441,15.1755945054704,6.87525018924827,15.1385044991646,6.75621555071448,15.1005643462896,6.64368491805976,15.0710552753109,6.54155667325125
3.16666666666667,15.376796524952,7.53463148906071,15.3492552720503,7.42796848307734,15.3145159216388,7.31675200263748,15.277932254172,7.21410203352773,15.2446957564383,7.10547284136246,15.2101402944384,6.99149897717752,15.1756028493645,6.87532728022248,15.1385200788945,6.75632242445952,15.1005742077577,6.64378111787381,15.0711023182413,6.54167939081672
3.33333333333333,15.3767892978025,7.5346314865119,15.3492503843837,7.42798344651258,15.3145159012483,7.31679467577464,15.2779471822054,7.21416083930924,15.2447025626234,7.10553809573155,15.2101402656652,6.99158981494489,15.1756114996993,6.87540628570663,15.1385361907985,6.7564328872779,15.1005845448805,6.64388112701179,15.0711506772706,6.54180689562195
3.5,15.3767819452297,7.53463170314201,15.349245246594,7.42799964765946,15.314524751515,7.31683659973275,15.2779712420227,7.21422991307079,15.2447205485577,7.10562682441378,15.2101553833116,6.99169424849104,15.1756252383129,6.87551398307484,15.1385607607087,6.75660324131972,15.1006154994855,6.64405954565673,15.0712191544422,6.54203028026085
3.66666666666667,15.3767743877926,7.53463234796845,15.3492396680598,7.42801819621557,15.3145501240299,7.31687784723753,15.278011827287,7.21431784919552,15.2447591064355,7.10575772221335,15.2101986687443,6.99182308357257,15.1756481826821,6.87567320844962,15.1386005877506,6.75688152787671,15.1006843696097,6.64438015888724,15.0713237768833,6.54242741252269
3.83333333333333,15.3767666566661,7.53463341339539,15.3492337249305,7.42803894495968,15.3145902513653,7.31691844300998,15.2780671067107,7.2144224027282,15.2448160135914,7.10592592069191,15.2102670207036,6.9919732519165,15.1756793214331,6.87587781886742,15.138653950064,6.75725513121086,15.1007868836787,6.64482660138133,15.0714602563689,6.54297826580883
4,15.376758783025,7.534634891827,15.3492274933559,7.42806174667058,15.3146433660937,7.31695841177108,15.2781352490059,7.21454132871357,15.2448890473596,7.10612655141108,15.2103573379298,6.99214168524987,15.175717643192,6.87612167136469,15.1387191257889,6.75771143558417,15.1009187701183,6.64538250781703,15.0716243046738,6.54366281352066
4.16666666666667,15.3767507980442,7.53463677566745,15.3492210494854,7.42808645412704,15.3147077007875,7.31699777824182,15.2782144228849,7.21467238219641,15.2449759850745,7.10635474593248,15.210466519163,6.99232531529969,15.1757621365847,6.87639862297787,15.1387943930654,6.75823782525861,15.1010757573542,6.64603151287235,15.0718116335729,6.54446102905954
4.33333333333333,15.3767427328985,7.5346390573209,15.3492144694687,7.42811292010783,15.314781488019,7.31703656714317,15.2783027970598,7.21481331822148,15.2450746040707,7.10660563581776,15.2105914631436,6.992521073793,15.1758117902373,6.87670253074341,15.1388780300335,6.75882168449619,15.1012535738121,6.64675725122533,15.0720179548411,6.54535288582685
4.5,15.3767346187628,7.53464172919154,15.3492078294553,7.42814099739175,15.3148629603606,7.31707480319614,15.2783985402429,7.21496189183354,15.2451826816824,7.10687435262853,15.2107290686118,6.99272589245683,15.1758655927759,6.87702725169775,15.138968314833,6.75945039755889,15.1014479479177,6.64754335755398,15.0722389802534,6.54631835722394
4.66666666666667,15.3767264868118,7.53464478368352,15.3492012055949,7.42817053875757,15.3149503503846,7.31711251112168,15.2784998211463,7.21511585807735,15.245297995244,7.10715602792644,15.2108762343079,6.99293670301819,15.1759225328266,6.87736664287734,15.1390635256039,6.7601113487087,15.1016546080968,6.64837346653632,15.0724704215846,6.54733741665219
4.83333333333333,15.3767183682205,7.53464821320102,15.349194674037,7.42820139698406,15.3150418906635,7.31714971564081,15.2786048084824,7.21527297199768,15.24541832209,7.10744579327311,15.2110298589721,6.99315043720413,15.1759815990153,6.87771456131862,15.1391619404863,6.76079192220763,15.1018692827751,6.64923121285037,15.0727079906095,6.54839003751298
5,15.3767102941637,7.53465201014821,15.3491883109312,7.42823342485001,15.3151358137696,7.31718644147449,15.2787116709633,7.21543098863929,15.2455414395546,7.10773878023017,15.2111868413446,6.99336402674166,15.1760417799683,6.87806486405804,15.1392618376202,6.76147950231764,15.1020877003783,6.65010023117417,15.0729473991032,6.54945619320767
5.16666666666667,15.3767022958162,7.53465616692925,15.3491821924272,7.4282664751342,15.3152303522753,7.31722271334371,15.2788185773012,7.21558766304693,15.2456651249724,7.10803012035926,15.2113440801658,6.99357440335782,15.1761020643114,6.87841140813204,15.1393614951454,6.76216147330075,15.1023055893321,6.65096415618572,15.0731843588404,6.55051585713763
