time_ms,head_deg,seg2_deg,seg3_deg,seg4_deg,seg5_deg,seg6_deg,seg7_deg,tail_deg
368.666666666667,4.56403436135499,4.94799176133372,3.6002020212442,3.41183351017095,0.867055380931887,-3.54300857868583,-7.67559858008689,-8.47057175518525
368.833333333333,4.66631225668938,5.04586093594246,3.69086288802857,3.56292887661616,0.991057113758832,-3.40018282478772,-7.58395991913489,-8.5692468888705
369,4.76726645880495,5.14278082366246,3.78297136492173,3.7120380502219,1.11229827622304,-3.25729701802155,-7.4898638957152,-8.66407821821487
369.166666666667,4.86653221318736,5.23825646963863,3.87606228338588,3.85890464012516,1.23052103480838,-3.11472312498575,-7.39356743486662,-8.75545481827636
369.333333333333,4.9637062004361,5.33172168504056,3.96958118242431,4.00324360224378,1.34543853696796,-2.97286959189174,-7.29535896307452,-8.84383711508136
369.5,5.05834673156423,5.42253932002366,4.06288455807473,4.14474187670192,1.45673547728055,-2.832181626678,-7.19555895893099,-8.92975563372487
369.666666666667,5.14997400631678,5.51000163733522,4.15524028080905,4.28305928222111,1.56406904590667,-2.6931414894398,-7.09452067433193,-9.01380878930794
369.833333333333,5.23791286005004,5.59311880651742,4.24574363379371,4.41762074857256,1.66685209436639,-2.55646993375392,-6.99300062390935,-9.09664393507901
370,5.32135455828437,5.67070207485044,4.33338356350433,4.54765307280578,1.76430731368844,-2.42306142313789,-6.89212027714459,-9.17891298517846
370.166666666667,5.39954529710308,5.74161726741313,4.41716016903572,4.67241214149952,1.8557123252604,-2.29375066218947,-6.79297717920111,-9.26126594745779
370.333333333333,5.47178606828326,5.80478451992965,4.49608440105515,4.79118292024408,1.94039958715731,-2.16931312958009,-6.69664535797184,-9.3443496755066
370.5,5.53743220623046,5.85917763093173,4.56917745588957,4.90327906478636,2.01775589674122,-2.05046598545786,-6.60417601023741,-9.4288065654091
370.666666666667,5.59582340933862,5.90380032821568,4.63547298870585,5.00795514187094,2.0871908290192,-1.93788040201643,-6.51654023481495,-9.51530393831536
370.833333333333,5.64632717634873,5.93776152665981,4.69410522689482,5.10447181256291,2.14817397019097,-1.83214323332401,-6.43455287560214,-9.60447188429309
371,5.68842900638532,5.96033473111413,4.74434909566712,5.19221465257061,2.20028327994733,-1.73372785355219,-6.35889410341082,-9.69684341818363
371.166666666667,5.72173106868417,5.97095637611296,4.78561893323679,5.27069293031397,2.24320356603943,-1.64299598278358,-6.2901115652095,-9.79285658693275
371.333333333333,5.74595089030569,5.9692242529662,4.81746744066987,5.33953861624054,2.27672512401515,-1.56019934303482,-6.22862229968665,-9.89285639691091
371.5,5.76092009569183,5.95489605958723,4.83958486943641,5.39850562868632,2.30074256558497,-1.48548112093869,-6.17471440081776,-9.99709654323946
371.666666666667,5.7665832310807,5.92788810666885,4.85179844847762,5.4474693201539,2.31525385660059,-1.41887721577328,-6.12854841261963,-10.105740924182
371.833333333333,5.76299670554891,5.88827421151916,4.85407205080683,5.48642620587226,2.32035958258646,-1.36031725433958,-6.0901584405068,-10.2188649253292
372,5.75032787892491,5.83628480821771,4.8465060974912,5.5154939341014,2.31626245638909,-1.30962535734137,-6.05945296739077,-10.3364564602549
372.166666666667,5.72885432513869,5.77230629995152,4.82933769450385,5.53491149505045,2.30326707903387,-1.26652064518377,-6.03621536564501,-10.4584167562161
372.333333333333,5.69896329788193,5.69688067665536,4.80294099559261,5.5450396626965,2.28177996154327,-1.23061747424414,-6.02010409905596,-10.5845608750071
372.5,5.66115142389413,5.61070541862872,4.76782778218437,5.54636166143353,2.25230981251091,-1.2014253974467,-6.01065261164669,-10.7146179599437
372.666666666667,5.61602464791842,5.51463370485679,4.72464824963592,5.53948404755998,2.21546809388611,-1.17834884515163,-6.00726890254771,-10.8482311998821
372.833333333333,5.56429845254277,5.40967494355224,4.67419198805532,5.52513779434088,2.17196984594398,-1.16068652371499,-6.00923478764645,-10.9849574998908
