time_ms,x1_BL,y1_BL,x2_BL,y2_BL,x3_BL,y3_BL,x4_BL,y4_BL,x5_BL,y5_BL,x6_BL,y6_BL,x7_BL,y7_BL,x8_BL,y8_BL,x9_BL,y9_BL,x10_BL,y10_BL

0,4.03741600915675,12.8343309511763,4.12114469019984,12.9013335141069,4.21004806688449,12.964702501227,4.29661164737007,13.0299495828026,4.38583170409683,13.0939299442097,4.47404125975461,13.1725190223262,4.55140843490485,13.2285447531425,4.65705906989177,13.2942391611327,4.75709487048702,13.3565731245638,4.85335207357034,13.4207496669315
0.166666666666667,4.03738560905059,12.8342952340427,4.12108430331634,12.9012925197401,4.20999483206385,12.9646715714978,4.29657035288428,13.0299254361051,4.38581159858994,13.0938982869456,4.47401245880677,13.1725030857464,4.5514086525431,13.2285143591204,4.65706132597282,13.2942251858532,4.75709766300038,13.3565547277518,4.85334946042703,13.4207358053508
0.333333333333333,4.03735690534005,12.834256444565,4.12102134780963,12.9012468989474,4.20993894383796,12.9646395174041,4.29652697975782,13.029898874348,4.385791617151,13.0938658302182,4.47398491628591,13.1724889599363,4.55140927543879,13.2284812985718,4.65706778303237,13.294209904064,4.75710565536621,13.3565337842346,4.85334721879603,13.4207187761854
0.5,4.03732976291197,12.8342148587489,4.12095643629543,12.9011970708963,4.20988098433007,12.9646063798709,4.29648198175028,13.0298700152858,4.38577184964521,13.0938325965606,4.4739585145731,13.172476429832,4.55141025856332,13.2284457079893,4.65707797429503,13.2941933640527,4.75711826982312,13.3565104670912,4.85334530738337,13.4206988239015
0.666666666666667,4.0373040466532,12.8341707525999,4.12089018138947,12.9011434547541,4.2098215356634,12.9645721998232,4.29643581262123,13.0298389766728,4.38575238593781,13.0937986085058,4.47393313604939,13.17246528037,4.55141155688807,13.2284077238655,4.65709143298542,13.2941756141068,4.75713492860973,13.3564849494004,4.85334368489507,13.4206761929652
0.833333333333333,4.03727962145059,12.8341244021238,4.12082319570748,12.9010864696883,4.20976117996119,12.9645370181856,4.29638892613027,13.0298058762635,4.385733315894,13.0937638885869,4.47390866309582,13.1724552964864,4.55141312538445,13.2283674826927,4.65710769232815,13.2941567025139,4.75715505396465,13.3564574042412,4.85334231003715,13.4206511278424
1,4.037256352191,12.8340760833262,4.12075609186519,12.9010265348665,4.20970049934666,12.9645008758833,4.29634177603699,13.0297708318122,4.38571472937903,13.0937284593369,4.47388497809346,13.1724462631178,4.55141491902384,13.2283251209635,4.65712628554781,13.2941366775615,4.7571780681265,13.3564280046924,4.85334114151565,13.4206238729992
1.16666666666667,4.03723410376128,12.8340260722126,4.12068948247832,12.9009640694561,4.20964007594305,12.9644638138409,4.29629481610097,13.0297339610734,4.38569671625809,13.0936923432889,4.47386196342337,13.1724379652002,4.55141689277766,13.2282807751705,4.65714674586904,13.294115587537,4.75720339333388,13.3563969238329,4.85334013803659,13.4205946729017
1.33333333333333,4.03721274104828,12.8339746447888,4.12062398016261,12.9008994926244,4.20958049187359,12.9644258729835,4.2962485000818,13.0296953818014,4.38567936639642,13.0936555629761,4.47383950146658,13.1724301876702,4.55141900161728,13.228234581806,4.65716860651643,13.294093480728,4.75723045182543,13.3563643347417,4.85333925830599,13.4205637720159
1.5,4.03719212893886,12.8339220770603,4.12056019753377,12.9008332235391,4.20952232926152,12.9643870942359,4.29620328173907,13.0296552117507,4.38566276965922,13.0936181409313,4.47381747460417,13.172422715464,4.55142120051412,13.2281866773627,4.65719140071461,13.2940704054221,4.75725866583974,13.3563304104977,4.85333846102988,13.4205314148079
1.66666666666667,4.03717213231985,12.8338686450328,4.12049874720753,12.9007656813675,4.20946617023006,12.964347518523,4.29615961483237,13.0296135686756,4.38564701591174,13.0935800996878,4.47379576521717,13.1724153335179,4.55142344443956,13.228137198333,4.65721466168817,13.2940464099068,4.75728745761544,13.3562953241797,4.85333770491428,13.4204978457438
1.83333333333333,4.03715261607812,12.8338146247119,4.12044024179963,12.9006972852771,4.20941259690245,12.9643071867696,4.29611795312127,13.0295705703306,4.38563219501917,13.0935414617786,4.47377425568666,13.1724078267682,4.551425688365,13.2280862812094,4.65723792266173,13.2940215424696,4.75731624939114,13.3562592488666,4.85333694866522,13.4204633092895
2,4.03713344510051,12.8337602921032,4.12038529392579,12.9006284544353,4.20936219140191,12.9642661399008,4.29607875036538,13.0295263344701,4.38561839684675,13.0935022497368,4.47375282839368,13.1723999801512,4.55142788726183,13.2280340624845,4.6572607168599,13.2939958513979,4.75734446340545,13.3562223576373,4.85333615098873,13.4204280499111
2.16666666666667,4.03711448427389,12.8337059232125,4.12033451620174,12.9005596080097,4.20931553585169,12.9642244188412,4.29604246032428,13.0294809788484,4.38560571125969,13.0934624860953,4.47373136571928,13.1723915786034,4.55142999610146,13.2279806786507,4.65728257750729,13.2939693849795,4.75737152189699,13.3561848235708,4.85333527059084,13.4203923120747
2.33333333333333,4.03709559848509,12.8336517940452,4.1202885212432,12.9004911651677,4.20927321237501,12.9641820645159,4.29600953675755,13.02943462122,4.38559422812322,13.0934221933874,4.47370975004452,13.1723824070609,4.55143196985527,13.2279262662006,4.65730303782852,13.2939421915017,4.75739684710438,13.356146819746,4.85333426617756,13.4203563402463
2.5,4.03707665262097,12.833598180607,4.1202479216659,12.9004235450766,4.20923580309511,12.9641391178498,4.29598043342478,13.0293873793393,4.38558403730255,13.093381394146,4.47368786375046,13.1723722504601,4.55143376349467,13.2278709616266,4.65732163104819,13.2939143192521,4.75741986126623,13.3561085192417,4.85333309645493,13.420320378892
2.66666666666667,4.03705751156839,12.8335453589036,4.12021333008557,12.9003571669041,4.20920389013521,12.9640956197676,4.29595560408556,13.0293393709607,4.38557522866291,13.0933401109042,4.47366558921815,13.1723608937374,4.55143533199104,13.2278149014212,4.65733789039091,13.2938858165182,4.75743998662115,13.3560700951368,4.85333172012896,13.4202846724778
2.83333333333333,4.03703804021419,12.8334936049406,4.12018535911794,12.9002924498176,4.20917805561856,12.9640516111943,4.29593550249948,13.0292907138385,4.38556789206951,13.0932983661951,4.47364280882864,13.172348121829,4.5514366303158,13.227758222077,4.6573513490813,13.2938567315875,4.75745664540775,13.3560317205103,4.85333009590569,13.4202494654698
3,4.03701810344523,12.8334431947236,4.12016462137873,12.9002298129844,4.20915888166837,12.9640071330549,4.29592058242612,13.0292415257273,4.38556211738758,13.0932561825518,4.47361940496299,13.1723337196713,4.55143761344032,13.2277010600865,4.65736154034397,13.2938271127477,4.75746925986467,13.355993568441,4.85332818249114,13.420215002334
3.16666666666667,4.03699756614835,12.8333944042583,4.12015172948367,12.9001696755722,4.20914695040789,12.963962226274,4.29591129762508,13.0291919243813,4.38555799448233,13.0932135825073,4.47359526000225,13.1723174722005,4.55143823633601,13.2276435519421,4.65736799740352,13.2937970082861,4.75747725223049,13.3559558120079,4.85332593859134,13.4201815275365
3.33333333333333,4.03697629321041,12.8333475095502,4.12014729604849,12.9001124567482,4.20914284396035,12.9639169317768,4.29590810185593,13.029142027555,4.38555561321899,13.0931705885947,4.47357025632748,13.172299164353,4.55143845397426,13.2275858341365,4.65737025348456,13.2937664664904,4.75748004474386,13.3559186242898,4.85332332291231,13.4201492855433
3.5,4.03695444927473,12.8333001946989,4.12014739413897,12.9000551939491,4.20914328153064,12.9638686801951,4.29590855209293,13.0290883895741,4.38555416366207,13.0931252691236,4.47354324592289,13.1722713742234,4.55143258693741,13.2275240068292,4.65736302850762,13.2937333775641,4.75747062499242,13.3558799773301,4.85331097172692,13.4201165460537
3.66666666666667,4.03693232542546,12.8332502976784,4.12014767488069,12.8999950389025,4.20914454328919,12.9638153698254,4.29590985474816,13.0290280862318,4.38555277680481,13.0930760547088,4.47351345918155,13.1722279200249,4.55141579507331,13.2274547749803,4.65734235012534,13.2936959538765,4.75744366501416,13.3558380511332,4.85328087281701,13.4200816496789
3.83333333333333,4.03690997621073,12.8331983253062,4.12014811797907,12.899932582213,4.20914655280751,12.9637577430891,4.29591193773791,13.028962017484,4.3855514539055,13.0930235113409,4.47348134609775,13.172170446872,4.55138929225165,13.2273791822824,4.65730971316053,13.293654726964,4.75740111372317,13.3557933307197,4.85323501215206,13.4200449472524
4,4.03688745617865,12.8331447843996,4.12014870313952,12.8998684144848,4.20914923365713,12.9636965424078,4.2959147289785,13.0288910832866,4.38555019622246,13.0929682050106,4.47344735666577,13.1721005998789,4.55135429234213,13.227298272428,4.65726661243601,13.2936102283626,4.75734492003355,13.3557463011102,4.85317537570155,13.4200067896081
4.16666666666667,4.03686481987734,12.833090181776,4.12014941006746,12.8998031263225,4.20915250940955,12.9636325102028,4.29591815638624,13.0288161835954,4.38554900501397,13.0929107017085,4.47341194087993,13.1720200241602,4.55131200921445,13.22721308911,4.6572145427746,13.2935629896086,4.75727703285938,13.3556974473254,4.85310394943496,13.4199675275797
4.33333333333333,4.03684212185491,12.833035024253,4.12015021846832,12.8997373083304,4.20915630363629,12.9635663888957,4.29592214787745,13.0287382183664,4.38554788153835,13.0928515674253,4.47337554873451,13.1719303648303,4.5512636567383,13.2271246760208,4.65715499899911,13.2935135422381,4.75719940111475,13.3556472543858,4.85302271932175,13.4199275120008
