0.000000000000000000e+00,1.023427498980963524e+00,1.247453736399479540e+00,1.100489944717266466e+00,1.180285647863818843e+00,6.402140035985981470e-01,-7.578144137875759689e-01,-1.557442656051569063e+00,-2.527209682187986139e+00,-3.270669814034909528e+00,-3.528403702487613369e+00,-2.917321873877361416e+00,-2.080985423359348108e+00,-1.700936762456439322e+00,-1.856326192555336929e+00,-1.471647812390187493e+00,-1.650530055751883607e+00,-2.717253882370172846e+00,-2.700123115752661729e+00,-1.854694853810497701e+00,-3.198675560163952158e-01,8.719504699295126393e-01,2.134097387699121384e+00,3.813663955400355743e+00,6.416523006487775405e+00,7.637584872061246699e+00,6.773495875934472110e+00,5.953233077717897892e+00,6.352812927153805411e+00,9.213634985483157180e+00,9.227445274416623988e+00,5.484136799954027808e+00,2.888730607232690151e+00,1.642905314333564792e+00,7.773231303944829751e-01,-3.725384176000812619e+00,-3.676999445054965232e+00,2.097653300364052953e+00,4.782177615312756203e+00,1.470976454784043153e-01
1.000000000000000021e-03,1.033153123853322253e+00,1.318711835627636164e+00,1.142861681777593841e+00,1.215018536351272882e+00,6.944516573634598178e-01,-6.848435954697071892e-01,-1.483663217194753248e+00,-2.480242098842069698e+00,-3.240766027138250127e+00,-3.540743900217360185e+00,-2.996925695899146369e+00,-2.135361336866478332e+00,-1.740908619912650668e+00,-1.892600420490718527e+00,-1.494048030081519318e+00,-1.721683343812248745e+00,-2.904804581659695017e+00,-2.938542255019668481e+00,-2.049477572639291978e+00,-4.390894663989951541e-01,7.873887343981362807e-01,2.047721684301432088e+00,3.714693135593641671e+00,6.292813843162704757e+00,7.517989181583470071e+00,6.705831824470278590e+00,5.948294221798097858e+00,6.441147391978887526e+00,9.511788015452424361e+00,9.678754629976751289e+00,5.824142783305449100e+00,3.081485311846145159e+00,1.749411941870123943e+00,8.274083266603236009e-01,-3.644271002525783842e+00,-3.761936811376864753e+00,1.971589887592720025e+00,4.808955663717616957e+00,2.874115239237715058e-01
2.000000000000000042e-03,1.038239992494326636e+00,1.357930124147891382e+00,1.166081545608541159e+00,1.233989831006981674e+00,7.244749085937518540e-01,-6.440193457046068382e-01,-1.442143047915079190e+00,-2.453356195025571118e+00,-3.223196117499085744e+00,-3.546627837246712822e+00,-3.040323534431300878e+00,-2.164998768113091998e+00,-1.762648868754582487e+00,-1.912243743960080788e+00,-1.506092804223063020e+00,-1.760797322691436406e+00,-3.008353120849986517e+00,-3.070362818449731357e+00,-2.157243394912864876e+00,-5.052840964942147961e-01,7.401057919893296866e-01,1.999046120453430664e+00,3.658503858070346837e+00,6.222084796553625452e+00,7.449197966021039008e+00,6.666180348508778053e+00,5.943740080344624310e+00,6.488329890887827744e+00,9.674909097277531345e+00,9.927144259122947290e+00,6.011724345121072233e+00,3.187860328711959568e+00,1.808160070329839275e+00,8.550296027006926147e-01,-3.598190669560026311e+00,-3.808089136244030115e+00,1.900996404269047702e+00,4.822500993899716093e+00,3.652968527324861325e-01
3.000000000000000062e-03,1.042849274598898202e+00,1.396569623601974452e+00,1.188806924434949508e+00,1.252462140524903011e+00,7.543162752246737046e-01,-6.027931416494396455e-01,-1.399851303484994425e+00,-2.425297756637631252e+00,-3.204202013030603702e+00,-3.551050414948251799e+00,-3.082454488490945277e+00,-2.193760560671102589e+00,-1.783676016424507793e+00,-1.931111238144659126e+00,-1.517530345747990950e+00,-1.799263450885583593e+00,-3.110867638602291319e+00,-3.201149417095938254e+00,-2.264271830650962158e+00,-5.713778344673089427e-01,6.923959759498433675e-01,1.949367218384301381e+00,3.600541229787875608e+00,6.148397007833988681e+00,7.376925617477719577e+00,6.623462858222254113e+00,5.936473089356486987e+00,6.532644491608282422e+00,9.834149052807665825e+00,1.017187220575035767e+01,6.197222925419686668e+00,3.293102601861530587e+00,1.866238222922862011e+00,8.823278992350628291e-01,-3.550612752091014457e+00,-3.852659948107240773e+00,1.829609463729862551e+00,4.834040701642679849e+00,4.430334109868925285e-01
4.000000000000000083e-03,1.047298212584932386e+00,1.435006564627958392e+00,1.211361811893785667e+00,1.270763518471063946e+00,7.840895773601508356e-01,-5.614432261620906361e-01,-1.357312906195766722e+00,-2.396855465392811357e+00,-3.184737910173125464e+00,-3.554984770793114812e+00,-3.124152648936787458e+00,-2.222223306394195408e+00,-1.804460223860402390e+00,-1.949715420897415896e+00,-1.528762626231638277e+00,-1.837504043315122404e+00,-3.213011936518109568e+00,-3.331558769551625776e+00,-2.371027800011201947e+00,-6.374214715564918698e-01,6.445557577098426361e-01,1.899366249936004447e+00,3.542001928536793187e+00,6.073741334314144424e+00,7.303510901124593779e+00,6.579734008111783439e+00,5.928303626082174205e+00,6.575992083324180726e+00,9.992055617898575548e+00,1.041531860675189947e+01,6.381980953374589483e+00,3.397941068007689580e+00,1.924078577487882802e+00,9.095117333567783735e-01,-3.502547495928937327e+00,-3.896692482181073558e+00,1.757975826664118113e+00,4.844908992944295889e+00,5.207010075566413931e-01
5.000000000000000104e-03,1.051373014294379349e+00,1.472970869321710730e+00,1.233518886161619754e+00,1.288666056083117573e+00,8.137040623395901395e-01,-5.198046506663172028e-01,-1.314198985568539424e+00,-2.367517517481938949e+00,-3.164177144407988695e+00,-3.557779942305733911e+00,-3.164840957617089501e+00,-2.249988276169145429e+00,-1.824677570750224520e+00,-1.967705210309255826e+00,-1.539515964285630645e+00,-1.875218385627241524e+00,-3.314292388148792234e+00,-3.461087880896103197e+00,-2.477148014489776173e+00,-7.033482065832150631e-01,5.964112676686412762e-01,1.848613793269648919e+00,3.482117057025619467e+00,5.996827262927152624e+00,7.227430659881919794e+00,6.533645318412105496e+00,5.918028394140121051e+00,6.617083320696114157e+00,1.014685093863129062e+01,1.065577473462640867e+01,6.565011025860830074e+00,3.501837317812555916e+00,1.981364069987566312e+00,9.364284885156326510e-01,-3.453345116149708183e+00,-3.939469034746356346e+00,1.685766564369735487e+00,4.854210645882761632e+00,5.982076935288556108e-01
6.000000000000000125e-03,1.055178883444638505e+00,1.510581809160703504e+00,1.255382605792624728e+00,1.306276272394500504e+00,8.431928068965139911e-01,-4.779771829364921620e-01,-1.270691883074756223e+00,-2.337551999553982185e+00,-3.142841587367349199e+00,-3.559760249822986111e+00,-3.204791044789777388e+00,-2.277243303103244632e+00,-1.844481620507159914e+00,-1.985248675749251568e+00,-1.549922734488261566e+00,-1.912541171339047885e+00,-3.414913742549153142e+00,-3.589934452083002547e+00,-2.582770044100980655e+00,-7.691640592027935153e-01,5.480694361731810460e-01,1.797345638001565327e+00,3.421295935505086039e+00,5.918331994441372146e+00,7.149478070215055325e+00,6.485890170729893711e+00,5.906253309268215901e+00,6.656545810230017679e+00,1.029935965180361102e+01,1.089399508600144983e+01,6.746730827718300461e+00,3.605017405372644035e+00,2.038229440419235594e+00,9.631432938210217065e-01,-3.403350940128623492e+00,-3.981330691547603884e+00,1.613176131414034931e+00,4.862389408222283826e+00,6.755672529982162944e-01
7.000000000000000146e-03,1.058715820035708965e+00,1.547839384144936492e+00,1.276952970786801256e+00,1.323594167405213184e+00,8.725558110309226123e-01,-4.359608229726153472e-01,-1.226791598714417564e+00,-2.306958911608940621e+00,-3.120731239051207861e+00,-3.560925693344869636e+00,-3.244002910454849786e+00,-2.303988387196493015e+00,-1.863872373131207905e+00,-2.002345817217403123e+00,-1.559982936839531265e+00,-1.949472400450540821e+00,-3.514875999719192290e+00,-3.718098483112322938e+00,-2.687893888844814949e+00,-8.348690294152276703e-01,4.995302632234615570e-01,1.745561784131753225e+00,3.359538563975193348e+00,5.838255528856804766e+00,7.069653132124000372e+00,6.436468565065146308e+00,5.892978371466458754e+00,6.694379551925891292e+00,1.044958175741553674e+01,1.112997966087701940e+01,6.927140358947002419e+00,3.707481330687953935e+00,2.094674688782890648e+00,9.896561492729454290e-01,-3.352564967865683254e+00,-4.022277452584814839e+00,1.540204527797016665e+00,4.869445279962860695e+00,7.527796859647235550e-01
8.000000000000000167e-03,1.061874194481006395e+00,1.584580584798301217e+00,1.298100097132821151e+00,1.340492743050442970e+00,9.017257053626659413e-01,-3.937044444257709608e-01,-1.182366385699373801e+00,-2.275505014087226385e+00,-3.097549039080961464e+00,-3.560949649622435764e+00,-3.282158466146590126e+00,-2.330004000299253253e+00,-1.882673234955088759e+00,-2.018808163938270894e+00,-1.569552094662584274e+00,-1.985833976542225265e+00,-3.613857397397820748e+00,-3.845232436541926369e+00,-2.792259150184035477e+00,-9.003805598959901957e-01,4.507430354926186267e-01,1.693086062104290468e+00,3.296506351450191996e+00,5.756011948046808158e+00,6.987253320700502535e+00,6.384742654572971077e+00,5.877611358317263779e+00,6.729911048100369442e+00,1.059651526532693566e+01,1.136269693467974840e+01,7.105610611605841065e+00,3.808883050888801858e+00,2.150498945984061105e+00,1.015870858946793076e+00,-3.300700010527514827e+00,-4.061919550929334655e+00,1.466741714822679565e+00,4.874925002206094149e+00,8.297412464151407985e-01
8.999999999999999320e-03,1.064870328006687128e+00,1.621100482167007861e+00,1.319065835486774363e+00,1.357211610396180212e+00,9.308128383504099546e-01,-3.513452007719404246e-01,-1.137716203260884740e+00,-2.243682198175508624e+00,-3.073907474116098548e+00,-3.560484397081008723e+00,-3.319861317564045233e+00,-2.355706982977518127e+00,-1.901221286436040714e+00,-2.034998455767445869e+00,-1.578910804830687020e+00,-2.021951415625420800e+00,-3.712418426722988052e+00,-3.971924928143079292e+00,-2.896299304349849280e+00,-9.658091876346082127e-01,4.018494985698656263e-01,1.640313825152120764e+00,3.232927778498715377e+00,5.672839603568768041e+00,6.903749992134529556e+00,6.332029184869039540e+00,5.861347741447737292e+00,6.764455867622819696e+00,1.074203937422382182e+01,1.159401393659411816e+01,7.283249744877595688e+00,3.909829540326308361e+00,2.206057064115595878e+00,1.041957791858608484e+00,-3.248372631014248224e+00,-4.101002508119842460e+00,1.393068383552348077e+00,4.879729231807607093e+00,9.065952900729479236e-01
