iter,time,x,y,z,roll,pitch,yaw,fx,fz
1.000000000000000000e+01,1.000000000000000194e-02,4.749973646986394016e+00,1.001576630790065314e-01,-1.166720779380693573e-02,2.482524839398213973e-03,-4.671662402790932589e-04,4.841685058074154946e-02,-7.488211337476968765e-02,7.051600337028503418e+00
1.100000000000000000e+01,1.100000000000000283e-02,4.749968034024314889e+00,1.001914240458211952e-01,-1.169991028051280482e-02,2.963405396424582949e-03,-5.671221751517574461e-04,4.807280621041698510e-02,-8.150391466915607452e-02,7.067441880702972412e+00
1.200000000000000000e+01,1.200000000000000372e-02,4.749961955807716407e+00,1.002273057635865439e-01,-1.173524552126871401e-02,3.482760896819672020e-03,-6.762640893156479649e-04,4.770413423101357853e-02,-7.828273624181747437e-02,6.840180367231369019e+00
1.300000000000000000e+01,1.300000000000000461e-02,4.749955431680405127e+00,1.002648840951246428e-01,-1.177313419062001217e-02,4.045478560216368008e-03,-7.943499040408141809e-04,4.731265038674080381e-02,-7.864146865904331207e-02,6.641117006540298462e+00
1.400000000000000000e+01,1.400000000000000550e-02,4.749948554312634741e+00,1.003041236979608231e-01,-1.181307555455319777e-02,4.642863787796495251e-03,-9.186288562612610065e-04,4.690129622670437259e-02,-7.774276286363601685e-02,6.627187222242355347e+00
1.500000000000000000e+01,1.500000000000000638e-02,4.749941380285590320e+00,1.003452485072356404e-01,-1.185477780284951640e-02,5.256486122161094926e-03,-1.047211091009803141e-03,4.647342821082366127e-02,-6.971185002475976944e-02,6.715194016695022583e+00
1.600000000000000000e+01,1.600000000000000727e-02,4.749933936549155966e+00,1.003880228425419741e-01,-1.189816707669916554e-02,5.887317173250583568e-03,-1.179757881127896368e-03,4.603033045682656393e-02,-7.455706223845481873e-02,6.779996693134307861e+00
1.700000000000000000e+01,1.700000000000000816e-02,4.749926242807411825e+00,1.004318065126982851e-01,-1.194331915144408035e-02,6.548527365823831464e-03,-1.316863359632325370e-03,4.557269399886673678e-02,-6.597030069679021835e-02,6.796606212854385376e+00
1.800000000000000000e+01,1.800000000000000905e-02,4.749918285065438006e+00,1.004764536202997632e-01,-1.199032030754364903e-02,7.235947648102654395e-03,-1.459095409113375652e-03,4.510196837893993421e-02,-4.883134597912430763e-02,6.786676734685897827e+00
1.900000000000000000e+01,1.900000000000000994e-02,4.749910088798866781e+00,1.005217473485638113e-01,-1.203916785676011417e-02,7.944776294184850707e-03,-1.606517974166887797e-03,4.462138266780760892e-02,-4.160499200224876404e-02,6.797010242938995361e+00
2.000000000000000000e+01,2.000000000000001082e-02,4.749901709270929473e+00,1.005670312123641136e-01,-1.208984992973583493e-02,8.685409084252710549e-03,-1.758981802134407246e-03,4.413320896665613724e-02,-3.965533152222633362e-02,6.805245965719223022e+00
2.100000000000000000e+01,2.100000000000001171e-02,4.749893172609523262e+00,1.006119639870255850e-01,-1.214236869334643469e-02,9.459127576431993617e-03,-1.916503015782611286e-03,4.363893817938803432e-02,-4.760133195668458939e-02,6.810157090425491333e+00
2.200000000000000000e+01,2.200000000000001260e-02,4.749884490982593910e+00,1.006562550755889796e-01,-1.219676797131825571e-02,1.026675757728368749e-02,-2.079232586897905577e-03,4.314055559813741170e-02,-4.313179105520248413e-02,6.808203637599945068e+00
2.300000000000000000e+01,2.300000000000001349e-02,4.749875651462464710e+00,1.007000079869555670e-01,-1.225303382885159498e-02,1.109809026260387063e-02,-2.247169224378842145e-03,4.263954042787850007e-02,-4.453039728105068207e-02,6.815752178430557251e+00
2.400000000000000000e+01,2.400000000000001438e-02,4.749866671589900946e+00,1.007430026170703374e-01,-1.231115229075788534e-02,1.195306973566897558e-02,-2.420240901310322101e-03,4.213752148119436630e-02,-6.553621031343936920e-02,6.831912904977798462e+00
2.500000000000000000e+01,2.500000000000001527e-02,4.749857551170765468e+00,1.007851385433379404e-01,-1.237113564457444428e-02,1.282791276861735934e-02,-2.598536444037735649e-03,4.163649896841248310e-02,-7.512157037854194641e-02,6.826272964477539062e+00
2.600000000000000000e+01,2.600000000000001615e-02,4.749848261104546054e+00,1.008263307225199940e-01,-1.243300182709449267e-02,1.371942504823059177e-02,-2.782196484884424947e-03,4.113742502688493702e-02,-6.739697325974702835e-02,6.814652532339096069e+00
2.700000000000000000e+01,2.700000000000001704e-02,4.749838801342768591e+00,1.008661623581249417e-01,-1.249678931733502751e-02,1.463585305265581449e-02,-2.971252239297283992e-03,4.064058190340266025e-02,-7.811741437762975693e-02,6.843658000230789185e+00
2.800000000000000000e+01,2.800000000000001793e-02,4.749829184709128072e+00,1.009044986938398281e-01,-1.256254589866115205e-02,1.557555557876544143e-02,-3.165808965554406385e-03,4.014748784539327875e-02,-7.598346751183271408e-02,6.874307036399841309e+00
2.900000000000000000e+01,2.900000000000001882e-02,4.749819384510036713e+00,1.009415910945906519e-01,-1.263025011769497094e-02,1.652481362676868487e-02,-3.366033546791769027e-03,3.966026299356388563e-02,-7.441512122750282288e-02,6.855769604444503784e+00
3.000000000000000000e+01,3.000000000000001971e-02,4.749809406886142504e+00,1.009774211597141008e-01,-1.269983724547923097e-02,1.747695430126281965e-02,-3.571926087423404894e-03,3.918098968614554256e-02,-7.320152781903743744e-02,6.835687696933746338e+00
3.100000000000000000e+01,3.100000000000002059e-02,4.749799268165747712e+00,1.010117226016424841e-01,-1.277127247498939348e-02,1.844074967249618308e-02,-3.783208681390926031e-03,3.870858483758645580e-02,-7.395776920020580292e-02,6.844166189432144165e+00
3.200000000000000000e+01,3.200000000000002148e-02,4.749788996191444568e+00,1.010440161596848629e-01,-1.284449190451263968e-02,1.942755312682880806e-02,-3.999479202513311904e-03,3.824316991101146812e-02,-8.049399033188819885e-02,6.827915579080581665e+00
3.300000000000000000e+01,3.300000000000002237e-02,4.749778584709013707e+00,1.010743747229646550e-01,-1.291950101446704552e-02,2.043246456810415140e-02,-4.220831025029569972e-03,3.778542198644140732e-02,-7.753141596913337708e-02,6.806364864110946655e+00
3.400000000000000000e+01,3.400000000000002326e-02,4.749768023646780080e+00,1.011027755889707808e-01,-1.299631710689146298e-02,2.145529804291029102e-02,-4.447244602502786748e-03,3.733572057987952914e-02,-7.723992411047220230e-02,6.779393970966339111e+00
3.500000000000000000e+01,3.500000000000002415e-02,4.749757336611231118e+00,1.011290406527537711e-01,-1.307482185353435640e-02,2.249954853434409791e-02,-4.678196875076201522e-03,3.689452433439494722e-02,-7.904700376093387604e-02,6.792176306247711182e+00
3.600000000000000000e+01,3.600000000000002504e-02,4.749746522198969423e+00,1.011532497319317797e-01,-1.315502338810049104e-02,2.356212598360683808e-02,-4.913612765774288960e-03,3.646206119611277580e-02,-7.602598425000905991e-02,6.800783812999725342e+00
3.700000000000000000e+01,3.700000000000002592e-02,4.749735566283121990e+00,1.011755956497412123e-01,-1.323695987183604386e-02,2.463634703424623720e-02,-5.153743849290792767e-03,3.603862573919439094e-02,-7.671158108860254288e-02,6.835661113262176514e+00
3.800000000000000000e+01,3.800000000000002681e-02,4.749724462152275173e+00,1.011964503172493868e-01,-1.332057108056770509e-02,2.570812368802109088e-02,-5.398588977042706460e-03,3.562501088217349260e-02,-7.985430583357810974e-02,6.847783774137496948e+00
3.900000000000000000e+01,3.900000000000002770e-02,4.749713208937103026e+00,1.012156820972979904e-01,-1.340582569137589719e-02,2.678169633199806859e-02,-5.648181259697127032e-03,3.522101545934344657e-02,-9.119740128517150879e-02,6.856004387140274048e+00
4.000000000000000000e+01,4.000000000000002859e-02,4.749701793781445858e+00,1.012333021003902905e-01,-1.349276836357816978e-02,2.785695089233778191e-02,-5.902729488640234834e-03,3.482606082828152566e-02,-8.788637351244688034e-02,6.861526429653167725e+00
4.100000000000000000e+01,4.100000000000002948e-02,4.749690174060464898e+00,1.012498148491916133e-01,-1.358146404874470588e-02,2.892067342379466693e-02,-6.162639548179749127e-03,3.443978580612248180e-02,-7.729005627334117889e-02,6.855346441268920898e+00
4.200000000000000000e+01,4.200000000000003036e-02,4.749678353239244366e+00,1.012650488270722265e-01,-1.367197843969635007e-02,2.997817499576627479e-02,-6.428108243524688348e-03,3.406175860689187457e-02,-8.166417200118303299e-02,6.888934254646301270e+00
4.300000000000000000e+01,4.300000000000003125e-02,4.749666361368788614e+00,1.012785321615428946e-01,-1.376433314729654141e-02,3.104357332890628554e-02,-6.699031414764133885e-03,3.369177384046938284e-02,-6.575169600546360016e-02,6.878991842269897461e+00
4.400000000000000000e+01,4.400000000000003214e-02,4.749654196458224398e+00,1.012901360999834827e-01,-1.385846239943428274e-02,3.212205728079089301e-02,-6.975290601078931729e-03,3.332949005547913152e-02,-6.640375778079032898e-02,6.899601131677627563e+00
4.500000000000000000e+01,4.500000000000003303e-02,4.749641883981251311e+00,1.013001004069438160e-01,-1.395426395455065527e-02,3.320938438380608565e-02,-7.256553585081038094e-03,3.297464700892278194e-02,-6.678975746035575867e-02,6.896719634532928467e+00
4.600000000000000000e+01,4.600000000000003392e-02,4.749629421466590173e+00,1.013087920286533522e-01,-1.405157743320490683e-02,3.429744116393373260e-02,-7.542472107918474222e-03,3.262635785222018497e-02,-7.125682011246681213e-02,6.882337391376495361e+00
4.700000000000000000e+01,4.700000000000003481e-02,4.749616808769067333e+00,1.013161039914853290e-01,-1.415043936055178017e-02,3.539075672158717434e-02,-7.833114793539097676e-03,3.228469172541585663e-02,-5.106813646852970123e-02,6.893521398305892944e+00
4.800000000000000000e+01,4.800000000000003569e-02,4.749604045691224741e+00,1.013221534720997186e-01,-1.425078319240686078e-02,3.648734085752970702e-02,-8.128201992531502995e-03,3.194872256033960689e-02,-4.642337374389171600e-02,6.845712959766387939e+00
4.900000000000000000e+01,4.900000000000003658e-02,4.749591170809811302e+00,1.013266815395695020e-01,-1.435254211005745906e-02,3.759730264386093590e-02,-8.427443422019953445e-03,3.161820247558198849e-02,-4.703910369426012039e-02,6.860043108463287354e+00
5.000000000000000000e+01,5.000000000000003747e-02,4.749578208520834899e+00,1.013294975872559983e-01,-1.445565768009479668e-02,3.872882812021904292e-02,-8.730286489512684156e-03,3.129215295634562438e-02,-3.888967260718345642e-02,6.895618200302124023e+00
5.100000000000000000e+01,5.100000000000003836e-02,4.749565136700664603e+00,1.013309986493981657e-01,-1.456020167926085074e-02,3.986847301125032161e-02,-9.037245905590296502e-03,3.097173088615048919e-02,-4.222876392304897308e-02,6.903075933456420898e+00
5.200000000000000000e+01,5.200000000000003925e-02,4.749551949306009213e+00,1.013314899278919823e-01,-1.466616318402424145e-02,4.101096410065745851e-02,-9.348545085350545847e-03,3.065688308786277544e-02,-3.769002668559551239e-02,6.880715131759643555e+00
5.300000000000000000e+01,5.300000000000004013e-02,4.749538647721198714e+00,1.013307759561316440e-01,-1.477349871572332385e-02,4.216284067308373462e-02,-9.664010185681304321e-03,3.034787166587442353e-02,-4.541861824691295624e-02,6.841595560312271118e+00
5.400000000000000000e+01,5.400000000000004102e-02,4.749525240845825280e+00,1.013288701730601371e-01,-1.488222050058410871e-02,4.332262887092686032e-02,-9.983598093103118742e-03,3.004459807329363033e-02,-5.606771912425756454e-02,6.837626338005065918e+00
5.500000000000000000e+01,5.500000000000004191e-02,4.749511715083039043e+00,1.013260045304667373e-01,-1.499228791630285822e-02,4.448506995034724742e-02,-1.030712148285894969e-02,2.974797187827715392e-02,-5.825394857674837112e-02,6.859419465065002441e+00
5.600000000000000000e+01,5.600000000000004280e-02,4.749498033063160207e+00,1.013226767904288200e-01,-1.510377716579520274e-02,4.564029189998450309e-02,-1.063491821551432182e-02,2.945622713271325854e-02,-5.144162196666002274e-02,6.863142997026443481e+00
5.700000000000000000e+01,5.700000000000004369e-02,4.749484173304774792e+00,1.013194007102090899e-01,-1.521667958403919406e-02,4.677534063831066680e-02,-1.096729064542323329e-02,2.916945163907698826e-02,-5.129957478493452072e-02,6.854465812444686890e+00
5.800000000000000000e+01,5.800000000000004458e-02,4.749470154921965559e+00,1.013158239462952082e-01,-1.533103906148655139e-02,4.790170450071861569e-02,-1.130422108524342661e-02,2.888675358555897049e-02,-5.784004554152488708e-02,6.937274575233459473e+00
5.900000000000000000e+01,5.900000000000004546e-02,4.749455973667734199e+00,1.013119656557993631e-01,-1.544692451385436434e-02,4.902185063578864965e-02,-1.164585802357365196e-02,2.860737407710921276e-02,-5.507242307066917419e-02,6.973630219697952271e+00
6.000000000000000000e+01,6.000000000000004635e-02,4.749441603727959205e+00,1.013082536266919770e-01,-1.556425538318919818e-02,5.012722281015685732e-02,-1.199248607541059108e-02,2.833104412218216683e-02,-5.602534301578998566e-02,6.988477110862731934e+00
6.100000000000000000e+01,6.100000000000004724e-02,4.749427035889079995e+00,1.013051062411548520e-01,-1.568297957866907413e-02,5.120500744444727442e-02,-1.234433692840730679e-02,2.805808448443822961e-02,-5.087700113654136658e-02,6.954312413930892944e+00
6.200000000000000000e+01,6.200000000000004813e-02,4.749412265906165942e+00,1.013024480746046868e-01,-1.580315280571442313e-02,5.226163767632577284e-02,-1.270157562832396891e-02,2.778772857676387043e-02,-4.976699687540531158e-02,6.953380018472671509e+00
6.300000000000000000e+01,6.300000000000004208e-02,4.749397313793458864e+00,1.013000402731215749e-01,-1.592476602229889529e-02,5.330952612033709737e-02,-1.306376804302322725e-02,2.751803695387161630e-02,-4.588624648749828339e-02,6.974648743867874146e+00
6.400000000000000000e+01,6.400000000000004297e-02,4.749382177621948919e+00,1.012980913411116457e-01,-1.604779443479416659e-02,5.434549801825457049e-02,-1.343088787052137967e-02,2.724852813279387068e-02,-4.287203773856163025e-02,6.966956198215484619e+00
6.500000000000000000e+01,6.500000000000004385e-02,4.749366849083088482e+00,1.012970594596696167e-01,-1.617222682533019443e-02,5.535989288191366098e-02,-1.380316742021814314e-02,2.697866773274392935e-02,-5.818283930420875549e-02,6.985495954751968384e+00
6.600000000000000000e+01,6.600000000000004474e-02,4.749351324479469838e+00,1.012971172496560657e-01,-1.629815543125306618e-02,5.634980630353711439e-02,-1.418089969432601016e-02,2.670741607816837226e-02,-6.416996940970420837e-02,7.019885033369064331e+00
6.700000000000000000e+01,6.700000000000004563e-02,4.749335570999273948e+00,1.012985346370200990e-01,-1.642560881412611501e-02,5.730594064102889629e-02,-1.456448098141893688e-02,2.643552997530247695e-02,-6.680686213076114655e-02,7.030380845069885254e+00
6.800000000000000000e+01,6.800000000000004652e-02,4.749319574827221224e+00,1.013014297984632661e-01,-1.655458864780249076e-02,5.822695175310653448e-02,-1.495411100867016785e-02,2.616241570019922288e-02,-6.716160476207733154e-02,7.074063807725906372e+00
6.900000000000000000e+01,6.900000000000004741e-02,4.749303344271440963e+00,1.013053793714286943e-01,-1.668512926483551109e-02,5.912422188507172882e-02,-1.534976882541450038e-02,2.588802813345842876e-02,-6.377476640045642853e-02,7.061232417821884155e+00
7.000000000000000000e+01,7.000000000000004829e-02,4.749286883216012889e+00,1.013101808017838473e-01,-1.681722509458278073e-02,6.000580364827466651e-02,-1.575151307158262348e-02,2.561204662541500740e-02,-6.763154827058315277e-02,7.026579648256301880e+00
7.100000000000000000e+01,7.100000000000004918e-02,4.749270203404205581e+00,1.013159757974005371e-01,-1.695083742914265876e-02,6.087098417853199772e-02,-1.615912845360312211e-02,2.533332601008666737e-02,-6.705648265779018402e-02,6.979969412088394165e+00
7.200000000000000000e+01,7.200000000000005007e-02,4.749253295362666272e+00,1.013231974289282439e-01,-1.708592065380890729e-02,6.170753922516328260e-02,-1.657254191548118705e-02,2.505200329914976376e-02,-6.045308522880077362e-02,6.959242820739746094e+00
7.300000000000000000e+01,7.300000000000005096e-02,4.749236173000953798e+00,1.013318975534637373e-01,-1.722242387988830170e-02,6.251600417152437805e-02,-1.699133903401728318e-02,2.476731670000950972e-02,-7.046783529222011566e-02,6.955743014812469482e+00
7.400000000000000000e+01,7.400000000000005185e-02,4.749218856887805984e+00,1.013421299458037717e-01,-1.736024545297101818e-02,6.329773613469516502e-02,-1.741505951372923633e-02,2.447848760203778090e-02,-7.097591273486614227e-02,6.920072853565216064e+00
7.500000000000000000e+01,7.500000000000005274e-02,4.749201334733575308e+00,1.013540975177499720e-01,-1.749934365365809347e-02,6.404451525251891875e-02,-1.784369433659049875e-02,2.418540146649042141e-02,-7.406792230904102325e-02,6.906738817691802979e+00
7.600000000000000000e+01,7.600000000000005362e-02,4.749183623402028154e+00,1.013677473614639502e-01,-1.763958620973241423e-02,6.475530840020146672e-02,-1.827669843836177144e-02,2.388869026423476316e-02,-6.179867498576641083e-02,6.889155656099319458e+00
7.700000000000000000e+01,7.700000000000005451e-02,4.749165742207099861e+00,1.013828752188328797e-01,-1.778078534868906407e-02,6.543437745344556078e-02,-1.871334788025058593e-02,2.358880524004311127e-02,-6.233433634042739868e-02,6.817786991596221924e+00
7.800000000000000000e+01,7.800000000000005540e-02,4.749147718153113651e+00,1.013993791546653755e-01,-1.792293424689375692e-02,6.608560499099169760e-02,-1.915346515236615588e-02,2.328541940830212292e-02,-6.932658702135086060e-02,6.785360604524612427e+00
7.900000000000000000e+01,7.900000000000005629e-02,4.749129559273330692e+00,1.014173120267578138e-01,-1.806604847941392297e-02,6.670573172363988834e-02,-1.959684312360110425e-02,2.297874671096879901e-02,-7.310358248651027679e-02,6.747181802988052368e+00
8.000000000000000000e+01,8.000000000000005718e-02,4.749111269608691011e+00,1.014367127479046948e-01,-1.821002617959567929e-02,6.729419975844345980e-02,-2.004299912452500720e-02,2.266839806440318003e-02,-7.254539616405963898e-02,6.728274017572402954e+00
8.100000000000000000e+01,8.100000000000005806e-02,4.749092849352821055e+00,1.014577337996682566e-01,-1.835479013076786112e-02,6.784561044025995413e-02,-2.049162782184810183e-02,2.235467549515830765e-02,-5.217075534164905548e-02,6.724403411149978638e+00
8.200000000000000000e+01,8.200000000000005895e-02,4.749074301813132060e+00,1.014803910871871634e-01,-1.850028548005007434e-02,6.835575136017890685e-02,-2.094259918900975848e-02,2.203849454965739127e-02,-5.143196135759353638e-02,6.733374118804931641e+00
8.300000000000000000e+01,8.300000000000005984e-02,4.749055658085890030e+00,1.015046199937271881e-01,-1.864645018851140632e-02,6.882901375106083297e-02,-2.139552896872509713e-02,2.171809126994771189e-02,-7.101250626146793365e-02,6.738319456577301025e+00
8.400000000000000000e+01,8.400000000000006073e-02,4.749036902201449806e+00,1.015307324883519685e-01,-1.879329393179642385e-02,6.925365481871598172e-02,-2.185077982362648719e-02,2.139412538601658323e-02,-8.244715072214603424e-02,6.751253038644790649e+00
8.500000000000000000e+01,8.500000000000006162e-02,4.749018013293770046e+00,1.015587186430367828e-01,-1.894074063496157395e-02,6.962708551164305260e-02,-2.230821269713945121e-02,2.106707006206799335e-02,-6.637922301888465881e-02,6.695145726203918457e+00
8.600000000000000000e+01,8.600000000000006251e-02,4.748998972212311820e+00,1.015885010468095262e-01,-1.908878154534746074e-02,6.994612036892171314e-02,-2.276797643856309783e-02,2.073788906205474222e-02,-6.720476411283016205e-02,6.662332594394683838e+00
8.700000000000000000e+01,8.700000000000006339e-02,4.748979806985431651e+00,1.016198951792596505e-01,-1.923744171479157758e-02,7.020672171071463963e-02,-2.323005591983751117e-02,2.040850953254505842e-02,-7.157533243298530579e-02,6.685164958238601685e+00
8.800000000000000000e+01,8.800000000000006428e-02,4.748960528210241172e+00,1.016526238460133819e-01,-1.938672037514919608e-02,7.041261127978801215e-02,-2.369429170008929830e-02,2.008005016190182040e-02,-5.939968861639499664e-02,6.712183386087417603e+00
8.900000000000000000e+01,8.900000000000006517e-02,4.748941142218117584e+00,1.016863543056885921e-01,-1.953656280223509470e-02,7.057546140975980153e-02,-2.416038153028998714e-02,1.975213066227674008e-02,-7.397786527872085571e-02,6.664676308631896973e+00
9.000000000000000000e+01,9.000000000000006606e-02,4.748921655831322752e+00,1.017211293452576215e-01,-1.968702317998403950e-02,7.069106758656329426e-02,-2.462879053843103350e-02,1.942573126467981789e-02,-7.414175011217594147e-02,6.665881514549255371e+00
9.100000000000000000e+01,9.100000000000006695e-02,4.748902047222070877e+00,1.017569566007342913e-01,-1.983808564870449126e-02,7.075425195867936223e-02,-2.509945812839808887e-02,1.910276180905570373e-02,-8.044969476759433746e-02,6.670424968004226685e+00
9.200000000000000000e+01,9.200000000000006783e-02,4.748882310090116299e+00,1.017938523077028118e-01,-1.998977731193918653e-02,7.076120828212879854e-02,-2.557263132230414016e-02,1.878428079604701692e-02,-7.491729408502578735e-02,6.704460591077804565e+00
9.300000000000000000e+01,9.300000000000006872e-02,4.748862422069078271e+00,1.018318950688375940e-01,-2.014218432714740686e-02,7.070568245568800703e-02,-2.604880330913794673e-02,1.847117232466077147e-02,-6.460165418684482574e-02,6.716691672801971436e+00
9.400000000000000000e+01,9.400000000000006961e-02,4.748842405584192683e+00,1.018705660043881522e-01,-2.029534113033762757e-02,7.060247607488391586e-02,-2.652792274604420797e-02,1.816310535727394884e-02,-6.300334818661212921e-02,6.745613515377044678e+00
9.500000000000000000e+01,9.500000000000007050e-02,4.748822274064036897e+00,1.019097301037945880e-01,-2.044933362582340361e-02,7.045665667222927864e-02,-2.701022468676672617e-02,1.785980842550558695e-02,-6.586788222193717957e-02,6.771063536405563354e+00
9.600000000000000000e+01,9.600000000000007139e-02,4.748802028020341126e+00,1.019493391052519737e-01,-2.060416742063695197e-02,7.026749106670250600e-02,-2.749592594067529205e-02,1.756211397976743804e-02,-8.552887663245201111e-02,6.824612885713577271e+00
9.700000000000000000e+01,9.700000000000007228e-02,4.748781650396204590e+00,1.019894408185711698e-01,-2.075998050759876937e-02,7.003348227411701488e-02,-2.798566860361129116e-02,1.727044025611982128e-02,-8.314130268990993500e-02,6.808595269918441772e+00
9.800000000000000000e+01,9.800000000000007316e-02,4.748761107307811535e+00,1.020299868650630104e-01,-2.091680482490985635e-02,6.975539749390161082e-02,-2.847979354090579562e-02,1.698485252475150087e-02,-8.515438623726367950e-02,6.794242978096008301e+00
9.900000000000000000e+01,9.900000000000007405e-02,4.748740402587169562e+00,1.020710233970914399e-01,-2.107465001818324343e-02,6.943391991957058307e-02,-2.897823461206217033e-02,1.670490021966327190e-02,-9.032475389540195465e-02,6.816944986581802368e+00
1.000000000000000000e+02,1.000000000000000749e-01,4.748719544861680575e+00,1.021123848135127299e-01,-2.123339936284036195e-02,6.907207049093029572e-02,-2.948052966786463003e-02,1.643167186620598727e-02,-9.806823171675205231e-02,6.855986297130584717e+00
1.010000000000000000e+02,1.010000000000000758e-01,4.748698517019732002e+00,1.021543802889133684e-01,-2.139306031087103918e-02,6.866442292493446509e-02,-2.998690127119552074e-02,1.616430585651328425e-02,-9.984102100133895874e-02,6.864946901798248291e+00
1.020000000000000000e+02,1.020000000000000767e-01,4.748677311735495010e+00,1.021969534491867504e-01,-2.155362014310409011e-02,6.821366853370774974e-02,-3.049741065952171759e-02,1.590236184758266752e-02,-9.774404577910900116e-02,6.854636043310165405e+00
1.030000000000000000e+02,1.030000000000000776e-01,4.748655936370369979e+00,1.022397473904437526e-01,-2.171517868314352256e-02,6.773207396958304261e-02,-3.101213004992042777e-02,1.564526119554719708e-02,-1.045401189476251602e-01,6.848880827426910400e+00
1.040000000000000000e+02,1.040000000000000785e-01,4.748634403002654381e+00,1.022827882985319209e-01,-2.187763348642273245e-02,6.722177828908221242e-02,-3.153061461339223825e-02,1.539247972650308049e-02,-1.142974458634853363e-01,6.808620214462280273e+00
1.050000000000000000e+02,1.050000000000000794e-01,4.748612677330705800e+00,1.023268445946393240e-01,-2.204101762909068535e-02,6.666260706952249759e-02,-3.205341490882940292e-02,1.514415603793501167e-02,-1.152013223618268967e-01,6.719854980707168579e+00
1.060000000000000000e+02,1.060000000000000803e-01,4.748590743742184372e+00,1.023722437145969943e-01,-2.220534540186057393e-02,6.604710029663875270e-02,-3.258053631461010902e-02,1.489988656655654928e-02,-1.073245089501142502e-01,6.678096175193786621e+00
1.070000000000000000e+02,1.070000000000000812e-01,4.748568626732097009e+00,1.024187351671652924e-01,-2.237050066701420231e-02,6.538189391431056818e-02,-3.311100092228769221e-02,1.465931652216881029e-02,-1.110117044299840927e-01,6.688900828361511230e+00
1.080000000000000000e+02,1.080000000000000820e-01,4.748546356923659673e+00,1.024661853164564734e-01,-2.253641018523061187e-02,6.467225503210531634e-02,-3.364418483215136924e-02,1.442129399477730042e-02,-1.139494217932224274e-01,6.646647363901138306e+00
1.090000000000000000e+02,1.090000000000000829e-01,4.748523953393101849e+00,1.025141540309884580e-01,-2.270293102784051373e-02,6.392900326583633719e-02,-3.417941026766069257e-02,1.418587275573957029e-02,-1.169957425445318222e-01,6.678155004978179932e+00
1.100000000000000000e+02,1.100000000000000838e-01,4.748501424822562100e+00,1.025625211832528472e-01,-2.286998428267201372e-02,6.315591699750065791e-02,-3.471613929704675527e-02,1.395328858691910479e-02,-1.274044644087553024e-01,6.663444429636001587e+00
1.110000000000000000e+02,1.110000000000000847e-01,4.748478751961837219e+00,1.026115576991345757e-01,-2.303765024937188752e-02,6.234752317255889964e-02,-3.525491377189671205e-02,1.372356034730393484e-02,-1.223533973097801208e-01,6.599355578422546387e+00
1.120000000000000000e+02,1.120000000000000856e-01,4.748455911901111826e+00,1.026616920565656399e-01,-2.320587996138668424e-02,6.149363620583737922e-02,-3.579574165685883713e-02,1.349679770835559081e-02,-1.236276682466268539e-01,6.604071259498596191e+00
