iter,time,x,y,z,roll,pitch,yaw
2.970000000000000000e+02,2.970000000000002083e-01,4.744346659263535493e+00,1.132304180396352944e-01,-9.020286884892758650e-02,-7.478108301259811519e-02,-1.273847797693721251e-01,-4.087005635067460230e-02
2.980000000000000000e+02,2.980000000000002092e-01,4.744317449905605777e+00,1.132600809393623925e-01,-9.048333513894482594e-02,-7.598843675111069396e-02,-1.280002644840221304e-01,-4.102015255521831300e-02
2.990000000000000000e+02,2.990000000000002101e-01,4.744288230658907146e+00,1.132891724479474782e-01,-9.076340619966657974e-02,-7.721509416918292956e-02,-1.286165333898159346e-01,-4.116828481107377702e-02
3.000000000000000000e+02,3.000000000000002109e-01,4.744259016844332599e+00,1.133176773437211404e-01,-9.104321796451368687e-02,-7.845927464065832746e-02,-1.292340902290352034e-01,-4.131430374295985697e-02
3.010000000000000000e+02,3.010000000000002118e-01,4.744229787554492539e+00,1.133457323597267669e-01,-9.132286541508634337e-02,-7.972181814679141221e-02,-1.298528943891741338e-01,-4.145910206337664883e-02
3.020000000000000000e+02,3.020000000000002127e-01,4.744200495019717856e+00,1.133733079132860783e-01,-9.160209431602121810e-02,-8.100151179564563098e-02,-1.304722046530093493e-01,-4.160220132827091577e-02
3.030000000000000000e+02,3.030000000000002136e-01,4.744171141385059798e+00,1.134003520812287974e-01,-9.188073781083938574e-02,-8.230125178185020152e-02,-1.310916109724300505e-01,-4.174386654339179437e-02
3.040000000000000000e+02,3.040000000000002145e-01,4.744141736150824684e+00,1.134268470594053252e-01,-9.215878833654467250e-02,-8.362195574378716856e-02,-1.317111845664851177e-01,-4.188409189226222074e-02
3.050000000000000000e+02,3.050000000000002154e-01,4.744112284944522528e+00,1.134526776925352948e-01,-9.243634999799445195e-02,-8.496183298712152443e-02,-1.323306722459034468e-01,-4.202253837049983731e-02
3.060000000000000000e+02,3.060000000000002163e-01,4.744082779594469557e+00,1.134777580493867566e-01,-9.271327660867706433e-02,-8.631645162748916023e-02,-1.329497787991469337e-01,-4.215879356936741429e-02
3.070000000000000000e+02,3.070000000000002172e-01,4.744053206709994086e+00,1.135020183410720418e-01,-9.298944218014645879e-02,-8.768993752075701642e-02,-1.335683274696093381e-01,-4.229181344751891530e-02
3.080000000000000000e+02,3.080000000000002180e-01,4.744023589150793363e+00,1.135254090435786761e-01,-9.326496707028701649e-02,-8.908226403484630074e-02,-1.341864387287008409e-01,-4.242069343741887433e-02
3.090000000000000000e+02,3.090000000000002189e-01,4.743993929154028066e+00,1.135481071963651001e-01,-9.354001816249159218e-02,-9.049386146417609522e-02,-1.348045190196434095e-01,-4.254626624634466614e-02
3.100000000000000000e+02,3.100000000000002198e-01,4.743964248798490324e+00,1.135701145556818614e-01,-9.381471235562809097e-02,-9.192714915857719271e-02,-1.354226906223250371e-01,-4.266851280550557762e-02
3.110000000000000000e+02,3.110000000000002207e-01,4.743934544432331535e+00,1.135914595019973522e-01,-9.408893525332344410e-02,-9.338265016754938863e-02,-1.360411459912465038e-01,-4.278791768714317045e-02
3.120000000000000000e+02,3.120000000000002216e-01,4.743904799344096368e+00,1.136122546095511138e-01,-9.436291287917332460e-02,-9.486286260079421218e-02,-1.366607789739062717e-01,-4.290598581529822542e-02
3.130000000000000000e+02,3.130000000000002225e-01,4.743875016041437576e+00,1.136326333245893244e-01,-9.463672323650114404e-02,-9.636585524459988228e-02,-1.372815420295161459e-01,-4.302355145005930248e-02
3.140000000000000000e+02,3.140000000000002234e-01,4.743845165181580725e+00,1.136522823554160511e-01,-9.491049462888406785e-02,-9.789787214430312190e-02,-1.379036358598091372e-01,-4.313865920358134209e-02
3.150000000000000000e+02,3.150000000000002243e-01,4.743815210189829656e+00,1.136711627613344600e-01,-9.518400943273698511e-02,-9.946001082173235031e-02,-1.385263591183261145e-01,-4.325145525757069509e-02
3.160000000000000000e+02,3.160000000000002252e-01,4.743785164022653156e+00,1.136890948165392989e-01,-9.545726081762885562e-02,-1.010496890671061659e-01,-1.391495772109405671e-01,-4.336080751903494124e-02
3.170000000000000000e+02,3.170000000000002260e-01,4.743755049440617100e+00,1.137062899862840842e-01,-9.573028562743143843e-02,-1.026664834683044258e-01,-1.397734103206642597e-01,-4.346744040714461271e-02
3.180000000000000000e+02,3.180000000000002269e-01,4.743724873817717125e+00,1.137228163251870344e-01,-9.600315478932019975e-02,-1.043130330327923239e-01,-1.403982268522219190e-01,-4.357240911415419249e-02
3.190000000000000000e+02,3.190000000000002278e-01,4.743694593174084595e+00,1.137385400537241631e-01,-9.627595474778914697e-02,-1.059897737087119873e-01,-1.410242342685414929e-01,-4.367486317710694843e-02
3.200000000000000000e+02,3.200000000000002287e-01,4.743664200137240883e+00,1.137534359705376780e-01,-9.654855405382620215e-02,-1.076965226151536670e-01,-1.416509641216503468e-01,-4.377468730071110148e-02
3.210000000000000000e+02,3.210000000000002296e-01,4.743633728486451595e+00,1.137676498336814973e-01,-9.682098909101358175e-02,-1.094285861293340378e-01,-1.422786436870588922e-01,-4.387250287451991554e-02
3.220000000000000000e+02,3.220000000000002305e-01,4.743603173011111451e+00,1.137812076968179181e-01,-9.709321725196995434e-02,-1.111841992850919336e-01,-1.429073063118770914e-01,-4.396840171869895869e-02
3.230000000000000000e+02,3.230000000000002314e-01,4.743572534530871465e+00,1.137941348549443843e-01,-9.736524891074266330e-02,-1.129636436555737783e-01,-1.435368207627842896e-01,-4.406267071586546236e-02
3.240000000000000000e+02,3.240000000000002323e-01,4.743541807547666522e+00,1.138064041616220629e-01,-9.763690524022632100e-02,-1.147666916396275910e-01,-1.441661419320463544e-01,-4.415468243973584561e-02
3.250000000000000000e+02,3.250000000000002331e-01,4.743510967449051208e+00,1.138179157801222641e-01,-9.790814056233040907e-02,-1.165933945790089687e-01,-1.447952499626623535e-01,-4.424346176104795164e-02
3.260000000000000000e+02,3.260000000000002340e-01,4.743480032083710718e+00,1.138285678486688629e-01,-9.817893270960473262e-02,-1.184406676034197858e-01,-1.454240171262690673e-01,-4.432865690237169920e-02
3.270000000000000000e+02,3.270000000000002349e-01,4.743449006448417826e+00,1.138384714044954754e-01,-9.844931585225898119e-02,-1.203072246042447835e-01,-1.460526403356861014e-01,-4.441101608874451628e-02
3.280000000000000000e+02,3.280000000000002358e-01,4.743417889964231193e+00,1.138475702993493599e-01,-9.871920255425357948e-02,-1.221942232874184686e-01,-1.466813623632916563e-01,-4.449079903308438694e-02
3.290000000000000000e+02,3.290000000000002367e-01,4.743386653787905693e+00,1.138560617377161049e-01,-9.898830253085788566e-02,-1.241010132900398077e-01,-1.473095647460707092e-01,-4.456852574037426656e-02
3.300000000000000000e+02,3.300000000000002376e-01,4.743355300919613882e+00,1.138642438290411452e-01,-9.925652831997361369e-02,-1.260199809849399943e-01,-1.479369220506785432e-01,-4.464545579322306418e-02
3.310000000000000000e+02,3.310000000000002385e-01,4.743323880324084918e+00,1.138720506819746320e-01,-9.952427692851649466e-02,-1.279534171075807913e-01,-1.485642552423658280e-01,-4.472082497292474701e-02
3.320000000000000000e+02,3.320000000000002394e-01,4.743292377895666156e+00,1.138793610084355423e-01,-9.979167865485215339e-02,-1.299061406574157362e-01,-1.491917548699757123e-01,-4.479420819526674230e-02
3.330000000000000000e+02,3.330000000000002403e-01,4.743260695458824117e+00,1.138860214849373165e-01,-1.000584213286098978e-01,-1.318727223821054284e-01,-1.498186177379707829e-01,-4.486545995401269166e-02
3.340000000000000000e+02,3.340000000000002411e-01,4.743228744763432481e+00,1.138921364458049118e-01,-1.003239939849568663e-01,-1.338538608060574342e-01,-1.504439145228868568e-01,-4.493539702168816014e-02
3.350000000000000000e+02,3.350000000000002420e-01,4.743196609596251889e+00,1.138975347592992571e-01,-1.005888603124779485e-01,-1.358570087166784401e-01,-1.510681788833068140e-01,-4.500268287056902877e-02
3.360000000000000000e+02,3.360000000000002429e-01,4.743164392132626972e+00,1.139022334409107301e-01,-1.008535989029692992e-01,-1.378837575237576718e-01,-1.516924622194724126e-01,-4.506725830837200047e-02
3.370000000000000000e+02,3.370000000000002438e-01,4.743132048851729898e+00,1.139064155065970113e-01,-1.011180449449576302e-01,-1.399302441116901385e-01,-1.523166433889822091e-01,-4.513015548188239329e-02
3.380000000000000000e+02,3.380000000000002447e-01,4.743099434136830439e+00,1.139101482584512354e-01,-1.013816213961550722e-01,-1.419923655261957629e-01,-1.529395782068421195e-01,-4.519154450979318699e-02
3.390000000000000000e+02,3.390000000000002456e-01,4.743066567097591779e+00,1.139131780347341777e-01,-1.016444341414726033e-01,-1.440690510625037835e-01,-1.535613939510291903e-01,-4.524961525647303723e-02
3.400000000000000000e+02,3.400000000000002465e-01,4.743033552173260503e+00,1.139152276422209370e-01,-1.019070612535792758e-01,-1.461631683400351489e-01,-1.541830457883313077e-01,-4.530299357811720662e-02
3.410000000000000000e+02,3.410000000000002474e-01,4.743000344989372508e+00,1.139161604711093484e-01,-1.021693674966244331e-01,-1.482743632665533551e-01,-1.548042087551066981e-01,-4.535089580299359741e-02
3.420000000000000000e+02,3.420000000000002482e-01,4.742966933855509382e+00,1.139159946295883880e-01,-1.024312038176116990e-01,-1.503985379923707955e-01,-1.554246584145062560e-01,-4.539342365187239853e-02
3.430000000000000000e+02,3.430000000000002491e-01,4.742933324367261783e+00,1.139147593057157765e-01,-1.026926699545893107e-01,-1.525318651512298784e-01,-1.560442655320013472e-01,-4.543094654244399927e-02
3.440000000000000000e+02,3.440000000000002500e-01,4.742899573758700527e+00,1.139128062347087161e-01,-1.029540602063066107e-01,-1.546779285196536180e-01,-1.566639262866114102e-01,-4.546589907026372945e-02
3.450000000000000000e+02,3.450000000000002509e-01,4.742865684010729943e+00,1.139101379884285836e-01,-1.032152630587007264e-01,-1.568369934155698919e-01,-1.572832204447081050e-01,-4.549788492747106061e-02
3.460000000000000000e+02,3.460000000000002518e-01,4.742831625793062500e+00,1.139069441545592087e-01,-1.034760901171503933e-01,-1.590082965442446983e-01,-1.579015573663489214e-01,-4.552703627384788176e-02
3.470000000000000000e+02,3.470000000000002527e-01,4.742797444567737664e+00,1.139031596448355915e-01,-1.037367254790831361e-01,-1.611932521836860477e-01,-1.585193643762039528e-01,-4.555293825159930504e-02
3.480000000000000000e+02,3.480000000000002536e-01,4.742763134655350044e+00,1.138986035602040370e-01,-1.039970253403868922e-01,-1.633973272593471915e-01,-1.591359859754979400e-01,-4.557545041733003510e-02
3.490000000000000000e+02,3.490000000000002545e-01,4.742728653307062281e+00,1.138934533071671168e-01,-1.042567834032175622e-01,-1.656163798877084981e-01,-1.597510095911403027e-01,-4.559497576932540486e-02
3.500000000000000000e+02,3.500000000000002554e-01,4.742694000417147393e+00,1.138878208754491583e-01,-1.045159754110087658e-01,-1.678518801615184741e-01,-1.603644541010258440e-01,-4.561141423325582728e-02
3.510000000000000000e+02,3.510000000000002562e-01,4.742659163891348229e+00,1.138815697272164140e-01,-1.047746237393876734e-01,-1.701028529259820399e-01,-1.609762345626841729e-01,-4.562364596847753861e-02
3.520000000000000000e+02,3.520000000000002571e-01,4.742624163726276265e+00,1.138748754909044841e-01,-1.050329148649520178e-01,-1.723702965099900841e-01,-1.615869911886660404e-01,-4.563252089346279960e-02
3.530000000000000000e+02,3.530000000000002580e-01,4.742589002347343374e+00,1.138677453384967231e-01,-1.052908428551967007e-01,-1.746487185581545032e-01,-1.621966784622403956e-01,-4.563918643648222362e-02
3.540000000000000000e+02,3.540000000000002589e-01,4.742553653391361479e+00,1.138602534844880970e-01,-1.055481706542787668e-01,-1.769356486256949135e-01,-1.628049190631304377e-01,-4.564456959720050722e-02
3.550000000000000000e+02,3.550000000000002598e-01,4.742518147829703601e+00,1.138529777300421042e-01,-1.058050920063540457e-01,-1.792279696684700996e-01,-1.634130799599846640e-01,-4.565520485336728440e-02
3.560000000000000000e+02,3.560000000000002607e-01,4.742482469509154974e+00,1.138460901544246506e-01,-1.060616368047280211e-01,-1.815262066060969182e-01,-1.640214216913316037e-01,-4.567321897902094918e-02
3.570000000000000000e+02,3.570000000000002616e-01,4.742446618956234872e+00,1.138396999630323092e-01,-1.063177616282575261e-01,-1.838249220965459119e-01,-1.646297529537967819e-01,-4.569869538127022124e-02
3.580000000000000000e+02,3.580000000000002625e-01,4.742410582022102972e+00,1.138335200496912308e-01,-1.065735228843269905e-01,-1.861246021329472922e-01,-1.652381908087010576e-01,-4.572902737444946297e-02
3.590000000000000000e+02,3.590000000000002633e-01,4.742374310952490291e+00,1.138274869953574825e-01,-1.068285847039485009e-01,-1.884225408949850300e-01,-1.658459970345724788e-01,-4.576303223343672344e-02
3.600000000000000000e+02,3.600000000000002642e-01,4.742337864489801547e+00,1.138220418517784382e-01,-1.070832062259016587e-01,-1.907232995315360224e-01,-1.664537516206154866e-01,-4.580248453749571902e-02
3.610000000000000000e+02,3.610000000000002651e-01,4.742301217345849196e+00,1.138171369439300862e-01,-1.073373934102574145e-01,-1.930237045835852261e-01,-1.670613776755816016e-01,-4.584689430729951831e-02
3.620000000000000000e+02,3.620000000000002660e-01,4.742264333085057793e+00,1.138126404882416343e-01,-1.075910569263551775e-01,-1.953263920567960277e-01,-1.676685065764602633e-01,-4.589558409663967165e-02
3.630000000000000000e+02,3.630000000000002669e-01,4.742227262396593090e+00,1.138083690574719919e-01,-1.078444470749175127e-01,-1.976296179654449814e-01,-1.682755418469892295e-01,-4.594732639682398700e-02
3.640000000000000000e+02,3.640000000000002678e-01,4.742189899986321677e+00,1.138039456659300647e-01,-1.080973629711708406e-01,-1.999301165006415193e-01,-1.688813657314238714e-01,-4.600001389030274057e-02
3.650000000000000000e+02,3.650000000000002687e-01,4.742152264537275563e+00,1.137991543856737842e-01,-1.083498436416390071e-01,-2.022297881167742506e-01,-1.694858663294773748e-01,-4.605178826745251475e-02
3.660000000000000000e+02,3.660000000000002696e-01,4.742114433672240281e+00,1.137941630242779445e-01,-1.086021291795199045e-01,-2.045327789069586732e-01,-1.700899961773840730e-01,-4.610400281465984462e-02
3.670000000000000000e+02,3.670000000000002705e-01,4.742076442831102412e+00,1.137889012208180284e-01,-1.088543475075292449e-01,-2.068449390049912351e-01,-1.706936340627218662e-01,-4.615466073138542458e-02
3.680000000000000000e+02,3.680000000000002713e-01,4.742038256854876899e+00,1.137832696049208558e-01,-1.091063565868143070e-01,-2.091657846472143589e-01,-1.712960762549027294e-01,-4.620388814994151605e-02
3.690000000000000000e+02,3.690000000000002722e-01,4.741999834834492944e+00,1.137773009106091554e-01,-1.093579134117921431e-01,-2.114936072271253464e-01,-1.718969731021715575e-01,-4.625201404150260098e-02
3.700000000000000000e+02,3.700000000000002731e-01,4.741961215501359739e+00,1.137708280738106842e-01,-1.096091858390210866e-01,-2.138257852292416716e-01,-1.724966556978189125e-01,-4.629765399444274454e-02
3.710000000000000000e+02,3.710000000000002740e-01,4.741922400419549710e+00,1.137639541836601154e-01,-1.098600353230632654e-01,-2.161640857613613409e-01,-1.730950748897375213e-01,-4.634207872524701011e-02
3.720000000000000000e+02,3.720000000000002749e-01,4.741883364335679474e+00,1.137567892314462759e-01,-1.101102897165118777e-01,-2.185077388221050576e-01,-1.736920608821872491e-01,-4.638548253203407523e-02
3.730000000000000000e+02,3.730000000000002758e-01,4.741844128864595831e+00,1.137491797936166643e-01,-1.103601776710544796e-01,-2.208560507798558448e-01,-1.742881676021061921e-01,-4.642734277711499380e-02
3.740000000000000000e+02,3.740000000000002767e-01,4.741804636036814458e+00,1.137409649228550146e-01,-1.106095437340823967e-01,-2.232065241036342851e-01,-1.748827890879254277e-01,-4.646636878709305141e-02
3.750000000000000000e+02,3.750000000000002776e-01,4.741764819236529149e+00,1.137321095482893285e-01,-1.108582462305289229e-01,-2.255587826383780303e-01,-1.754752909522185877e-01,-4.650251961825063729e-02
3.760000000000000000e+02,3.760000000000002784e-01,4.741724712573092582e+00,1.137225590672062830e-01,-1.111064139146995394e-01,-2.279122605319975348e-01,-1.760656380470473348e-01,-4.653515444245769073e-02
3.770000000000000000e+02,3.770000000000002793e-01,4.741684330650847379e+00,1.137122744781597222e-01,-1.113542741772816091e-01,-2.302731264936163647e-01,-1.766544414104753713e-01,-4.656452404836582126e-02
3.780000000000000000e+02,3.780000000000002802e-01,4.741643598225489420e+00,1.137013720084068813e-01,-1.116014724054555929e-01,-2.326418391193180168e-01,-1.772413506410672746e-01,-4.659142346917338751e-02
3.790000000000000000e+02,3.790000000000002811e-01,4.741602507230288310e+00,1.136904835998210489e-01,-1.118479644377577409e-01,-2.350154499537315256e-01,-1.778265460977412893e-01,-4.661810110697257870e-02
3.800000000000000000e+02,3.800000000000002820e-01,4.741561196923800736e+00,1.136794668413770026e-01,-1.120943403272672001e-01,-2.374019076961898511e-01,-1.784108162815694065e-01,-4.664381519145872901e-02
3.810000000000000000e+02,3.810000000000002829e-01,4.741519578877183783e+00,1.136681812138344017e-01,-1.123401182794703940e-01,-2.397971683599324777e-01,-1.789928388532211478e-01,-4.666709668079666029e-02
3.820000000000000000e+02,3.820000000000002838e-01,4.741477647851793265e+00,1.136566911917233358e-01,-1.125851971591496081e-01,-2.422026408052540825e-01,-1.795725634241747137e-01,-4.668861217631073424e-02
3.830000000000000000e+02,3.830000000000002847e-01,4.741435441754858537e+00,1.136449624165718209e-01,-1.128296454624899831e-01,-2.446153036376327861e-01,-1.801495900115974713e-01,-4.670721127289172159e-02
3.840000000000000000e+02,3.840000000000002855e-01,4.741392961465919598e+00,1.136330584863158993e-01,-1.130734377128086582e-01,-2.470350362529057375e-01,-1.807243858619391741e-01,-4.672422076271602609e-02
3.850000000000000000e+02,3.850000000000002864e-01,4.741350259563902547e+00,1.136209819779954583e-01,-1.133167118300463516e-01,-2.494614675070307985e-01,-1.812975845642390560e-01,-4.673928807264036978e-02
3.860000000000000000e+02,3.860000000000002873e-01,4.741307241166030195e+00,1.136083741733953933e-01,-1.135592355915477497e-01,-2.519000100114310303e-01,-1.818687748770619894e-01,-4.675121574812353409e-02
3.870000000000000000e+02,3.870000000000002882e-01,4.741263911621957483e+00,1.135945896800493460e-01,-1.138008863954459438e-01,-2.543498781469675785e-01,-1.824357345641771655e-01,-4.675110603050201818e-02
3.880000000000000000e+02,3.880000000000002891e-01,4.741220335062916291e+00,1.135797843115029931e-01,-1.140418786206868901e-01,-2.568135440186159468e-01,-1.829987974935696204e-01,-4.673904487980606870e-02
3.890000000000000000e+02,3.890000000000002900e-01,4.741176524189884667e+00,1.135641632591345290e-01,-1.142823051867402351e-01,-2.592924704650333423e-01,-1.835587920467662837e-01,-4.671682417085802619e-02
3.900000000000000000e+02,3.900000000000002909e-01,4.741132454556787224e+00,1.135477373511948190e-01,-1.145219276322722163e-01,-2.617847057093353746e-01,-1.841150217721478910e-01,-4.668450874173531162e-02
3.910000000000000000e+02,3.910000000000002918e-01,4.741088146668727354e+00,1.135305465792173646e-01,-1.147607421593352384e-01,-2.642878847439332213e-01,-1.846673588271829924e-01,-4.664295133817521199e-02
3.920000000000000000e+02,3.920000000000002927e-01,4.741043653529356305e+00,1.135126206780517205e-01,-1.149989575500447031e-01,-2.668038887177228702e-01,-1.852164647857887925e-01,-4.659331920241423231e-02
3.930000000000000000e+02,3.930000000000002935e-01,4.740998982042739840e+00,1.134939881641672810e-01,-1.152365076990622961e-01,-2.693298071691874185e-01,-1.857623943118713594e-01,-4.653672222472290954e-02
3.940000000000000000e+02,3.940000000000002944e-01,4.740954187504997641e+00,1.134750254405779007e-01,-1.154735207159333643e-01,-2.718676930525502633e-01,-1.863060101470923602e-01,-4.647577358315019280e-02
3.950000000000000000e+02,3.950000000000002953e-01,4.740909337205162721e+00,1.134556338454910107e-01,-1.157103006451833810e-01,-2.744221477041720592e-01,-1.868479284232456017e-01,-4.640978644359609884e-02
3.960000000000000000e+02,3.960000000000002962e-01,4.740864365062227748e+00,1.134358328604354732e-01,-1.159469073249006221e-01,-2.769918324634866313e-01,-1.873885180137238038e-01,-4.633936542061005415e-02
3.970000000000000000e+02,3.970000000000002971e-01,4.740819315892665031e+00,1.134154109947505124e-01,-1.161835520939566574e-01,-2.795795802460569468e-01,-1.879280917470624868e-01,-4.626328823187364492e-02
3.980000000000000000e+02,3.980000000000002980e-01,4.740774110602158586e+00,1.133947341871203163e-01,-1.164199783675190641e-01,-2.821862156041445857e-01,-1.884662981308473650e-01,-4.618394542218265397e-02
3.990000000000000000e+02,3.990000000000002989e-01,4.740728765620066731e+00,1.133738771823604441e-01,-1.166561370772124101e-01,-2.848073419737292555e-01,-1.890025959117100918e-01,-4.610112994261117425e-02
4.000000000000000000e+02,4.000000000000002998e-01,4.740683242414971410e+00,1.133530538883593258e-01,-1.168917585658188485e-01,-2.874408311599344623e-01,-1.895364979917486536e-01,-4.601664600383945092e-02
4.010000000000000000e+02,4.010000000000003006e-01,4.740637567438095168e+00,1.133323680126484823e-01,-1.171269815992480867e-01,-2.900848104112546677e-01,-1.900688579403255751e-01,-4.593202123567384498e-02
4.020000000000000000e+02,4.020000000000003015e-01,4.740591773462496050e+00,1.133116621685299891e-01,-1.173618951629440688e-01,-2.927417678740890095e-01,-1.905998008605811478e-01,-4.584632183806049144e-02
4.030000000000000000e+02,4.030000000000003024e-01,4.740545839053053712e+00,1.132912151798978057e-01,-1.175964587708544368e-01,-2.954083565783979792e-01,-1.911294615787859641e-01,-4.576122039998432867e-02
4.040000000000000000e+02,4.040000000000003033e-01,4.740499747185179302e+00,1.132708218072588230e-01,-1.178304514195379904e-01,-2.980826170378901852e-01,-1.916571611124733288e-01,-4.567540088240953922e-02
4.050000000000000000e+02,4.050000000000003042e-01,4.740453477654537728e+00,1.132503818774167476e-01,-1.180637032917490198e-01,-3.007646446548322139e-01,-1.921825833565387054e-01,-4.558900585629477309e-02
4.060000000000000000e+02,4.060000000000003051e-01,4.740407050704661174e+00,1.132300056591384468e-01,-1.182962653546710818e-01,-3.034545733737936679e-01,-1.927056391941339708e-01,-4.550259881317011978e-02
4.070000000000000000e+02,4.070000000000003060e-01,4.740360485863400974e+00,1.132099039864715023e-01,-1.185282217067183397e-01,-3.061512903160437671e-01,-1.932262323327178510e-01,-4.541639268269265228e-02
4.080000000000000000e+02,4.080000000000003069e-01,4.740313791314470393e+00,1.131905295075475298e-01,-1.187595561167121422e-01,-3.088536149366425398e-01,-1.937446993493701086e-01,-4.533270513356596476e-02
4.090000000000000000e+02,4.090000000000003078e-01,4.740266935034230578e+00,1.131716558649690368e-01,-1.189900881604193245e-01,-3.115570890891261602e-01,-1.942607265932256855e-01,-4.525122525826302811e-02
4.100000000000000000e+02,4.100000000000003086e-01,4.740219879371535328e+00,1.131529231946541147e-01,-1.192195590973629121e-01,-3.142589027874450602e-01,-1.947731838202317878e-01,-4.516972485820644478e-02
4.110000000000000000e+02,4.110000000000003095e-01,4.740172683914759766e+00,1.131342693022336643e-01,-1.194483495494658709e-01,-3.169652014557119424e-01,-1.952833106192266577e-01,-4.508996678609825115e-02
4.120000000000000000e+02,4.120000000000003104e-01,4.740125411887394336e+00,1.131160488201052999e-01,-1.196767649818685636e-01,-3.196775793055778858e-01,-1.957919339353544341e-01,-4.501285390616360793e-02
4.130000000000000000e+02,4.130000000000003113e-01,4.740077995681278189e+00,1.130980499282829704e-01,-1.199045316516266363e-01,-3.223918301262921338e-01,-1.962982018037771059e-01,-4.493703576462684812e-02
4.140000000000000000e+02,4.140000000000003122e-01,4.740030436118028767e+00,1.130804186529305866e-01,-1.201317894444978440e-01,-3.251098532414055109e-01,-1.968025540283604435e-01,-4.486332990945451904e-02
4.150000000000000000e+02,4.150000000000003131e-01,4.739982774732626858e+00,1.130632558585527025e-01,-1.203586169008341311e-01,-3.278393665463278372e-01,-1.973053077505553254e-01,-4.479180310664759856e-02
4.160000000000000000e+02,4.160000000000003140e-01,4.739934993536358832e+00,1.130465476171721995e-01,-1.205849339844846518e-01,-3.305757633162712539e-01,-1.978059844308603932e-01,-4.472139869851810001e-02
4.170000000000000000e+02,4.170000000000003149e-01,4.739887143858508622e+00,1.130302029188744867e-01,-1.208110375796707520e-01,-3.333217512800139559e-01,-1.983055743151940220e-01,-4.465266037026405233e-02
4.180000000000000000e+02,4.180000000000003157e-01,4.739839257272186579e+00,1.130143948493813194e-01,-1.210367979209166084e-01,-3.360761075755215321e-01,-1.988037050733577615e-01,-4.458599993085629598e-02
4.190000000000000000e+02,4.190000000000003166e-01,4.739791235717148332e+00,1.129991374881406385e-01,-1.212619726945889376e-01,-3.388377227117610468e-01,-1.992992568172911039e-01,-4.451993053029190683e-02
4.200000000000000000e+02,4.200000000000003175e-01,4.739743128999047705e+00,1.129847265481471602e-01,-1.214871870074109017e-01,-3.416068303051291721e-01,-1.997942598807800341e-01,-4.445733982626637326e-02
4.210000000000000000e+02,4.210000000000003184e-01,4.739694953680535505e+00,1.129709100602989541e-01,-1.217124726782402577e-01,-3.443885264720276673e-01,-2.002884777522535575e-01,-4.439721693759104970e-02
4.220000000000000000e+02,4.220000000000003193e-01,4.739646630113496961e+00,1.129573432662796112e-01,-1.219375220053232900e-01,-3.471843687196038974e-01,-2.007810898790349796e-01,-4.433771498160302138e-02
4.230000000000000000e+02,4.230000000000003202e-01,4.739598190250028154e+00,1.129438275657408397e-01,-1.221624307215830874e-01,-3.499947701738345684e-01,-2.012723471300874589e-01,-4.427825672817131686e-02
4.240000000000000000e+02,4.240000000000003211e-01,4.739549530293808211e+00,1.129302241417709379e-01,-1.223867865441958663e-01,-3.528134736024535201e-01,-2.017610149473776371e-01,-4.421778208043572467e-02
4.250000000000000000e+02,4.250000000000003220e-01,4.739500616790774501e+00,1.129162366668359646e-01,-1.226104613493630008e-01,-3.556425311012662016e-01,-2.022467199338746635e-01,-4.415508751330279869e-02
4.260000000000000000e+02,4.260000000000003229e-01,4.739451504456599018e+00,1.129016400896361433e-01,-1.228336640385238737e-01,-3.584817853163595469e-01,-2.027294686334046858e-01,-4.408918497277844462e-02
4.270000000000000000e+02,4.270000000000003237e-01,4.739402171898293936e+00,1.128865911298323338e-01,-1.230565148240189977e-01,-3.613310016633088928e-01,-2.032094683261340684e-01,-4.402006955166995472e-02
4.280000000000000000e+02,4.280000000000003246e-01,4.739352579733248305e+00,1.128712703190217354e-01,-1.232789994305931447e-01,-3.641905015724392625e-01,-2.036871679414045122e-01,-4.394899917364791797e-02
4.290000000000000000e+02,4.290000000000003255e-01,4.739302744434027659e+00,1.128556753832396925e-01,-1.235010525046743857e-01,-3.670627334092145810e-01,-2.041627354360657787e-01,-4.387634321790487291e-02
4.300000000000000000e+02,4.300000000000003264e-01,4.739252700342255764e+00,1.128399261579049045e-01,-1.237227290990347978e-01,-3.699497554309550962e-01,-2.046359156383963374e-01,-4.380081318210926611e-02
4.310000000000000000e+02,4.310000000000003273e-01,4.739202479865902262e+00,1.128241041496116093e-01,-1.239441521640081839e-01,-3.728508087493265233e-01,-2.051066103394487694e-01,-4.372253057329025805e-02
4.320000000000000000e+02,4.320000000000003282e-01,4.739152138056942576e+00,1.128081995392609949e-01,-1.241654746136350573e-01,-3.757650308180621179e-01,-2.055752805060879762e-01,-4.364248056174516166e-02
4.330000000000000000e+02,4.330000000000003291e-01,4.739101656068705815e+00,1.127920662274671526e-01,-1.243864360638724520e-01,-3.786871312558298674e-01,-2.060412840166712112e-01,-4.356070298154210430e-02
4.340000000000000000e+02,4.340000000000003300e-01,4.739051012998534596e+00,1.127758560749285571e-01,-1.246068980319241792e-01,-3.816153439334522002e-01,-2.065043759732771989e-01,-4.347798882730738446e-02
4.350000000000000000e+02,4.350000000000003308e-01,4.739000197833614259e+00,1.127596023985310975e-01,-1.248269607394105474e-01,-3.845481356206698065e-01,-2.069647649835069103e-01,-4.339435341224304188e-02
