iter,time,x,y,z,roll,pitch,yaw,fx,fz
2.500000000000000000e+01,2.500000000000001527e-02,4.749974463817362214e+00,1.012722890129915537e-01,-6.065052736182081905e-02,5.210861666266622394e-03,-3.099378971401334226e-03,4.232204434262414744e-02,7.102617854252457619e-02,7.626296818256378174e+00
2.600000000000000000e+01,2.600000000000001615e-02,4.749974042760931603e+00,1.013560630258927286e-01,-6.069381617244285626e-02,5.567697493772262585e-03,-3.329047323782363677e-03,4.182307524106722990e-02,8.833833546668756753e-02,7.615947663784027100e+00
2.700000000000000000e+01,2.700000000000001704e-02,4.749973768624883519e+00,1.014408816240555122e-01,-6.073827088552418568e-02,5.932050679188300563e-03,-3.565859980179553190e-03,4.131930431737734777e-02,9.066739700210746378e-02,7.570613324642181396e+00
2.800000000000000000e+01,2.800000000000001793e-02,4.749973674170813176e+00,1.015266005913576242e-01,-6.078386397463837743e-02,6.302239098950706414e-03,-3.809682091458821418e-03,4.081176184430218568e-02,7.555248658900381997e-02,7.542102307081222534e+00
2.900000000000000000e+01,2.900000000000001882e-02,4.749973770776728443e+00,1.016130612858446164e-01,-6.083051053125821533e-02,6.676071490557787536e-03,-4.060027997396575827e-03,4.030136677096837761e-02,3.517620102502405643e-02,7.510076642036437988e+00
3.000000000000000000e+01,3.000000000000001971e-02,4.749974041855850260e+00,1.017001940143871241e-01,-6.087815871365695464e-02,7.052865004472191890e-03,-4.316593119932932154e-03,3.978848869044334519e-02,2.548615416162647307e-02,7.417478978633880615e+00
3.100000000000000000e+01,3.100000000000002059e-02,4.749974434254524702e+00,1.017879805456831932e-01,-6.092673753986886653e-02,7.433172526718715561e-03,-4.578986085597369637e-03,3.927334489931058603e-02,2.425946434959769249e-02,7.290472298860549927e+00
3.200000000000000000e+01,3.200000000000002148e-02,4.749974938928786194e+00,1.018764005604042844e-01,-6.097607265070989491e-02,7.816751626730638128e-03,-4.846191796862742152e-03,3.875614527101454293e-02,2.519896168087143451e-02,7.212740927934646606e+00
3.300000000000000000e+01,3.300000000000002237e-02,4.749975555005137906e+00,1.019653637083223346e-01,-6.102602348968091950e-02,8.200476025341834480e-03,-5.117164789414152537e-03,3.823718191654849885e-02,1.963652827544137836e-02,7.214373707771301270e+00
3.400000000000000000e+01,3.400000000000002326e-02,4.749976286559205896e+00,1.020547531409410208e-01,-6.107651227424400198e-02,8.584142106400223168e-03,-5.391284271738072675e-03,3.771690770162815926e-02,1.972904294962063432e-02,7.228447377681732178e+00
3.500000000000000000e+01,3.500000000000002415e-02,4.749977129627374950e+00,1.021445678063502976e-01,-6.112757815283555857e-02,8.970598819026507839e-03,-5.668671592183205377e-03,3.719590844854937101e-02,2.008879775530658662e-02,7.221773028373718262e+00
3.600000000000000000e+01,3.600000000000002504e-02,4.749978095464562067e+00,1.022345616026408416e-01,-6.117920644908897421e-02,9.359722040105961094e-03,-5.949351959266602208e-03,3.667595997863407759e-02,2.251582231838256121e-02,7.291828870773315430e+00
3.700000000000000000e+01,3.700000000000002592e-02,4.749979186126807029e+00,1.023246894584335376e-01,-6.123141464391484295e-02,9.749917889383171582e-03,-6.233365092714437949e-03,3.615748740683201456e-02,2.785959700122475624e-02,7.377996325492858887e+00
3.800000000000000000e+01,3.800000000000002681e-02,4.749980409530530245e+00,1.024148413867046609e-01,-6.128435382497508799e-02,1.014352386146841201e-02,-6.521527419975692297e-03,3.564100996628655899e-02,2.789040491916239262e-02,7.363453418016433716e+00
3.900000000000000000e+01,3.900000000000002770e-02,4.749981778530766974e+00,1.025049259057494166e-01,-6.133825238421758419e-02,1.054133234577840118e-02,-6.814997080614171310e-03,3.512701873452863527e-02,2.815093006938695908e-02,7.254908174276351929e+00
4.000000000000000000e+01,4.000000000000002859e-02,4.749983297417144534e+00,1.025947895559711914e-01,-6.139293396622753224e-02,1.094327007166673651e-02,-7.113124545073512550e-03,3.461611860323722534e-02,2.891140221618115902e-02,7.179093509912490845e+00
4.100000000000000000e+01,4.100000000000002948e-02,4.749984968669523688e+00,1.026843190174340642e-01,-6.144820326358663154e-02,1.134821060399569467e-02,-7.414761847555295660e-03,3.410871496831466287e-02,2.475738752400502563e-02,7.236184090375900269e+00
4.200000000000000000e+01,4.200000000000003036e-02,4.749986794614310170e+00,1.027734278535398782e-01,-6.150396986858137210e-02,1.175564679670652521e-02,-7.719255730163521179e-03,3.360490517809508471e-02,2.123052289243787527e-02,7.256560534238815308e+00
4.300000000000000000e+01,4.300000000000003125e-02,4.749988768306350195e+00,1.028620586607852383e-01,-6.156025090771074376e-02,1.216462213007597076e-02,-8.026944022475834828e-03,3.310497572248804338e-02,1.570279311272315681e-02,7.248429626226425171e+00
4.400000000000000000e+01,4.400000000000003214e-02,4.749990883646450612e+00,1.029502093645461719e-01,-6.161706548440412656e-02,1.257703468814629078e-02,-8.337972123309222994e-03,3.260897614442267306e-02,1.959074524347670376e-02,7.214341670274734497e+00
4.500000000000000000e+01,4.500000000000003303e-02,4.749993132636794790e+00,1.030379072460018419e-01,-6.167436419205785808e-02,1.299402264595051100e-02,-8.652128282369275780e-03,3.211693580377603802e-02,2.644703624537214637e-02,7.201941728591918945e+00
4.600000000000000000e+01,4.600000000000003392e-02,4.749995522982656482e+00,1.031250864963874775e-01,-6.173209299960111252e-02,1.341535179706569540e-02,-8.969077401526304172e-03,3.162929588131722231e-02,2.892683623940683901e-02,7.179220914840698242e+00
4.700000000000000000e+01,4.700000000000003481e-02,4.749998066067981028e+00,1.032117507635037928e-01,-6.179020109981207820e-02,1.384151876312248765e-02,-9.288582136393941369e-03,3.114559301131745311e-02,3.437593800481408834e-02,7.215056031942367554e+00
4.800000000000000000e+01,4.800000000000003569e-02,4.750000759437952524e+00,1.032979484777531015e-01,-6.184863344823435249e-02,1.427240763923336327e-02,-9.610354426882405932e-03,3.066562584866550090e-02,3.557728478335775435e-02,7.318677067756652832e+00
4.900000000000000000e+01,4.900000000000003658e-02,4.750003610693006806e+00,1.033835817546843727e-01,-6.190742238686196275e-02,1.470517037605799208e-02,-9.934701256709921324e-03,3.018962536679820063e-02,3.696372365811839700e-02,7.397271424531936646e+00
5.000000000000000000e+01,5.000000000000003747e-02,4.750006625235555724e+00,1.034685599648808990e-01,-6.196668375176003080e-02,1.514094910553623330e-02,-1.026248650244232508e-02,2.971792994908020041e-02,3.673671121941879392e-02,7.414426356554031372e+00
5.100000000000000000e+01,5.100000000000003836e-02,4.750009812966915490e+00,1.035526968672244585e-01,-6.202663912824817743e-02,1.558063065012396317e-02,-1.059481840676390618e-02,2.925198857880540945e-02,4.143198824021965265e-02,7.474363058805465698e+00
5.200000000000000000e+01,5.200000000000003925e-02,4.750013177854193636e+00,1.036358638863579679e-01,-6.208742837987785840e-02,1.602415369634602182e-02,-1.093225132696362678e-02,2.879278302401508394e-02,4.336037865141406655e-02,7.545864105224609375e+00
5.300000000000000000e+01,5.300000000000004013e-02,4.750016726159965508e+00,1.037180682832715278e-01,-6.214905592708239168e-02,1.647240390483762501e-02,-1.127507714989417487e-02,2.834039609552198302e-02,5.245991193805821240e-02,7.593739688396453857e+00
5.400000000000000000e+01,5.400000000000004102e-02,4.750020463833541484e+00,1.037992388763351592e-01,-6.221162223768749583e-02,1.692492616976295008e-02,-1.162397564750183854e-02,2.789506367216415192e-02,6.062749610282480717e-02,7.649042159318923950e+00
5.500000000000000000e+01,5.500000000000004191e-02,4.750024406381868403e+00,1.038793773231233841e-01,-6.227517175580251502e-02,1.738310055000745133e-02,-1.197930058410090481e-02,2.745636007750022409e-02,7.091641891747713089e-02,7.661736816167831421e+00
5.600000000000000000e+01,5.600000000000004280e-02,4.750028567699530413e+00,1.039584862553713657e-01,-6.233973397801294974e-02,1.784626600532833451e-02,-1.234141271982580612e-02,2.702387536575705240e-02,6.693699990864843130e-02,7.667507052421569824e+00
5.700000000000000000e+01,5.700000000000004369e-02,4.750032959953450096e+00,1.040366538289505399e-01,-6.240533679222877439e-02,1.831230600946233064e-02,-1.271048838708410678e-02,2.659716549208130873e-02,6.768880947493016720e-02,7.665539026260375977e+00
5.800000000000000000e+01,5.800000000000004458e-02,4.750037576565246056e+00,1.041139020745918825e-01,-6.247190804228916483e-02,1.878225252425622452e-02,-1.308630808313915317e-02,2.617627946875615216e-02,6.394325592555105686e-02,7.724428534507751465e+00
5.900000000000000000e+01,5.900000000000004546e-02,4.750042419332096699e+00,1.041902985840491985e-01,-6.253939388572278546e-02,1.925614962064643026e-02,-1.346868587518179616e-02,2.576117069805160253e-02,7.716843648813664913e-02,7.687506407499313354e+00
6.000000000000000000e+01,6.000000000000004635e-02,4.750047485043133122e+00,1.042657404983125119e-01,-6.260775678494434615e-02,1.973414942178108519e-02,-1.385778045228125421e-02,2.535217511754863859e-02,7.580941286869347095e-02,7.635947316884994507e+00
6.100000000000000000e+01,6.100000000000004724e-02,4.750052793668984918e+00,1.043402606840590496e-01,-6.267701767056722828e-02,2.021680942160339334e-02,-1.425347540064625385e-02,2.494877216703850209e-02,8.637824095785617828e-02,7.602896720170974731e+00
6.200000000000000000e+01,6.200000000000004813e-02,4.750058342870643990e+00,1.044137949078371291e-01,-6.274705091057518336e-02,2.070168293657389733e-02,-1.465514653884203433e-02,2.455124642191601134e-02,8.613813365809619427e-02,7.610932707786560059e+00
6.300000000000000000e+01,6.300000000000004208e-02,4.750064146084032934e+00,1.044863151999683021e-01,-6.281771878573015611e-02,2.118639176535518781e-02,-1.506221577160649083e-02,2.415970257566698448e-02,7.928699770127423108e-02,7.642389386892318726e+00
6.400000000000000000e+01,6.400000000000004297e-02,4.750070203847632122e+00,1.045577723884652949e-01,-6.288894964909284846e-02,2.167047447236913546e-02,-1.547449658270405592e-02,2.377433131689368415e-02,7.641737887752242386e-02,7.653805732727050781e+00
6.500000000000000000e+01,6.500000000000004385e-02,4.750076506362160167e+00,1.046282157821768338e-01,-6.296076126614440216e-02,2.215319601510829656e-02,-1.589220623906628660e-02,2.339471902715586915e-02,6.924178900953847915e-02,7.633815914392471313e+00
6.600000000000000000e+01,6.600000000000004474e-02,4.750083049384935308e+00,1.046977600397623054e-01,-6.303317181364528898e-02,2.263466273894003400e-02,-1.631545197159733895e-02,2.301995415056860145e-02,6.423707678914070129e-02,7.645433634519577026e+00
6.700000000000000000e+01,6.700000000000004563e-02,4.750089824495632662e+00,1.047663733769554212e-01,-6.310615765426222379e-02,2.311472622918396211e-02,-1.674407433289282210e-02,2.265050882437824251e-02,7.072859117761254311e-02,7.632676035165786743e+00
6.800000000000000000e+01,6.800000000000004652e-02,4.750096824392245232e+00,1.048340468440327744e-01,-6.317970530487125591e-02,2.359072291521328857e-02,-1.717813346900620708e-02,2.228672288586512618e-02,6.966370483860373497e-02,7.680735588073730469e+00
6.900000000000000000e+01,6.900000000000004741e-02,4.750104057684244374e+00,1.049007749649629451e-01,-6.325378594238124930e-02,2.406128700338440451e-02,-1.761749491393160838e-02,2.192832045142811132e-02,6.863114470615983009e-02,7.595502108335494995e+00
7.000000000000000000e+01,7.000000000000004829e-02,4.750111527195305605e+00,1.049665148681686727e-01,-6.332838898533438288e-02,2.452573692649450549e-02,-1.806236168667130215e-02,2.157517355702160550e-02,7.177950069308280945e-02,7.453519582748413086e+00
7.100000000000000000e+01,7.100000000000004918e-02,4.750119229127760967e+00,1.050312575861583192e-01,-6.340344680404114142e-02,2.498203004239881245e-02,-1.851213851977639990e-02,2.122706694539009883e-02,6.857370585203170776e-02,7.376470565795898438e+00
7.200000000000000000e+01,7.200000000000005007e-02,4.750127160800163395e+00,1.050949764273708537e-01,-6.347871721407752355e-02,2.542757912501869555e-02,-1.896539718995571278e-02,2.088404408964178449e-02,6.288085551932454109e-02,7.313714146614074707e+00
7.300000000000000000e+01,7.300000000000005096e-02,4.750135309173193932e+00,1.051576546103423493e-01,-6.355392657813350998e-02,2.585953729300041748e-02,-1.942091935899448174e-02,2.054630299778436447e-02,5.079040001146495342e-02,7.308708071708679199e+00
7.400000000000000000e+01,7.400000000000005185e-02,4.750143656094801159e+00,1.052193240487591525e-01,-6.362886009384986774e-02,2.627798099641813143e-02,-1.987770595180649025e-02,2.021358832135664377e-02,4.444582923315465450e-02,7.286458134651184082e+00
7.500000000000000000e+01,7.500000000000005274e-02,4.750152177729765057e+00,1.052800452356576072e-01,-6.370329704769320256e-02,2.668262232021253316e-02,-2.033501976018881052e-02,1.988586913800995809e-02,4.202997218817472458e-02,7.311678856611251831e+00
7.600000000000000000e+01,7.600000000000005362e-02,4.750160867457477565e+00,1.053397963823390765e-01,-6.377718688371446232e-02,2.707319968171061075e-02,-2.079259583224812857e-02,1.956321859904162214e-02,3.369178221328184009e-02,7.391765505075454712e+00
7.700000000000000000e+01,7.700000000000005451e-02,4.750169722967942931e+00,1.053986371481250711e-01,-6.385055411045609253e-02,2.745152252476634747e-02,-2.125060661269384532e-02,1.924524400867204388e-02,2.925432770280167460e-02,7.456616371870040894e+00
7.800000000000000000e+01,7.800000000000005540e-02,4.750178735614825953e+00,1.054565646753184566e-01,-6.392350145329894762e-02,2.781953567490703938e-02,-2.170974939744230170e-02,1.893191703072875237e-02,2.519713231595233083e-02,7.499475210905075073e+00
7.900000000000000000e+01,7.900000000000005629e-02,4.750187899749128917e+00,1.055136426428219532e-01,-6.399613731610549749e-02,2.817686644665727200e-02,-2.217069951150607565e-02,1.862276391174541926e-02,2.085180889116600156e-02,7.516436666250228882e+00
8.000000000000000000e+01,8.000000000000005718e-02,4.750197209894741590e+00,1.055699624941716930e-01,-6.406846106192601309e-02,2.852452196493630854e-02,-2.263364129339362485e-02,1.831722218946852526e-02,2.211952768266201019e-02,7.552824676036834717e+00
8.100000000000000000e+01,8.100000000000005806e-02,4.750206665507595183e+00,1.056255190530497323e-01,-6.414053413670794956e-02,2.886359572639438792e-02,-2.309884570467679588e-02,1.801534672075207760e-02,2.371585229411721230e-02,7.605149269104003906e+00
8.200000000000000000e+01,8.200000000000005895e-02,4.750216271844035276e+00,1.056803605927825185e-01,-6.421242923508496681e-02,2.919449397158219162e-02,-2.356671288352396587e-02,1.771652897661311205e-02,2.619276940822601318e-02,7.633757382631301880e+00
8.300000000000000000e+01,8.300000000000005984e-02,4.750226023322833058e+00,1.057345357328023649e-01,-6.428416725406597976e-02,2.951803078988733675e-02,-2.403750303732654636e-02,1.741893033582059269e-02,3.243225160986185074e-02,7.655576348304748535e+00
8.400000000000000000e+01,8.400000000000006073e-02,4.750235928196061330e+00,1.057878685342511782e-01,-6.435588897559682553e-02,2.983655252793196086e-02,-2.451179650420121092e-02,1.712365069742226645e-02,3.550488682230934501e-02,7.655001461505889893e+00
8.500000000000000000e+01,8.500000000000006162e-02,4.750245994395137394e+00,1.058403275811211769e-01,-6.442752480597450926e-02,3.015075995705744985e-02,-2.498946871135943049e-02,1.683128206810098962e-02,3.921659057959914207e-02,7.698585450649261475e+00
8.600000000000000000e+01,8.600000000000006251e-02,4.750256233119838356e+00,1.058918314678731765e-01,-6.449910051271529055e-02,3.046059422062341940e-02,-2.547061295800667757e-02,1.654234911622931917e-02,4.202881331730168313e-02,7.834524929523468018e+00
8.700000000000000000e+01,8.700000000000006339e-02,4.750266656806156007e+00,1.059422892054621562e-01,-6.457068476150697178e-02,3.076647788597973790e-02,-2.595566452051012440e-02,1.625750195803633488e-02,5.031491245608776808e-02,7.717276573181152344e+00
8.800000000000000000e+01,8.800000000000006428e-02,4.750277271217862030e+00,1.059916121553188956e-01,-6.464220852541377460e-02,3.107155316516912666e-02,-2.644499836993152719e-02,1.597722821255890061e-02,5.337777757085859776e-02,7.919744729995727539e+00
8.900000000000000000e+01,8.900000000000006517e-02,4.750288088302398570e+00,1.060397136397140810e-01,-6.471385530666548536e-02,3.137525675835817207e-02,-2.693868806041721520e-02,1.570198715986370966e-02,4.973780782893300056e-02,7.959888696670532227e+00
9.000000000000000000e+01,9.000000000000006606e-02,4.750299117435643481e+00,1.060865334610349570e-01,-6.478549462596430719e-02,3.167843431583278191e-02,-2.743725476211222869e-02,1.543216615290688917e-02,4.201242956332862377e-02,7.899069249629974365e+00
9.100000000000000000e+01,9.100000000000006695e-02,4.750310363116254209e+00,1.061319968851661133e-01,-6.485720314850865198e-02,3.198146763613236854e-02,-2.794114168309813628e-02,1.516817237935770557e-02,3.763422253541648388e-02,7.833030313253402710e+00
9.200000000000000000e+01,9.200000000000006783e-02,4.750321818387828188e+00,1.061759740882385755e-01,-6.492912991265341327e-02,3.228367983725749513e-02,-2.845058198154060136e-02,1.491093408890574283e-02,4.012121929554268718e-02,7.753660857677459717e+00
9.300000000000000000e+01,9.300000000000006872e-02,4.750333477258353199e+00,1.062183951843512636e-01,-6.500133260040689975e-02,3.258448767831669673e-02,-2.896547979082630953e-02,1.466113297785858784e-02,4.580288956640288234e-02,7.692990094423294067e+00
9.400000000000000000e+01,9.400000000000006961e-02,4.750345337428385051e+00,1.062592743013421326e-01,-6.507370848695299970e-02,3.288235871146372863e-02,-2.948514661694434658e-02,1.441857348436393314e-02,4.827640857547521591e-02,7.525742471218109131e+00
9.500000000000000000e+01,9.500000000000007050e-02,4.750357397906396884e+00,1.062985887140641822e-01,-6.514601002868707080e-02,3.317097914363840300e-02,-3.000858772236969507e-02,1.418340152006267174e-02,5.317582737188786268e-02,7.432501435279846191e+00
9.600000000000000000e+01,9.600000000000007139e-02,4.750369648859343208e+00,1.063362785750317091e-01,-6.521802933934861546e-02,3.344689929400294914e-02,-3.053439924065748379e-02,1.395600258357158722e-02,4.268303024582564831e-02,7.444071948528289795e+00
9.700000000000000000e+01,9.700000000000007228e-02,4.750382091480872759e+00,1.063724397727999760e-01,-6.528968172820293070e-02,3.370739279189598203e-02,-3.106189609429699239e-02,1.373570711516947443e-02,4.275419807527214289e-02,7.384324401617050171e+00
9.800000000000000000e+01,9.800000000000007316e-02,4.750394715612351604e+00,1.064069742213147873e-01,-6.536102001741747602e-02,3.395115266637602214e-02,-3.159134338129243602e-02,1.352316864757177259e-02,4.088221874553710222e-02,7.318932950496673584e+00
9.900000000000000000e+01,9.900000000000007405e-02,4.750407525858737046e+00,1.064398328623689660e-01,-6.543221352536107704e-02,3.418011525724043431e-02,-3.212299607906188292e-02,1.331875086354112128e-02,3.932494774926453829e-02,7.315989673137664795e+00
1.000000000000000000e+02,1.000000000000000749e-01,4.750420521995186718e+00,1.064710189946166674e-01,-6.550334683161473937e-02,3.439335451553704459e-02,-3.265684351298170363e-02,1.312237786959559796e-02,3.632130753248929977e-02,7.375563889741897583e+00
1.010000000000000000e+02,1.010000000000000758e-01,4.750433701701368250e+00,1.065005305019001425e-01,-6.557445651355993388e-02,3.459281068464965803e-02,-3.319296848211972240e-02,1.293410015197277337e-02,3.459717700025066733e-02,7.379483848810195923e+00
1.020000000000000000e+02,1.020000000000000767e-01,4.750447064290082011e+00,1.065283879501229963e-01,-6.564551997599686606e-02,3.477827121256344550e-02,-3.373158546885646203e-02,1.275391236852710386e-02,3.641831706045195460e-02,7.376403421163558960e+00
1.030000000000000000e+02,1.030000000000000776e-01,4.750460615159752820e+00,1.065546189870474891e-01,-6.571677151494499658e-02,3.495199483980046540e-02,-3.427344463735293445e-02,1.258128216616771419e-02,4.764376004459336400e-02,7.353293806314468384e+00
1.040000000000000000e+02,1.040000000000000785e-01,4.750474365320875414e+00,1.065792146671667301e-01,-6.578833799128719351e-02,3.511311785419370113e-02,-3.481897983790904760e-02,1.241652096323276819e-02,4.778581671416759491e-02,7.426854461431503296e+00
1.050000000000000000e+02,1.050000000000000794e-01,4.750488333065989721e+00,1.066023208577821652e-01,-6.586023855562835039e-02,3.526424263854125579e-02,-3.536808445565986503e-02,1.225863772812325371e-02,5.340405856259167194e-02,7.406877368688583374e+00
1.060000000000000000e+02,1.060000000000000803e-01,4.750502520450493371e+00,1.066239558899605422e-01,-6.593247823374778771e-02,3.540723092355687468e-02,-3.592109124390741037e-02,1.210743623862362700e-02,4.801463498733937740e-02,7.426083683967590332e+00
1.070000000000000000e+02,1.070000000000000812e-01,4.750516942473431925e+00,1.066442189766857035e-01,-6.600533427683774601e-02,3.554647276405618894e-02,-3.647873812001556360e-02,1.196217252694260075e-02,3.984536789357662201e-02,7.430350184440612793e+00
1.080000000000000000e+02,1.080000000000000820e-01,4.750531603820987492e+00,1.066631018976778866e-01,-6.607895345364482587e-02,3.568026410282833932e-02,-3.704163396407000874e-02,1.182307756150580667e-02,4.211058467626571655e-02,7.500692009925842285e+00
1.090000000000000000e+02,1.090000000000000829e-01,4.750546501515795939e+00,1.066805985956664898e-01,-6.615326497034669517e-02,3.580912952186696141e-02,-3.760955051755576761e-02,1.169020285563103674e-02,5.394065473228693008e-02,7.613042891025543213e+00
1.100000000000000000e+02,1.100000000000000838e-01,4.750561643301522530e+00,1.066966986190746730e-01,-6.622827234579184430e-02,3.593534430251038581e-02,-3.818279713440553280e-02,1.156360563065596606e-02,6.103492178954184055e-02,7.529587239027023315e+00
1.110000000000000000e+02,1.110000000000000847e-01,4.750577048885043396e+00,1.067114776581780111e-01,-6.630400658133911440e-02,3.606048941190412305e-02,-3.876197123614022466e-02,1.144243080241350366e-02,6.408118037506937981e-02,7.468063473701477051e+00
1.120000000000000000e+02,1.120000000000000856e-01,4.750592747289502427e+00,1.067250089182582573e-01,-6.638101029079415683e-02,3.618640189753750264e-02,-3.934843502552731742e-02,1.132603061386194820e-02,7.220647530630230904e-02,7.362635523080825806e+00
1.130000000000000000e+02,1.130000000000000865e-01,4.750608737300515472e+00,1.067372860692810399e-01,-6.645910491752242411e-02,3.631146448379265340e-02,-3.994134308085350860e-02,1.121469683397554283e-02,6.313465768471360207e-02,7.272753626108169556e+00
