iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max
87,4.211220e-02,5.179439e-01,0.000000e+00,0,0,0,3.798305e-06,7.233654e-07
88,4.509528e-02,6.138086e-02,1.204624e+02,415,85,14,5.481111e-01,1.086693e-01
89,4.077952e-02,2.447993e-01,0.000000e+00,0,0,0,3.612724e-06,6.772397e-07
90,3.925803e-02,3.795403e-01,0.000000e+00,0,0,0,3.829469e-06,7.087195e-07
91,3.849833e-02,4.646055e-01,0.000000e+00,0,0,0,3.910009e-06,8.101721e-07
92,3.779657e-02,5.268633e-01,0.000000e+00,0,0,0,3.989606e-06,9.355535e-07
93,4.038571e-02,5.983184e-02,1.212935e+02,415,85,14,5.569220e-01,1.074974e-01
94,3.662703e-02,2.185206e-01,0.000000e+00,0,0,0,3.765433e-06,7.996171e-07
95,3.565929e-02,3.312909e-01,0.000000e+00,0,0,0,3.944943e-06,7.806632e-07
96,3.508867e-02,3.959914e-01,0.000000e+00,0,0,0,4.043771e-06,8.373181e-07
97,3.457901e-02,4.397767e-01,0.000000e+00,0,0,0,4.135701e-06,9.201912e-07
98,3.413202e-02,4.691465e-01,0.000000e+00,0,0,0,4.291291e-06,1.013290e-06
99,3.387788e-02,4.678578e-01,0.000000e+00,0,0,0,4.913443e-06,1.148187e-06
100,3.382237e-02,4.393271e-01,0.000000e+00,0,0,0,5.854153e-06,1.312577e-06
101,3.393302e-02,4.200953e-01,0.000000e+00,0,0,0,6.945128e-06,1.488142e-06
102,3.417150e-02,4.003943e-01,0.000000e+00,0,0,0,8.066277e-06,1.660238e-06
103,3.455154e-02,4.068470e-01,0.000000e+00,0,0,0,9.143765e-06,1.819247e-06
104,3.582308e-02,4.358700e-01,0.000000e+00,0,0,0,1.013671e-05,1.959740e-06
105,3.719343e-02,4.582442e-01,0.000000e+00,0,0,0,1.102671e-05,2.079268e-06
106,3.854384e-02,4.741930e-01,0.000000e+00,0,0,0,1.180899e-05,2.177342e-06
107,3.986111e-02,4.842376e-01,0.000000e+00,0,0,0,1.248730e-05,2.254692e-06
108,4.113831e-02,4.890350e-01,0.000000e+00,0,0,0,1.306658e-05,2.312781e-06
109,4.237244e-02,4.893031e-01,0.000000e+00,0,0,0,1.355687e-05,2.353469e-06
110,4.356201e-02,4.901453e-01,0.000000e+00,0,0,0,1.396853e-05,2.378763e-06
111,4.470653e-02,4.895967e-01,0.000000e+00,0,0,0,1.431139e-05,2.433836e-06
112,4.580549e-02,4.865689e-01,0.000000e+00,0,0,0,1.459452e-05,2.501076e-06
113,4.685885e-02,4.815095e-01,0.000000e+00,0,0,0,1.482611e-05,2.559109e-06
114,4.786964e-02,4.749479e-01,0.000000e+00,0,0,0,1.501775e-05,2.610013e-06
115,4.891269e-02,5.124567e-01,0.000000e+00,0,0,0,1.525959e-05,2.675455e-06
116,4.994172e-02,5.601320e-01,0.000000e+00,0,0,0,1.554027e-05,2.746937e-06
117,4.636204e-02,6.707709e-02,1.291060e+02,358,81,13,2.092265e+00,4.699540e-01
118,4.981850e-02,1.639509e-01,0.000000e+00,0,0,0,1.196965e-05,2.091782e-06
119,5.002247e-02,2.031533e-01,0.000000e+00,0,0,0,8.245836e-06,1.227692e-06
120,5.243243e-02,3.319296e-01,0.000000e+00,0,0,0,9.761635e-06,1.428026e-06
121,5.477390e-02,4.525345e-01,0.000000e+00,0,0,0,1.149347e-05,1.664776e-06
122,5.651947e-02,5.503280e-01,0.000000e+00,0,0,0,1.279268e-05,1.844787e-06
123,5.202831e-02,6.141588e-02,1.106057e+02,414,85,14,9.669824e-01,1.659246e-01
124,5.590088e-02,1.995417e-01,0.000000e+00,0,0,0,1.198613e-05,1.770363e-06
125,5.688317e-02,2.855589e-01,0.000000e+00,0,0,0,1.075315e-05,1.674216e-06
126,5.809213e-02,3.791438e-01,0.000000e+00,0,0,0,1.169392e-05,1.845583e-06
127,5.893651e-02,4.460449e-01,0.000000e+00,0,0,0,1.260037e-05,2.039800e-06
128,5.936589e-02,4.844474e-01,0.000000e+00,0,0,0,1.323852e-05,2.217258e-06
129,5.946802e-02,5.007014e-01,0.000000e+00,0,0,0,1.364755e-05,2.370389e-06
130,5.934813e-02,5.020665e-01,0.000000e+00,0,0,0,1.389844e-05,2.502352e-06
131,5.913503e-02,4.968247e-01,0.000000e+00,0,0,0,1.410140e-05,2.629387e-06
132,5.884170e-02,5.129570e-01,0.000000e+00,0,0,0,1.428957e-05,2.760186e-06
133,5.846732e-02,5.421182e-01,0.000000e+00,0,0,0,1.447101e-05,2.897480e-06
134,5.391937e-02,8.141384e-02,1.180135e+02,360,81,13,1.118126e+00,2.466440e-01
135,5.573140e-02,1.944746e-01,0.000000e+00,0,0,0,1.242570e-05,2.267378e-06
136,5.605138e-02,2.410376e-01,0.000000e+00,0,0,0,1.130607e-05,2.157622e-06
137,5.652152e-02,3.059904e-01,0.000000e+00,0,0,0,1.214738e-05,2.325096e-06
138,5.663095e-02,3.845934e-01,0.000000e+00,0,0,0,1.302239e-05,2.576830e-06
139,5.635444e-02,4.635291e-01,0.000000e+00,0,0,0,1.368617e-05,2.839194e-06
140,5.578630e-02,5.321438e-01,0.000000e+00,0,0,0,1.430466e-05,3.088015e-06
141,5.373553e-02,7.943277e-02,1.069340e+02,360,81,13,1.001086e+00,2.229060e-01
142,5.354699e-02,2.144444e-01,0.000000e+00,0,0,0,1.297352e-05,2.721129e-06
143,5.319083e-02,2.797820e-01,0.000000e+00,0,0,0,1.230441e-05,2.661427e-06
144,5.296945e-02,3.511434e-01,0.000000e+00,0,0,0,1.293991e-05,2.830271e-06
145,5.250772e-02,4.314538e-01,0.000000e+00,0,0,0,1.379299e-05,3.068174e-06
146,5.180804e-02,5.075800e-01,0.000000e+00,0,0,0,1.452075e-05,3.311951e-06
147,5.156867e-02,7.676452e-02,9.743087e+01,361,81,13,9.149576e-01,2.024995e-01
148,5.018479e-02,2.107246e-01,0.000000e+00,0,0,0,1.371309e-05,3.047849e-06
149,4.939546e-02,2.922372e-01,0.000000e+00,0,0,0,1.316333e-05,3.028476e-06
150,4.881063e-02,3.772240e-01,0.000000e+00,0,0,0,1.406703e-05,3.226821e-06
151,4.804223e-02,4.688682e-01,0.000000e+00,0,0,0,1.501466e-05,3.498949e-06
152,4.706585e-02,5.577232e-01,0.000000e+00,0,0,0,1.583401e-05,3.784803e-06
153,4.842447e-02,8.703175e-02,1.093314e+02,361,81,13,1.074312e+00,2.249672e-01
154,4.575650e-02,2.274028e-01,0.000000e+00,0,0,0,1.489613e-05,3.503716e-06
155,4.439362e-02,3.260118e-01,0.000000e+00,0,0,0,1.425979e-05,3.456065e-06
156,4.356415e-02,4.220155e-01,0.000000e+00,0,0,0,1.511446e-05,3.646559e-06
157,4.263345e-02,5.105386e-01,0.000000e+00,0,0,0,1.600619e-05,3.915810e-06
158,4.495472e-02,8.137721e-02,9.559551e+01,361,81,14,9.304398e-01,1.963455e-01
159,4.187205e-02,2.259395e-01,0.000000e+00,0,0,0,1.551460e-05,3.769035e-06
160,4.013771e-02,3.687120e-01,0.000000e+00,0,0,0,1.503617e-05,3.747401e-06
161,4.088432e-02,4.774369e-01,0.000000e+00,0,0,0,1.580777e-05,3.926859e-06
162,4.214205e-02,5.541465e-01,0.000000e+00,0,0,0,1.659011e-05,4.168980e-06
163,4.115937e-02,8.282810e-02,9.402988e+01,359,85,14,8.977619e-01,1.880809e-01
164,4.251240e-02,2.335559e-01,0.000000e+00,0,0,0,1.611968e-05,4.021700e-06
165,4.298679e-02,4.135477e-01,0.000000e+00,0,0,0,1.571256e-05,3.996699e-06
166,4.407310e-02,5.350399e-01,0.000000e+00,0,0,0,1.649914e-05,4.184105e-06
167,4.248976e-02,7.251158e-02,8.512411e+01,414,85,14,7.667507e-01,1.542007e-01
168,4.479424e-02,2.509749e-01,0.000000e+00,0,0,0,1.659434e-05,4.212206e-06
169,4.553083e-02,4.497069e-01,0.000000e+00,0,0,0,1.644538e-05,4.256678e-06
170,4.432961e-02,6.743354e-02,7.451827e+01,413,88,14,6.092035e-01,1.242524e-01
171,4.646158e-02,2.641122e-01,0.000000e+00,0,0,0,1.686008e-05,4.329827e-06
172,4.735897e-02,4.745908e-01,0.000000e+00,0,0,0,1.692879e-05,4.420062e-06
173,4.619497e-02,7.078320e-02,7.373202e+01,414,85,14,6.055021e-01,1.222229e-01
174,4.831231e-02,2.791352e-01,0.000000e+00,0,0,0,1.725228e-05,4.500164e-06
175,4.917847e-02,5.022252e-01,0.000000e+00,0,0,0,1.726952e-05,4.575935e-06
176,4.794794e-02,7.504180e-02,7.340025e+01,414,85,14,5.744841e-01,1.185903e-01
177,4.996428e-02,2.940991e-01,0.000000e+00,0,0,0,1.754306e-05,4.636385e-06
178,5.075745e-02,5.292750e-01,0.000000e+00,0,0,0,1.753698e-05,4.698933e-06
179,4.946867e-02,7.897016e-02,7.143463e+01,414,85,14,5.439226e-01,1.121006e-01
180,5.137630e-02,3.047135e-01,0.000000e+00,0,0,0,1.783312e-05,4.775885e-06
181,5.216721e-02,5.494359e-01,0.000000e+00,0,0,0,1.786615e-05,4.849626e-06
182,5.091706e-02,8.135670e-02,7.321497e+01,414,85,14,5.637960e-01,1.119462e-01
183,5.284572e-02,3.117407e-01,0.000000e+00,0,0,0,1.819184e-05,4.939730e-06
184,5.218783e-02,6.974345e-02,5.880427e+01,414,88,13,4.042373e-01,8.412281e-02
185,5.353542e-02,3.152428e-01,0.000000e+00,0,0,0,1.820082e-05,4.950112e-06
186,5.330721e-02,6.863838e-02,5.570410e+01,414,88,13,3.907043e-01,7.605524e-02
187,5.441274e-02,3.151745e-01,0.000000e+00,0,0,0,1.848541e-05,5.043756e-06
188,5.442812e-02,6.760943e-02,5.557470e+01,414,85,14,3.933738e-01,7.776301e-02
189,5.534758e-02,3.117273e-01,0.000000e+00,0,0,0,1.877290e-05,5.140779e-06
190,5.627488e-02,5.616153e-01,0.000000e+00,0,0,0,1.907187e-05,5.259301e-06
191,5.587524e-02,7.999691e-02,7.449182e+01,414,85,14,5.443689e-01,1.076474e-01
192,5.697630e-02,2.991218e-01,0.000000e+00,0,0,0,1.940116e-05,5.337708e-06
193,5.779840e-02,5.504597e-01,0.000000e+00,0,0,0,1.933754e-05,5.376566e-06
194,5.728670e-02,7.982463e-02,7.508089e+01,414,85,14,5.102412e-01,1.048885e-01
195,5.841587e-02,2.853653e-01,0.000000e+00,0,0,0,1.961413e-05,5.397413e-06
196,5.956785e-02,5.297132e-01,0.000000e+00,0,0,0,1.957433e-05,5.412999e-06
197,5.852428e-02,7.741380e-02,7.640569e+01,414,85,14,5.062788e-01,9.765675e-02
198,6.015442e-02,2.717569e-01,0.000000e+00,0,0,0,1.991664e-05,5.453683e-06
199,6.136848e-02,5.127848e-01,0.000000e+00,0,0,0,1.993713e-05,5.481402e-06
200,5.975200e-02,7.561481e-02,8.089761e+01,414,85,14,5.204223e-01,9.949875e-02
201,6.200457e-02,2.624519e-01,0.000000e+00,0,0,0,2.025372e-05,5.513263e-06
202,6.324167e-02,5.031275e-01,0.000000e+00,0,0,0,2.028894e-05,5.539861e-06
203,6.135973e-02,7.511848e-02,8.417123e+01,414,85,14,5.205021e-01,9.935762e-02
204,6.385481e-02,2.584549e-01,0.000000e+00,0,0,0,2.060709e-05,5.578238e-06
205,6.509691e-02,5.017398e-01,0.000000e+00,0,0,0,2.068164e-05,5.601340e-06
206,6.312571e-02,7.548553e-02,8.474660e+01,414,85,14,5.097555e-01,9.824967e-02
207,6.562323e-02,2.590322e-01,0.000000e+00,0,0,0,2.095251e-05,5.630997e-06
208,6.685139e-02,5.063021e-01,0.000000e+00,0,0,0,2.099852e-05,5.647348e-06
209,6.477632e-02,7.617587e-02,8.252079e+01,414,85,14,4.860297e-01,9.469668e-02
210,6.722982e-02,2.623177e-01,0.000000e+00,0,0,0,2.119506e-05,5.658706e-06
211,6.813508e-02,5.138554e-01,0.000000e+00,0,0,0,2.072268e-05,5.571894e-06
212,6.551329e-02,7.670820e-02,8.840828e+01,414,85,14,3.559677e-01,6.897193e-02
213,6.690374e-02,2.908304e-01,0.000000e+00,0,0,0,1.948689e-05,5.267733e-06
214,6.707666e-02,5.185299e-01,0.000000e+00,0,0,0,1.860165e-05,5.007349e-06
215,6.413233e-02,7.687557e-02,1.005302e+02,414,85,14,4.155975e-01,6.916334e-02
216,6.460858e-02,3.024139e-01,0.000000e+00,0,0,0,1.744441e-05,4.735815e-06
217,6.464058e-02,5.156123e-01,0.000000e+00,0,0,0,1.698732e-05,4.492470e-06
218,6.180608e-02,7.595146e-02,9.663300e+01,414,85,14,4.985607e-01,8.198059e-02
219,6.156050e-02,2.791185e-01,0.000000e+00,0,0,0,1.578109e-05,4.267339e-06
220,6.151948e-02,4.982990e-01,0.000000e+00,0,0,0,1.546372e-05,4.041647e-06
221,5.908838e-02,7.250559e-02,8.303838e+01,414,85,14,5.359626e-01,9.679440e-02
222,5.820158e-02,2.701088e-01,0.000000e+00,0,0,0,1.434941e-05,3.860800e-06
223,5.815038e-02,4.729847e-01,0.000000e+00,0,0,0,1.415041e-05,3.658675e-06
224,5.606696e-02,6.742024e-02,6.403101e+01,415,85,14,5.420274e-01,1.050282e-01
225,5.480985e-02,2.577013e-01,0.000000e+00,0,0,0,1.313837e-05,3.514912e-06
226,5.477355e-02,4.443561e-01,0.000000e+00,0,0,0,1.301102e-05,3.334847e-06
227,5.297295e-02,6.202281e-02,4.797463e+01,359,85,14,5.212952e-01,1.123696e-01
228,5.154692e-02,2.438134e-01,0.000000e+00,0,0,0,1.211270e-05,3.220533e-06
229,5.154415e-02,4.187272e-01,0.000000e+00,0,0,0,1.203659e-05,3.062044e-06
230,5.086985e-02,5.334796e-01,0.000000e+00,0,0,0,1.104369e-05,2.787888e-06
231,4.900868e-02,6.723958e-02,6.390561e+01,359,85,14,6.517930e-01,1.476314e-01
232,4.740795e-02,2.355767e-01,0.000000e+00,0,0,0,1.080594e-05,2.847298e-06
233,4.767742e-02,4.009624e-01,0.000000e+00,0,0,0,1.116229e-05,2.788590e-06
234,4.716876e-02,5.107951e-01,0.000000e+00,0,0,0,1.030189e-05,2.565135e-06
235,4.553941e-02,6.143609e-02,6.102880e+01,360,86,13,5.763487e-01,1.376481e-01
236,4.406798e-02,2.238331e-01,0.000000e+00,0,0,0,1.003489e-05,2.621987e-06
237,4.436769e-02,3.786091e-01,0.000000e+00,0,0,0,1.033268e-05,2.576903e-06
238,4.398167e-02,4.808840e-01,0.000000e+00,0,0,0,9.602044e-06,2.388531e-06
239,4.334712e-02,5.436347e-01,0.000000e+00,0,0,0,8.868002e-06,2.179358e-06
240,4.186151e-02,6.354141e-02,6.773503e+01,360,86,13,6.398105e-01,1.499116e-01
241,4.051870e-02,2.080034e-01,0.000000e+00,0,0,0,9.210059e-06,2.387108e-06
242,4.109685e-02,3.511879e-01,0.000000e+00,0,0,0,9.828793e-06,2.426611e-06
243,4.118460e-02,4.466775e-01,0.000000e+00,0,0,0,9.811010e-06,2.373372e-06
244,4.132660e-02,5.053875e-01,0.000000e+00,0,0,0,1.014186e-05,2.370714e-06
245,4.170797e-02,5.413786e-01,0.000000e+00,0,0,0,1.083006e-05,2.453672e-06
246,4.050063e-02,4.549330e-02,4.516302e+01,414,88,14,1.199326e-01,5.571790e-02
247,4.179950e-02,1.909530e-01,0.000000e+00,0,0,0,1.270669e-05,3.013557e-06
248,4.371717e-02,3.281890e-01,0.000000e+00,0,0,0,1.409465e-05,3.351075e-06
249,4.557035e-02,4.251012e-01,0.000000e+00,0,0,0,1.554908e-05,3.673225e-06
250,4.750395e-02,4.968123e-01,0.000000e+00,0,0,0,1.699993e-05,4.008191e-06
251,4.597788e-02,6.794158e-02,9.307061e+01,359,81,14,9.875222e-01,2.050217e-01
252,4.939775e-02,2.406395e-01,0.000000e+00,0,0,0,1.725424e-05,4.130641e-06
253,5.105701e-02,3.623988e-01,0.000000e+00,0,0,0,1.731999e-05,4.290207e-06
254,5.332041e-02,5.170506e-01,0.000000e+00,0,0,0,1.909668e-05,4.651292e-06
255,5.208784e-02,8.542967e-02,1.067562e+02,359,81,14,1.122559e+00,2.126600e-01
256,5.614292e-02,3.080369e-01,0.000000e+00,0,0,0,1.982724e-05,4.790452e-06
257,5.793786e-02,4.546305e-01,0.000000e+00,0,0,0,1.995476e-05,4.961579e-06
258,5.707467e-02,8.057612e-02,9.236989e+01,359,81,14,9.773947e-01,1.932670e-01
259,6.108458e-02,3.174838e-01,0.000000e+00,0,0,0,2.127597e-05,5.130091e-06
260,6.303382e-02,4.984916e-01,0.000000e+00,0,0,0,2.172297e-05,5.344088e-06
261,6.193981e-02,8.725926e-02,1.030587e+02,412,85,14,1.026577e+00,1.983060e-01
262,6.609286e-02,3.527067e-01,0.000000e+00,0,0,0,2.284392e-05,5.498494e-06
263,6.529982e-02,6.740049e-02,9.466509e+01,413,85,14,7.288306e-01,1.492298e-01
264,6.897981e-02,3.701200e-01,0.000000e+00,0,0,0,2.324884e-05,5.586522e-06
265,6.830765e-02,6.729543e-02,1.012511e+02,413,85,14,7.179768e-01,1.371381e-01
266,7.209113e-02,3.989515e-01,0.000000e+00,0,0,0,2.419843e-05,5.793423e-06
267,7.136542e-02,6.985724e-02,1.084410e+02,413,85,14,7.278842e-01,1.397796e-01
268,7.522526e-02,4.197916e-01,0.000000e+00,0,0,0,2.505671e-05,5.996823e-06
269,7.434783e-02,7.144159e-02,1.126802e+02,413,85,14,7.139152e-01,1.387398e-01
270,7.820237e-02,4.296966e-01,0.000000e+00,0,0,0,2.578371e-05,6.168812e-06
271,7.717402e-02,7.220083e-02,1.143038e+02,413,85,14,6.895411e-01,1.341965e-01
272,8.098417e-02,4.313585e-01,0.000000e+00,0,0,0,2.641514e-05,6.315523e-06
273,7.980873e-02,7.248944e-02,1.135924e+02,413,85,14,6.599219e-01,1.282280e-01
274,8.354647e-02,4.227563e-01,0.000000e+00,0,0,0,2.694915e-05,6.439073e-06
275,8.215845e-02,7.503122e-02,1.123689e+02,413,85,14,6.188846e-01,1.196823e-01
276,8.568303e-02,4.314702e-01,0.000000e+00,0,0,0,2.729431e-05,6.508850e-06
277,8.410491e-02,8.032525e-02,1.150006e+02,414,85,14,5.843732e-01,1.128994e-01
278,8.748361e-02,4.389821e-01,0.000000e+00,0,0,0,2.757813e-05,6.564410e-06
279,8.579623e-02,8.467680e-02,1.165885e+02,414,85,14,5.575879e-01,1.094337e-01
280,8.907586e-02,4.373879e-01,0.000000e+00,0,0,0,2.785784e-05,6.617777e-06
281,8.729915e-02,8.750057e-02,1.162841e+02,414,85,14,5.286704e-01,1.036509e-01
282,9.048269e-02,4.420123e-01,0.000000e+00,0,0,0,2.811028e-05,6.673743e-06
283,8.863433e-02,8.803105e-02,1.140167e+02,414,85,14,4.951983e-01,9.678857e-02
284,9.167910e-02,4.325353e-01,0.000000e+00,0,0,0,2.827043e-05,6.669457e-06
285,8.977594e-02,8.741057e-02,1.099410e+02,414,85,14,4.565965e-01,8.909618e-02
286,9.269201e-02,4.385942e-01,0.000000e+00,0,0,0,2.840504e-05,6.678078e-06
287,9.074045e-02,8.763337e-02,1.042084e+02,414,85,14,4.178941e-01,8.081859e-02
288,9.353848e-02,4.430117e-01,0.000000e+00,0,0,0,2.849893e-05,6.686438e-06
