iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max
139,6.032480e-02,2.990193e-01,0.000000e+00,0,0,0,1.200787e-05,3.106217e-06
140,5.960173e-02,2.954048e-01,0.000000e+00,0,0,0,1.049827e-05,2.582404e-06
141,5.894677e-02,3.386392e-01,0.000000e+00,0,0,0,8.726085e-06,1.803231e-06
142,5.826183e-02,3.877878e-01,0.000000e+00,0,0,0,7.536748e-06,1.438968e-06
143,5.753483e-02,4.387970e-01,0.000000e+00,0,0,0,6.601443e-06,1.301733e-06
144,5.676990e-02,4.915061e-01,0.000000e+00,0,0,0,6.450063e-06,1.151152e-06
145,5.597476e-02,5.454784e-01,0.000000e+00,0,0,0,6.860446e-06,1.190775e-06
146,5.915931e-02,5.888290e-02,3.658939e+02,413,88,14,2.322967e+00,6.945961e-01
147,5.506026e-02,2.478505e-01,0.000000e+00,0,0,0,6.679334e-06,1.199320e-06
148,5.395486e-02,2.961655e-01,0.000000e+00,0,0,0,9.047590e-06,1.863837e-06
149,5.306223e-02,3.275579e-01,0.000000e+00,0,0,0,8.360791e-06,1.437636e-06
150,5.219586e-02,3.689589e-01,0.000000e+00,0,0,0,7.419626e-06,1.266775e-06
151,5.133097e-02,4.355853e-01,0.000000e+00,0,0,0,6.437331e-06,1.100135e-06
152,5.046768e-02,5.007031e-01,0.000000e+00,0,0,0,6.849364e-06,1.155917e-06
153,5.268702e-02,5.890769e-02,3.435224e+02,414,88,14,1.791460e+00,4.540924e-01
154,4.926063e-02,2.482474e-01,0.000000e+00,0,0,0,7.011698e-06,1.187651e-06
155,4.809218e-02,3.177949e-01,0.000000e+00,0,0,0,6.779886e-06,1.243238e-06
156,4.720110e-02,3.533660e-01,0.000000e+00,0,0,0,6.107118e-06,1.080306e-06
157,4.636506e-02,3.937646e-01,0.000000e+00,0,0,0,6.302476e-06,1.018840e-06
158,4.554833e-02,4.476893e-01,0.000000e+00,0,0,0,7.078476e-06,1.161524e-06
159,4.474724e-02,5.113760e-01,0.000000e+00,0,0,0,7.751505e-06,1.763565e-06
160,4.648897e-02,6.147671e-02,3.441519e+02,414,88,14,2.001194e+00,6.478534e-01
161,4.365901e-02,2.457413e-01,0.000000e+00,0,0,0,7.612254e-06,1.756891e-06
162,4.262829e-02,3.019584e-01,0.000000e+00,0,0,0,7.211697e-06,1.148610e-06
163,4.183114e-02,3.337403e-01,0.000000e+00,0,0,0,6.832073e-06,1.266327e-06
164,4.109021e-02,3.702307e-01,0.000000e+00,0,0,0,6.645090e-06,1.400502e-06
165,4.037406e-02,4.225800e-01,0.000000e+00,0,0,0,7.503862e-06,1.477995e-06
166,3.967676e-02,4.813890e-01,0.000000e+00,0,0,0,8.227020e-06,1.521659e-06
167,3.899738e-02,5.374720e-01,0.000000e+00,0,0,0,8.869460e-06,1.930373e-06
168,4.050521e-02,6.224292e-02,3.493354e+02,414,88,14,1.877105e+00,5.375317e-01
169,3.820797e-02,2.390797e-01,0.000000e+00,0,0,0,8.582328e-06,1.969083e-06
170,3.722726e-02,2.954991e-01,0.000000e+00,0,0,0,6.296887e-06,1.185860e-06
171,3.653932e-02,3.166381e-01,0.000000e+00,0,0,0,6.374366e-06,1.421836e-06
172,3.592349e-02,3.422005e-01,0.000000e+00,0,0,0,7.332164e-06,1.567466e-06
173,3.533818e-02,3.910255e-01,0.000000e+00,0,0,0,8.167018e-06,1.653374e-06
