iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max,visc_lin_max,pres_lin_max
48,8.218673e-02,7.593170e-02,1.271838e+02,360,81,14,1.959260e+00,7.228236e-01,4.418323e-06,7.228280e-01
49,8.176029e-02,1.049474e-01,0.000000e+00,0,0,0,1.620642e-05,3.337019e-06,3.337019e-06,0.000000e+00
50,8.172365e-02,2.407270e-01,0.000000e+00,0,0,0,2.695890e-05,8.404787e-06,8.404787e-06,0.000000e+00
51,8.181179e-02,2.375183e-01,0.000000e+00,0,0,0,2.371064e-05,7.011110e-06,7.011110e-06,0.000000e+00
52,8.143561e-02,2.722042e-01,0.000000e+00,0,0,0,2.061120e-05,5.327863e-06,5.327863e-06,0.000000e+00
53,8.063047e-02,3.294932e-01,0.000000e+00,0,0,0,1.752288e-05,3.722446e-06,3.722446e-06,0.000000e+00
54,7.952732e-02,3.843327e-01,0.000000e+00,0,0,0,1.461965e-05,2.782803e-06,2.782803e-06,0.000000e+00
55,7.824584e-02,4.357077e-01,0.000000e+00,0,0,0,1.250576e-05,2.534407e-06,2.534407e-06,0.000000e+00
56,7.687640e-02,4.839045e-01,0.000000e+00,0,0,0,1.139319e-05,2.346739e-06,2.346739e-06,0.000000e+00
57,7.548343e-02,5.286754e-01,0.000000e+00,0,0,0,1.195069e-05,2.165471e-06,2.165471e-06,0.000000e+00
58,7.652090e-02,7.208037e-02,1.768855e+02,359,85,14,2.686891e+00,9.946714e-01,2.495257e-06,9.946731e-01
59,7.363276e-02,1.425971e-01,0.000000e+00,0,0,0,1.011308e-05,1.973591e-06,1.973591e-06,0.000000e+00
60,7.321928e-02,3.226165e-01,0.000000e+00,0,0,0,2.178623e-05,7.446657e-06,7.446657e-06,0.000000e+00
61,7.359505e-02,2.144522e-01,0.000000e+00,0,0,0,1.949184e-05,5.844745e-06,5.844745e-06,0.000000e+00
62,7.331736e-02,2.391619e-01,0.000000e+00,0,0,0,1.664413e-05,3.984036e-06,3.984036e-06,0.000000e+00
63,7.241932e-02,2.904361e-01,0.000000e+00,0,0,0,1.538773e-05,2.669455e-06,2.669455e-06,0.000000e+00
64,7.113376e-02,3.390303e-01,0.000000e+00,0,0,0,1.391877e-05,2.484973e-06,2.484973e-06,0.000000e+00
65,6.966186e-02,3.850157e-01,0.000000e+00,0,0,0,1.302914e-05,2.381179e-06,2.381179e-06,0.000000e+00
66,6.814365e-02,4.283775e-01,0.000000e+00,0,0,0,1.368622e-05,2.483487e-06,2.483487e-06,0.000000e+00
67,6.633228e-02,4.705767e-01,0.000000e+00,0,0,0,1.395540e-05,2.463857e-06,2.463857e-06,0.000000e+00
68,6.425162e-02,5.272061e-01,0.000000e+00,0,0,0,1.378894e-05,2.873533e-06,2.873533e-06,0.000000e+00
69,6.757748e-02,6.032995e-02,2.034794e+02,412,84,14,2.643849e+00,8.251633e-01,1.761719e-06,8.251634e-01
70,6.162923e-02,2.573818e-01,0.000000e+00,0,0,0,8.867621e-06,1.789828e-06,1.789828e-06,0.000000e+00
71,6.031134e-02,3.031649e-01,0.000000e+00,0,0,0,1.478352e-05,5.395696e-06,5.395696e-06,0.000000e+00
72,5.931855e-02,3.493585e-01,0.000000e+00,0,0,0,1.280666e-05,4.185413e-06,4.185413e-06,0.000000e+00
73,5.818516e-02,4.246754e-01,0.000000e+00,0,0,0,1.086280e-05,2.657405e-06,2.657405e-06,0.000000e+00
74,5.689086e-02,5.184436e-01,0.000000e+00,0,0,0,8.940462e-06,1.371657e-06,1.371657e-06,0.000000e+00
75,5.899759e-02,6.706939e-02,1.934806e+02,414,85,14,1.115449e+00,2.377743e-01,1.435919e-06,2.377755e-01
76,5.437089e-02,3.071614e-01,0.000000e+00,0,0,0,7.728713e-06,1.489373e-06,1.489373e-06,0.000000e+00
77,5.271797e-02,4.052402e-01,0.000000e+00,0,0,0,6.194621e-06,1.105953e-06,1.105953e-06,0.000000e+00
78,5.127135e-02,4.863877e-01,0.000000e+00,0,0,0,6.976797e-06,1.510194e-06,1.510194e-06,0.000000e+00
79,5.169096e-02,7.222541e-02,1.810721e+02,414,85,14,1.221966e+00,4.493533e-01,1.074204e-06,4.493528e-01
80,4.839041e-02,2.972555e-01,0.000000e+00,0,0,0,7.645747e-06,2.088721e-06,2.088721e-06,0.000000e+00
81,4.690212e-02,3.930764e-01,0.000000e+00,0,0,0,7.239013e-06,1.193983e-06,1.193983e-06,0.000000e+00
82,4.555842e-02,4.787451e-01,0.000000e+00,0,0,0,6.887802e-06,1.529553e-06,1.529553e-06,0.000000e+00
83,4.423327e-02,5.623757e-01,0.000000e+00,0,0,0,8.468012e-06,1.693674e-06,1.693674e-06,0.000000e+00
84,4.446152e-02,7.775189e-02,2.046905e+02,414,85,14,1.156450e+00,3.071917e-01,1.168002e-06,3.071907e-01
