iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max
87,4.258623e-02,7.391980e-02,1.938198e+02,414,85,14,1.100125e+00,3.244517e-01
88,4.024250e-02,2.734398e-01,0.000000e+00,0,0,0,8.555697e-06,1.906200e-06
89,3.880864e-02,3.912036e-01,0.000000e+00,0,0,0,8.294998e-06,1.695243e-06
90,3.772984e-02,4.546072e-01,0.000000e+00,0,0,0,8.561473e-06,1.724407e-06
91,3.680982e-02,5.000030e-01,0.000000e+00,0,0,0,9.258330e-06,1.966685e-06
92,3.598263e-02,5.399147e-01,0.000000e+00,0,0,0,1.013368e-05,2.337385e-06
93,3.676524e-02,6.982096e-02,1.836164e+02,414,85,14,1.052010e+00,3.003390e-01
94,3.476074e-02,2.431019e-01,0.000000e+00,0,0,0,9.735943e-06,2.210636e-06
95,3.359799e-02,3.462453e-01,0.000000e+00,0,0,0,9.066929e-06,1.900216e-06
96,3.278307e-02,3.914185e-01,0.000000e+00,0,0,0,8.958318e-06,1.792449e-06
97,3.219102e-02,4.185365e-01,0.000000e+00,0,0,0,9.270270e-06,1.870917e-06
98,3.208539e-02,4.360303e-01,0.000000e+00,0,0,0,9.943427e-06,2.095838e-06
99,3.198817e-02,4.642132e-01,0.000000e+00,0,0,0,1.168236e-05,2.623693e-06
100,3.190000e-02,4.791376e-01,0.000000e+00,0,0,0,1.397079e-05,3.301051e-06
101,3.182046e-02,4.803119e-01,0.000000e+00,0,0,0,1.643929e-05,4.020176e-06
102,3.174879e-02,4.712864e-01,0.000000e+00,0,0,0,1.880461e-05,4.714016e-06
103,3.196501e-02,4.548265e-01,0.000000e+00,0,0,0,2.094429e-05,5.344079e-06
104,3.236864e-02,4.329697e-01,0.000000e+00,0,0,0,2.280926e-05,5.890716e-06
105,3.308763e-02,4.070655e-01,0.000000e+00,0,0,0,2.439085e-05,6.346196e-06
106,3.422407e-02,3.782459e-01,0.000000e+00,0,0,0,2.570140e-05,6.710018e-06
107,3.534979e-02,3.483647e-01,0.000000e+00,0,0,0,2.676389e-05,6.986241e-06
108,3.645995e-02,3.614678e-01,0.000000e+00,0,0,0,2.760515e-05,7.181442e-06
109,3.755149e-02,3.701502e-01,0.000000e+00,0,0,0,2.825256e-05,7.303438e-06
110,3.862216e-02,3.748487e-01,0.000000e+00,0,0,0,2.873260e-05,7.360767e-06
111,3.967008e-02,3.878876e-01,0.000000e+00,0,0,0,2.906961e-05,7.361909e-06
112,4.069315e-02,4.034891e-01,0.000000e+00,0,0,0,2.928572e-05,7.315241e-06
113,4.168935e-02,4.186473e-01,0.000000e+00,0,0,0,2.940073e-05,7.228564e-06
114,4.266080e-02,4.333858e-01,0.000000e+00,0,0,0,2.944479e-05,7.112687e-06
115,4.369348e-02,4.477689e-01,0.000000e+00,0,0,0,2.970298e-05,7.047069e-06
116,4.471667e-02,4.617983e-01,0.000000e+00,0,0,0,3.009246e-05,7.033115e-06
117,4.567504e-02,4.807903e-01,0.000000e+00,0,0,0,3.053847e-05,7.061447e-06
118,4.653857e-02,5.230317e-01,0.000000e+00,0,0,0,3.099526e-05,7.122902e-06
119,4.405252e-02,7.205722e-02,1.466326e+02,398,83,14,2.988410e+00,8.591475e-01
120,4.673982e-02,1.437662e-01,0.000000e+00,0,0,0,2.513352e-05,4.771254e-06
121,4.735783e-02,1.844897e-01,0.000000e+00,0,0,0,2.020346e-05,3.392755e-06
122,4.847682e-02,2.383500e-01,0.000000e+00,0,0,0,1.826891e-05,3.034285e-06
123,4.992063e-02,3.000937e-01,0.000000e+00,0,0,0,1.848217e-05,3.261568e-06
124,5.132219e-02,3.758849e-01,0.000000e+00,0,0,0,1.968829e-05,3.536903e-06
125,5.246681e-02,4.416159e-01,0.000000e+00,0,0,0,2.119313e-05,3.793348e-06
126,5.327883e-02,4.935137e-01,0.000000e+00,0,0,0,2.265159e-05,4.005427e-06
127,5.376269e-02,5.305248e-01,0.000000e+00,0,0,0,2.392201e-05,4.168998e-06
128,5.395962e-02,5.533459e-01,0.000000e+00,0,0,0,2.496833e-05,4.289224e-06
129,4.943490e-02,5.055523e-02,1.408852e+02,415,85,14,1.220974e+00,1.951068e-01
130,5.212161e-02,1.588263e-01,0.000000e+00,0,0,0,2.341588e-05,3.906599e-06
131,5.253676e-02,1.896831e-01,0.000000e+00,0,0,0,2.270010e-05,4.059093e-06
132,5.262484e-02,2.010850e-01,0.000000e+00,0,0,0,2.294454e-05,4.564286e-06
133,5.261640e-02,2.268580e-01,0.000000e+00,0,0,0,2.389222e-05,5.227558e-06
134,5.247599e-02,2.420035e-01,0.000000e+00,0,0,0,2.513985e-05,5.972714e-06
135,5.217031e-02,2.465584e-01,0.000000e+00,0,0,0,2.643888e-05,6.746354e-06
136,5.169852e-02,2.464155e-01,0.000000e+00,0,0,0,2.773631e-05,7.516323e-06
137,5.108166e-02,2.856058e-01,0.000000e+00,0,0,0,2.919055e-05,8.264364e-06
138,5.035029e-02,3.254721e-01,0.000000e+00,0,0,0,3.053294e-05,8.980669e-06
139,4.953721e-02,3.633131e-01,0.000000e+00,0,0,0,3.175263e-05,9.660145e-06
140,4.867318e-02,3.988682e-01,0.000000e+00,0,0,0,3.285508e-05,1.030020e-05
141,4.778505e-02,4.320006e-01,0.000000e+00,0,0,0,3.384879e-05,1.089978e-05
142,4.689534e-02,4.626387e-01,0.000000e+00,0,0,0,3.474226e-05,1.145829e-05
143,4.602237e-02,4.907587e-01,0.000000e+00,0,0,0,3.554528e-05,1.197554e-05
144,4.518105e-02,5.163656e-01,0.000000e+00,0,0,0,3.626083e-05,1.245171e-05
145,4.438187e-02,5.394732e-01,0.000000e+00,0,0,0,3.688390e-05,1.288697e-05
146,4.363399e-02,5.602109e-01,0.000000e+00,0,0,0,3.744257e-05,1.328422e-05
147,4.519528e-02,4.851070e-02,2.794693e+02,361,81,14,3.164099e+00,1.496933e+00
148,4.326884e-02,1.691325e-01,0.000000e+00,0,0,0,3.091741e-05,9.183143e-06
149,4.279820e-02,1.316581e-01,0.000000e+00,0,0,0,2.699187e-05,6.103792e-06
150,4.285147e-02,1.767301e-01,0.000000e+00,0,0,0,2.568018e-05,5.070450e-06
151,4.286458e-02,2.242038e-01,0.000000e+00,0,0,0,2.638276e-05,5.705239e-06
152,4.259235e-02,2.661729e-01,0.000000e+00,0,0,0,2.813706e-05,6.314637e-06
153,4.196277e-02,3.020594e-01,0.000000e+00,0,0,0,3.034275e-05,6.845041e-06
154,4.099559e-02,3.318064e-01,0.000000e+00,0,0,0,3.267756e-05,7.278601e-06
155,3.975130e-02,3.558032e-01,0.000000e+00,0,0,0,3.495704e-05,7.617460e-06
156,3.830418e-02,3.964884e-01,0.000000e+00,0,0,0,3.709409e-05,7.872698e-06
157,3.749144e-02,4.689563e-01,0.000000e+00,0,0,0,3.905710e-05,8.062347e-06
158,3.684190e-02,5.413919e-01,0.000000e+00,0,0,0,4.083171e-05,8.258657e-06
159,3.895834e-02,7.248523e-02,2.026927e+02,412,85,14,2.387393e+00,5.148543e-01
160,3.522908e-02,2.581938e-01,0.000000e+00,0,0,0,3.814144e-05,8.536329e-06
161,3.427950e-02,3.925093e-01,0.000000e+00,0,0,0,3.621627e-05,8.388751e-06
162,3.358122e-02,4.458577e-01,0.000000e+00,0,0,0,3.578646e-05,8.576716e-06
163,3.300322e-02,4.730418e-01,0.000000e+00,0,0,0,3.670929e-05,9.105085e-06
164,3.246236e-02,4.998869e-01,0.000000e+00,0,0,0,3.833351e-05,9.866024e-06
165,3.191618e-02,5.373589e-01,0.000000e+00,0,0,0,4.023172e-05,1.075710e-05
166,3.277617e-02,6.964968e-02,1.749956e+02,414,85,14,1.934341e+00,6.769711e-01
167,3.040309e-02,2.465474e-01,0.000000e+00,0,0,0,3.912927e-05,1.022511e-05
168,2.954922e-02,3.752500e-01,0.000000e+00,0,0,0,3.828254e-05,9.591858e-06
169,2.887054e-02,4.405158e-01,0.000000e+00,0,0,0,3.862609e-05,9.429972e-06
170,2.897555e-02,4.894744e-01,0.000000e+00,0,0,0,3.991157e-05,9.719609e-06
171,2.977246e-02,5.392506e-01,0.000000e+00,0,0,0,4.164827e-05,1.030805e-05
172,2.976438e-02,6.786956e-02,1.689005e+02,412,85,14,1.580139e+00,4.536063e-01
173,3.177252e-02,2.560941e-01,0.000000e+00,0,0,0,4.111486e-05,1.036250e-05
174,3.118627e-02,3.978204e-01,0.000000e+00,0,0,0,4.083149e-05,1.014236e-05
175,3.121054e-02,4.742510e-01,0.000000e+00,0,0,0,4.140234e-05,1.026383e-05
176,3.174991e-02,5.308822e-01,0.000000e+00,0,0,0,4.265324e-05,1.069653e-05
177,3.166474e-02,6.476948e-02,1.564637e+02,414,85,14,1.312831e+00,3.805955e-01
178,3.339122e-02,2.425828e-01,0.000000e+00,0,0,0,4.219645e-05,1.069037e-05
179,3.295833e-02,3.810556e-01,0.000000e+00,0,0,0,4.220511e-05,1.056525e-05
180,3.308799e-02,4.624401e-01,0.000000e+00,0,0,0,4.297729e-05,1.076325e-05
181,3.370698e-02,5.289744e-01,0.000000e+00,0,0,0,4.437362e-05,1.126043e-05
182,3.368792e-02,6.555115e-02,1.565475e+02,412,85,14,1.292985e+00,3.875750e-01
183,3.553886e-02,2.605265e-01,0.000000e+00,0,0,0,4.413623e-05,1.136724e-05
184,3.520194e-02,4.152852e-01,0.000000e+00,0,0,0,4.435233e-05,1.130947e-05
185,3.538745e-02,5.094951e-01,0.000000e+00,0,0,0,4.526263e-05,1.154891e-05
186,3.522668e-02,6.381050e-02,1.461316e+02,412,85,14,1.116089e+00,3.265252e-01
187,3.677918e-02,2.553347e-01,0.000000e+00,0,0,0,4.515171e-05,1.160300e-05
188,3.655329e-02,4.086910e-01,0.000000e+00,0,0,0,4.557364e-05,1.160195e-05
189,3.679565e-02,5.031863e-01,0.000000e+00,0,0,0,4.658952e-05,1.187376e-05
190,3.667146e-02,6.287138e-02,1.424554e+02,412,85,14,1.058756e+00,3.036616e-01
191,3.815011e-02,2.507476e-01,0.000000e+00,0,0,0,4.646976e-05,1.194822e-05
192,3.794266e-02,4.021296e-01,0.000000e+00,0,0,0,4.684325e-05,1.195804e-05
193,3.814857e-02,4.936913e-01,0.000000e+00,0,0,0,4.775275e-05,1.220774e-05
194,3.798340e-02,6.147435e-02,1.363934e+02,412,85,14,9.891536e-01,2.858152e-01
195,3.930734e-02,2.437895e-01,0.000000e+00,0,0,0,4.751268e-05,1.220779e-05
196,3.907448e-02,3.987784e-01,0.000000e+00,0,0,0,4.793240e-05,1.220709e-05
197,3.927879e-02,5.007967e-01,0.000000e+00,0,0,0,4.894303e-05,1.246490e-05
198,3.917452e-02,6.351021e-02,1.405865e+02,412,85,14,1.000265e+00,2.765026e-01
199,4.056902e-02,2.636880e-01,0.000000e+00,0,0,0,4.896438e-05,1.258995e-05
200,4.044975e-02,4.290981e-01,0.000000e+00,0,0,0,4.951752e-05,1.266284e-05
201,4.072290e-02,5.366325e-01,0.000000e+00,0,0,0,5.059255e-05,1.296771e-05
202,4.061129e-02,6.767081e-02,1.484992e+02,412,85,14,1.059806e+00,3.025714e-01
203,4.204988e-02,2.750733e-01,0.000000e+00,0,0,0,5.045684e-05,1.303206e-05
204,4.185215e-02,4.425934e-01,0.000000e+00,0,0,0,5.084322e-05,1.302856e-05
205,4.202971e-02,5.473658e-01,0.000000e+00,0,0,0,5.176407e-05,1.325758e-05
206,4.180374e-02,6.911747e-02,1.477588e+02,412,85,14,1.009090e+00,2.827134e-01
207,4.317578e-02,2.700189e-01,0.000000e+00,0,0,0,5.148871e-05,1.325504e-05
208,4.295501e-02,4.342234e-01,0.000000e+00,0,0,0,5.179561e-05,1.323166e-05
209,4.309192e-02,5.340629e-01,0.000000e+00,0,0,0,5.261203e-05,1.342856e-05
210,4.280255e-02,6.808224e-02,1.409229e+02,412,85,14,9.344230e-01,2.668189e-01
211,4.349476e-02,2.885402e-01,0.000000e+00,0,0,0,5.082481e-05,1.302498e-05
212,4.226347e-02,4.954647e-01,0.000000e+00,0,0,0,4.889921e-05,1.234034e-05
213,4.108042e-02,6.955570e-02,1.366466e+02,414,85,14,3.240052e-01,8.979172e-02
214,4.010278e-02,3.167212e-01,0.000000e+00,0,0,0,4.510985e-05,1.126226e-05
215,3.935345e-02,5.155136e-01,0.000000e+00,0,0,0,4.357392e-05,1.081895e-05
216,3.875329e-02,6.966710e-02,1.334855e+02,414,85,14,5.598584e-01,2.001316e-01
217,3.774685e-02,2.955526e-01,0.000000e+00,0,0,0,4.126818e-05,1.039165e-05
218,3.756541e-02,4.728467e-01,0.000000e+00,0,0,0,4.040539e-05,1.029248e-05
219,3.716753e-02,6.494305e-02,1.172924e+02,414,85,14,5.558189e-01,1.538703e-01
220,3.698087e-02,2.560185e-01,0.000000e+00,0,0,0,3.844748e-05,9.954543e-06
221,3.831020e-02,4.062243e-01,0.000000e+00,0,0,0,3.752856e-05,9.738307e-06
222,3.898846e-02,4.962056e-01,0.000000e+00,0,0,0,3.610442e-05,9.303532e-06
223,3.937188e-02,5.551292e-01,0.000000e+00,0,0,0,3.435768e-05,8.709955e-06
224,3.563716e-02,6.410772e-02,1.156850e+02,414,85,14,1.005132e+00,3.442763e-01
225,3.833460e-02,1.965710e-01,0.000000e+00,0,0,0,3.289452e-05,8.323650e-06
226,3.878050e-02,2.955740e-01,0.000000e+00,0,0,0,3.272608e-05,8.364192e-06
227,3.876535e-02,3.453856e-01,0.000000e+00,0,0,0,3.178051e-05,8.099978e-06
228,3.858259e-02,3.722355e-01,0.000000e+00,0,0,0,3.024990e-05,7.583471e-06
229,3.822417e-02,3.825338e-01,0.000000e+00,0,0,0,2.844125e-05,6.914745e-06
230,3.769258e-02,3.791835e-01,0.000000e+00,0,0,0,2.655875e-05,6.307111e-06
231,3.700507e-02,3.649357e-01,0.000000e+00,0,0,0,2.471927e-05,6.097931e-06
232,3.619204e-02,3.427314e-01,0.000000e+00,0,0,0,2.298371e-05,5.926203e-06
233,3.528943e-02,3.153986e-01,0.000000e+00,0,0,0,2.138127e-05,5.789921e-06
234,3.433279e-02,3.283354e-01,0.000000e+00,0,0,0,1.992447e-05,5.684516e-06
235,3.335397e-02,3.614129e-01,0.000000e+00,0,0,0,1.861918e-05,5.604962e-06
236,3.237978e-02,3.929765e-01,0.000000e+00,0,0,0,1.747045e-05,5.546407e-06
237,3.143176e-02,4.227871e-01,0.000000e+00,0,0,0,1.648603e-05,5.504752e-06
238,3.052666e-02,4.506811e-01,0.000000e+00,0,0,0,1.566983e-05,5.476543e-06
239,2.967700e-02,4.765888e-01,0.000000e+00,0,0,0,1.502577e-05,5.459094e-06
240,2.889184e-02,5.004776e-01,0.000000e+00,0,0,0,1.466629e-05,5.450210e-06
241,2.817689e-02,5.223098e-01,0.000000e+00,0,0,0,1.473780e-05,5.448206e-06
242,2.751994e-02,5.417577e-01,0.000000e+00,0,0,0,1.497301e-05,5.466309e-06
243,2.665195e-02,5.524012e-01,0.000000e+00,0,0,0,1.592400e-05,5.783633e-06
244,2.587148e-02,5.519318e-01,0.000000e+00,0,0,0,1.719927e-05,6.250097e-06
245,2.535572e-02,5.401963e-01,0.000000e+00,0,0,0,1.915987e-05,6.775366e-06
246,2.519313e-02,5.353688e-01,0.000000e+00,0,0,0,2.197505e-05,7.310500e-06
247,2.564942e-02,5.415189e-01,0.000000e+00,0,0,0,2.504947e-05,7.829223e-06
248,2.665048e-02,5.453430e-01,0.000000e+00,0,0,0,2.826590e-05,8.317948e-06
249,2.769839e-02,5.543268e-01,0.000000e+00,0,0,0,3.161919e-05,8.770387e-06
250,2.877570e-02,5.594437e-01,0.000000e+00,0,0,0,3.511067e-05,9.184286e-06
251,3.036706e-02,5.609658e-01,0.000000e+00,0,0,0,3.865529e-05,9.559884e-06
252,3.245274e-02,5.592457e-01,0.000000e+00,0,0,0,4.217956e-05,9.898523e-06
253,3.378949e-02,5.292431e-02,6.671450e+01,407,84,14,4.693151e-01,1.606647e-01
254,3.661048e-02,2.378577e-01,0.000000e+00,0,0,0,4.411608e-05,1.109996e-05
255,3.881579e-02,4.137473e-01,0.000000e+00,0,0,0,4.811589e-05,1.274566e-05
256,4.083750e-02,5.442531e-01,0.000000e+00,0,0,0,5.179986e-05,1.426065e-05
257,4.079035e-02,8.047783e-02,1.840359e+02,361,81,14,2.321245e+00,9.543872e-01
258,4.430507e-02,2.975794e-01,0.000000e+00,0,0,0,5.163492e-05,1.405306e-05
259,4.348927e-02,4.806141e-01,0.000000e+00,0,0,0,5.109018e-05,1.309832e-05
260,4.094507e-02,7.236061e-02,1.423855e+02,412,85,14,1.230396e+00,3.052149e-01
261,4.612530e-02,3.057713e-01,0.000000e+00,0,0,0,5.061232e-05,1.220962e-05
262,4.874076e-02,5.067782e-01,0.000000e+00,0,0,0,5.156820e-05,1.213106e-05
263,4.596670e-02,7.789257e-02,1.563057e+02,412,85,14,1.081846e+00,2.238724e-01
264,5.189316e-02,3.444091e-01,0.000000e+00,0,0,0,5.329604e-05,1.285186e-05
265,5.061632e-02,7.101086e-02,1.353392e+02,412,85,14,1.071629e+00,3.101071e-01
266,5.645025e-02,3.441390e-01,0.000000e+00,0,0,0,5.475376e-05,1.362308e-05
267,5.505382e-02,7.077724e-02,1.332633e+02,412,85,14,1.058752e+00,3.437384e-01
268,6.071617e-02,3.394853e-01,0.000000e+00,0,0,0,5.605198e-05,1.403486e-05
269,6.370658e-02,5.570937e-01,0.000000e+00,0,0,0,5.780279e-05,1.440500e-05
270,6.032398e-02,8.568496e-02,1.731905e+02,414,85,14,1.392672e+00,4.341651e-01
271,6.678111e-02,3.680724e-01,0.000000e+00,0,0,0,5.939345e-05,1.493664e-05
272,6.507865e-02,7.486892e-02,1.429406e+02,412,85,14,1.119110e+00,3.374890e-01
273,7.086735e-02,3.451725e-01,0.000000e+00,0,0,0,5.973325e-05,1.480242e-05
274,7.366841e-02,5.552731e-01,0.000000e+00,0,0,0,6.099794e-05,1.494927e-05
275,7.019327e-02,8.612090e-02,1.757580e+02,414,85,14,1.212012e+00,3.144566e-01
276,7.687522e-02,3.867762e-01,0.000000e+00,0,0,0,6.184445e-05,1.526192e-05
277,7.522550e-02,7.969999e-02,1.513345e+02,414,85,14,9.889308e-01,2.707694e-01
278,8.167093e-02,3.821982e-01,0.000000e+00,0,0,0,6.191804e-05,1.529843e-05
279,7.993335e-02,7.907701e-02,1.490574e+02,414,85,14,8.524482e-01,2.259281e-01
280,8.609982e-02,3.788018e-01,0.000000e+00,0,0,0,6.241674e-05,1.542088e-05
281,8.422606e-02,7.926255e-02,1.473565e+02,414,85,14,8.326520e-01,2.263201e-01
282,9.026748e-02,3.773907e-01,0.000000e+00,0,0,0,6.327286e-05,1.567760e-05
283,8.832071e-02,7.984811e-02,1.455619e+02,414,85,14,8.512441e-01,2.355830e-01
284,9.424838e-02,3.745581e-01,0.000000e+00,0,0,0,6.407826e-05,1.590498e-05
285,9.220227e-02,7.960057e-02,1.422235e+02,414,85,14,8.351303e-01,2.262632e-01
286,9.789487e-02,3.655985e-01,0.000000e+00,0,0,0,6.465752e-05,1.604050e-05
287,9.577366e-02,7.825869e-02,1.364681e+02,414,85,14,7.782065e-01,2.060702e-01
288,1.011226e-01,3.509900e-01,0.000000e+00,0,0,0,6.506642e-05,1.613129e-05
