iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max
230,2.940988e-01,3.936977e-01,2.056554e+01,32,40,24,8.818038e-03,4.548459e-04
231,2.923393e-01,3.967915e-01,2.050216e+01,32,40,24,8.842846e-03,4.489026e-04
232,2.906632e-01,4.001598e-01,1.869570e+01,32,40,23,8.862168e-03,4.521548e-04
233,2.901299e-01,4.032688e-01,2.017346e+01,32,40,23,8.918885e-03,4.525415e-04
234,2.901945e-01,4.064207e-01,1.924631e+01,32,40,23,8.912102e-03,4.512759e-04
235,2.902769e-01,4.082384e-01,1.860554e+01,31,40,23,8.853496e-03,4.418994e-04
236,2.903636e-01,4.083080e-01,1.865156e+01,32,39,24,8.799193e-03,4.324100e-04
237,2.904506e-01,4.142027e-01,1.902541e+01,32,39,24,8.706151e-03,4.305642e-04
238,2.905322e-01,4.171162e-01,1.881936e+01,32,39,24,8.716146e-03,4.403937e-04
239,2.906081e-01,4.190235e-01,1.820597e+01,32,39,24,8.691744e-03,4.354919e-04
240,2.906848e-01,4.396734e-01,1.858510e+01,53,45,26,8.756367e-03,4.444551e-04
241,2.907666e-01,4.434443e-01,1.849436e+01,53,45,26,8.632350e-03,4.405366e-04
242,2.908531e-01,4.407501e-01,1.806433e+01,53,45,26,8.496642e-03,4.325204e-04
243,2.909481e-01,4.438095e-01,1.792373e+01,50,44,26,8.557884e-03,4.446624e-04
244,2.910364e-01,4.512606e-01,1.826693e+01,50,44,26,8.705968e-03,4.199191e-04
245,2.910952e-01,4.634199e-01,1.882724e+01,50,44,26,8.875662e-03,4.282230e-04
246,2.911197e-01,4.771461e-01,1.937579e+01,50,44,26,8.981427e-03,4.581336e-04
247,2.910913e-01,4.883432e-01,1.969481e+01,50,44,26,8.925115e-03,4.554660e-04
248,2.909988e-01,4.930391e-01,1.977416e+01,50,44,26,9.051712e-03,4.516680e-04
249,2.908418e-01,5.004978e-01,2.007402e+01,50,44,26,9.065983e-03,4.644711e-04
250,2.906210e-01,5.077620e-01,2.024583e+01,50,44,26,9.094482e-03,4.809261e-04
251,2.903369e-01,5.118837e-01,1.910264e+01,52,45,26,9.095622e-03,4.491166e-04
252,2.899971e-01,5.092535e-01,1.919994e+01,52,45,26,9.107199e-03,4.467792e-04
253,2.896080e-01,5.099478e-01,1.946913e+01,52,45,26,9.190550e-03,4.717541e-04
254,2.893572e-01,5.004797e-01,1.938461e+01,51,45,26,9.144697e-03,4.777999e-04
255,2.894905e-01,4.812212e-01,1.974171e+01,51,45,26,9.083636e-03,4.573928e-04
256,2.896292e-01,4.624119e-01,1.958084e+01,51,45,26,8.981513e-03,4.466705e-04
257,2.897608e-01,4.442739e-01,1.937481e+01,51,45,26,9.010243e-03,4.547655e-04
258,2.898813e-01,4.272499e-01,1.919307e+01,51,45,26,8.945560e-03,4.616321e-04
259,2.899859e-01,4.171705e-01,1.896713e+01,51,45,26,8.851383e-03,4.457709e-04
260,2.900698e-01,4.086704e-01,1.878364e+01,51,45,26,8.699304e-03,4.372871e-04
261,2.901294e-01,4.057684e-01,1.874593e+01,51,45,26,8.624331e-03,4.212389e-04
262,2.901621e-01,4.123812e-01,1.921167e+01,51,45,25,8.571776e-03,4.165821e-04
263,2.901616e-01,4.280682e-01,1.990367e+01,51,45,26,8.741032e-03,4.297864e-04
264,2.901189e-01,4.388685e-01,2.038907e+01,51,45,26,8.983490e-03,4.469047e-04
265,2.900377e-01,4.551620e-01,2.087964e+01,51,45,26,9.224901e-03,4.645146e-04
266,2.899079e-01,4.624653e-01,2.168707e+01,51,45,26,9.404046e-03,4.876987e-04
267,2.897058e-01,4.644003e-01,2.222048e+01,51,45,26,9.490214e-03,4.973854e-04
268,2.894327e-01,4.609747e-01,2.284124e+01,51,45,26,9.545206e-03,5.143710e-04
269,2.890926e-01,4.537601e-01,2.312845e+01,51,45,26,9.620585e-03,5.300489e-04
270,2.886946e-01,4.419088e-01,2.320832e+01,51,45,26,9.616449e-03,5.084447e-04
271,2.882381e-01,4.337244e-01,2.316876e+01,51,45,26,9.448819e-03,4.873758e-04
272,2.877247e-01,4.419823e-01,2.306429e+01,51,45,26,9.476135e-03,4.902976e-04
273,2.871538e-01,4.431305e-01,2.124704e+01,48,44,26,9.444497e-03,4.888702e-04
274,2.875341e-01,4.430580e-01,2.149262e+01,48,44,26,9.405727e-03,4.929748e-04
275,2.879334e-01,4.431944e-01,2.177687e+01,48,44,26,9.404661e-03,5.012056e-04
276,2.883305e-01,4.476004e-01,2.206606e+01,48,44,26,9.405215e-03,5.028226e-04
277,2.887199e-01,4.499149e-01,2.221705e+01,48,44,26,9.296197e-03,5.063030e-04
278,2.890975e-01,4.548616e-01,2.243834e+01,48,44,26,9.224388e-03,4.945276e-04
279,2.894604e-01,4.618950e-01,2.265944e+01,48,44,26,9.185578e-03,5.158132e-04
280,2.898051e-01,4.669762e-01,2.275094e+01,48,44,26,9.130048e-03,5.296003e-04
281,2.901308e-01,4.671917e-01,2.278780e+01,50,45,26,9.114239e-03,5.535771e-04
282,2.904365e-01,4.660892e-01,2.256762e+01,50,45,26,9.066297e-03,5.067900e-04
283,2.907011e-01,4.699678e-01,2.289503e+01,48,44,26,9.190833e-03,5.386774e-04
284,2.908795e-01,4.715872e-01,2.351876e+01,48,44,26,9.392672e-03,4.665383e-04
285,2.909734e-01,4.752035e-01,2.391020e+01,48,44,26,9.527616e-03,4.830854e-04
