iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max,visc_lin_max,pres_lin_max
48,7.502813e-02,7.101240e-01,9.779090e+00,22,69,34,2.158073e-04,3.841657e-05,9.688173e-07,3.814470e-05
49,7.706995e-02,7.368526e-01,1.009927e+01,22,69,34,2.255034e-04,4.235468e-05,1.003871e-06,4.202446e-05
50,7.976764e-02,7.765026e-01,1.066678e+01,21,69,34,2.278818e-04,4.439432e-05,1.037751e-06,4.400525e-05
51,8.268298e-02,8.324394e-01,1.149030e+01,18,68,35,2.240437e-04,4.203648e-05,1.069053e-06,4.158498e-05
52,8.601005e-02,8.791714e-01,1.220268e+01,18,68,36,2.403317e-04,5.219757e-05,1.099627e-06,5.169066e-05
53,8.980510e-02,9.602451e-01,1.310388e+01,19,67,34,2.411689e-04,5.761550e-05,1.132143e-06,5.703650e-05
54,9.442452e-02,1.011656e+00,1.390446e+01,19,67,34,2.390481e-04,5.697146e-05,1.162523e-06,5.633536e-05
55,9.814842e-02,1.019032e+00,1.427371e+01,18,67,34,2.497642e-04,5.926245e-05,1.206388e-06,5.858681e-05
56,9.928551e-02,1.062897e+00,1.494909e+01,18,67,35,2.491073e-04,6.387301e-05,1.205968e-06,6.317228e-05
57,1.036676e-01,1.073368e+00,1.529350e+01,18,67,35,2.420183e-04,6.182689e-05,1.223286e-06,6.111417e-05
58,1.057499e-01,1.001915e+00,1.524709e+01,17,67,36,2.400548e-04,6.370850e-05,1.228036e-06,6.296412e-05
59,1.041003e-01,1.008165e+00,1.509465e+01,17,67,37,2.331828e-04,6.258916e-05,1.265730e-06,6.179180e-05
60,1.027196e-01,1.010818e+00,1.565411e+01,14,70,32,2.263233e-04,6.507708e-05,1.262775e-06,6.428539e-05
61,1.095537e-01,1.010899e+00,1.667358e+01,13,70,35,2.128905e-04,5.693133e-05,1.282188e-06,5.615399e-05
62,1.070925e-01,9.976463e-01,1.405183e+01,17,66,35,2.193046e-04,6.424518e-05,1.276989e-06,6.345832e-05
63,1.025535e-01,1.059990e+00,1.502789e+01,14,69,31,1.997601e-04,5.695936e-05,1.304669e-06,5.613311e-05
64,1.003014e-01,1.050293e+00,1.661436e+01,13,69,32,1.908376e-04,5.280985e-05,1.319509e-06,5.199360e-05
65,9.746517e-02,1.016487e+00,1.401680e+01,13,69,36,1.887073e-04,5.383602e-05,1.313607e-06,5.303353e-05
66,9.454791e-02,9.620609e-01,1.291840e+01,14,68,29,1.768815e-04,4.805091e-05,1.324067e-06,4.722068e-05
67,9.038130e-02,1.013233e+00,1.501875e+01,13,68,33,1.727348e-04,4.894006e-05,1.347600e-06,4.810896e-05
68,8.587289e-02,9.196739e-01,1.337660e+01,12,68,37,1.609067e-04,4.564004e-05,1.345933e-06,4.482338e-05
69,8.537043e-02,8.568077e-01,1.079036e+01,14,67,43,1.525519e-04,4.351804e-05,1.351377e-06,4.268457e-05
70,8.777419e-02,8.551102e-01,1.270583e+01,13,67,31,1.477161e-04,4.539798e-05,1.369242e-06,4.456484e-05
71,9.077463e-02,8.477974e-01,1.253881e+01,12,67,37,1.324868e-04,3.847983e-05,1.366169e-06,3.769140e-05
72,9.351797e-02,7.568665e-01,1.032344e+01,14,66,43,1.293698e-04,3.530214e-05,1.358759e-06,3.447814e-05
73,9.551661e-02,6.547775e-01,1.068258e+01,12,66,34,1.264018e-04,3.584324e-05,1.361081e-06,3.501696e-05
74,9.677139e-02,5.784192e-01,1.014116e+01,12,66,37,1.130796e-04,3.114643e-05,1.356933e-06,3.038012e-05
75,9.893848e-02,5.581665e-01,9.703109e+00,14,65,43,1.080371e-04,2.931931e-05,1.346511e-06,2.852508e-05
76,1.008992e-01,5.786896e-01,9.838672e+00,12,65,34,1.019058e-04,2.587039e-05,1.340401e-06,2.507771e-05
77,1.021676e-01,6.027679e-01,8.669291e+00,12,65,42,9.585045e-05,2.364397e-05,1.334355e-06,2.292191e-05
78,1.022049e-01,5.953674e-01,9.011444e+00,14,64,43,9.157549e-05,2.511943e-05,1.318076e-06,2.437001e-05
79,1.037015e-01,5.789490e-01,8.737958e+00,13,64,43,8.483522e-05,2.501571e-05,1.296643e-06,2.428776e-05
80,1.047087e-01,4.642496e-01,7.543724e+00,12,64,42,7.782491e-05,2.050823e-05,1.286294e-06,1.985637e-05
81,1.053159e-01,4.280815e-01,7.795825e+00,14,63,43,7.540362e-05,1.867361e-05,1.269507e-06,1.799352e-05
82,1.067537e-01,4.235840e-01,7.884986e+00,13,63,43,7.436422e-05,1.923690e-05,1.241933e-06,1.857747e-05
83,1.078884e-01,4.596100e-01,6.607203e+00,12,63,42,7.047736e-05,1.741972e-05,1.229008e-06,1.684208e-05
84,1.085256e-01,4.568710e-01,6.790762e+00,15,62,23,6.475636e-05,1.504778e-05,1.219550e-06,1.446654e-05
85,1.091512e-01,4.170341e-01,7.018514e+00,13,62,43,6.735735e-05,1.703524e-05,1.180996e-06,1.644180e-05
86,1.101268e-01,3.278217e-01,5.896944e+00,12,62,42,5.860201e-05,1.217838e-05,1.147884e-06,1.164603e-05
87,1.108519e-01,2.644691e-01,5.236637e+00,17,63,43,5.005594e-05,8.042732e-06,1.146769e-06,7.558083e-06
88,1.111590e-01,2.457199e-01,5.781308e+00,15,61,23,4.655525e-05,1.000338e-05,1.169706e-06,9.460778e-06
89,1.107413e-01,2.419357e-01,5.442349e+00,12,61,42,4.421511e-05,1.367974e-05,1.111949e-06,1.324006e-05
90,1.112350e-01,2.665939e-01,4.888179e+00,16,64,43,3.996062e-05,1.099259e-05,1.045945e-06,1.062778e-05
91,1.115264e-01,2.602310e-01,4.780950e+00,17,64,42,3.787543e-05,7.725865e-06,1.045327e-06,7.364235e-06
92,1.114362e-01,2.625122e-01,4.677964e+00,16,64,42,3.377683e-05,5.093312e-06,1.097137e-06,4.890769e-06
93,1.105205e-01,2.249527e-01,4.505015e+00,18,63,42,3.163775e-05,6.695561e-06,1.095251e-06,6.336477e-06
94,1.100056e-01,2.406898e+00,3.996641e+00,12,65,40,2.865988e-05,6.977691e-06,1.029290e-06,6.658245e-06
95,1.098956e-01,2.536053e+00,4.405113e+00,12,65,40,2.825400e-05,6.218163e-06,9.751245e-07,5.899775e-06
96,1.099494e-01,2.516136e-01,4.971703e+00,13,64,41,2.748801e-05,4.872445e-06,9.942142e-07,4.522674e-06
97,1.100175e-01,2.428188e+00,3.977424e+00,12,65,40,2.097213e-05,2.679330e-06,1.033169e-06,2.470381e-06
98,1.098380e-01,2.620327e+00,4.262567e+00,12,65,40,2.227323e-05,3.169099e-06,1.017490e-06,2.859922e-06
99,1.093291e-01,2.555923e-01,4.867117e+00,12,64,40,2.238970e-05,3.530680e-06,9.706849e-07,3.323770e-06
100,1.087383e-01,2.452579e+00,3.981133e+00,12,64,40,1.816589e-05,2.977939e-06,9.458411e-07,2.736915e-06
101,1.086461e-01,2.594223e-01,4.824427e+00,12,64,40,2.013860e-05,2.377990e-06,9.558502e-07,2.131902e-06
102,1.084313e-01,2.466063e+00,3.937803e+00,12,64,40,1.772523e-05,1.795925e-06,9.774202e-07,1.685288e-06
103,1.079697e-01,2.562656e-01,4.713760e+00,12,64,40,2.155040e-05,2.009265e-06,9.849460e-07,1.915317e-06
104,1.072116e-01,2.383742e+00,3.828330e+00,12,63,40,2.025599e-05,1.980116e-06,9.702021e-07,2.019375e-06
105,1.060943e-01,2.578382e-01,4.684433e+00,12,63,40,2.567547e-05,2.720175e-06,9.587249e-07,2.884403e-06
106,1.057436e-01,2.422037e+00,3.853292e+00,12,63,40,2.487824e-05,2.998577e-06,9.563967e-07,3.144211e-06
107,1.053282e-01,2.596226e-01,4.654140e+00,12,63,40,3.183961e-05,4.087669e-06,9.671292e-07,4.220523e-06
108,1.048253e-01,2.394913e+00,3.789743e+00,12,63,40,3.192130e-05,4.314814e-06,9.796448e-07,4.423868e-06
