iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max
285,2.889161e-01,4.784956e-01,2.517319e+01,48,44,26,9.357380e-03,5.089673e-04
286,2.887797e-01,4.982557e-01,2.550752e+01,48,44,26,9.398596e-03,5.253340e-04
287,2.885699e-01,5.068846e-01,2.556639e+01,48,44,26,9.498626e-03,5.362103e-04
288,2.882855e-01,5.144453e-01,2.528008e+01,48,44,26,9.648922e-03,5.556227e-04
289,2.879217e-01,5.164719e-01,2.423096e+01,46,43,26,9.640314e-03,5.439768e-04
290,2.880636e-01,5.151110e-01,2.425845e+01,46,43,26,9.678847e-03,5.452769e-04
291,2.885424e-01,5.223846e-01,2.501311e+01,46,43,26,9.660446e-03,5.486264e-04
292,2.890212e-01,5.266094e-01,2.528285e+01,46,43,26,9.743709e-03,5.668013e-04
293,2.894917e-01,5.287151e-01,2.531774e+01,46,43,26,9.694554e-03,5.672085e-04
294,2.899430e-01,5.156507e-01,2.391477e+01,51,46,26,9.593916e-03,5.394616e-04
295,2.903641e-01,5.026817e-01,2.374753e+01,51,46,26,9.581464e-03,5.325067e-04
296,2.907482e-01,5.003967e-01,2.418520e+01,48,45,26,9.500289e-03,5.392053e-04
297,2.910950e-01,5.001183e-01,2.458921e+01,48,45,26,9.517211e-03,5.712361e-04
298,2.913996e-01,4.989815e-01,2.658100e+01,43,41,25,9.492098e-03,5.708392e-04
299,2.916603e-01,4.899273e-01,2.466347e+01,48,45,26,9.328829e-03,5.654481e-04
300,2.918728e-01,4.735718e-01,2.451519e+01,48,45,26,9.241041e-03,5.725397e-04
301,2.920016e-01,4.636822e-01,2.467303e+01,48,45,26,9.149663e-03,5.661050e-04
302,2.920253e-01,4.772062e-01,2.497180e+01,48,45,26,9.041058e-03,5.620228e-04
303,2.919357e-01,4.895840e-01,2.541479e+01,48,45,26,9.190951e-03,5.596051e-04
304,2.917388e-01,4.851551e-01,2.529618e+01,48,45,26,9.381797e-03,5.594613e-04
305,2.914549e-01,5.348282e-01,2.598840e+01,48,45,26,9.586419e-03,5.750508e-04
306,2.910875e-01,5.736046e-01,2.664420e+01,48,45,26,9.632825e-03,5.575627e-04
307,2.906371e-01,5.789108e-01,2.708421e+01,48,45,26,9.721741e-03,5.611712e-04
308,2.901085e-01,5.735168e-01,2.741156e+01,48,45,26,9.752585e-03,5.666410e-04
309,2.895054e-01,5.699425e-01,2.767707e+01,48,45,26,9.735393e-03,5.756123e-04
310,2.891049e-01,5.697441e-01,2.780018e+01,48,45,26,9.749193e-03,5.458459e-04
311,2.892817e-01,5.694542e-01,2.765060e+01,46,44,26,9.640636e-03,5.125502e-04
312,2.894516e-01,5.698318e-01,2.806377e+01,46,44,26,9.603066e-03,5.291844e-04
313,2.896097e-01,5.679607e-01,2.886107e+01,46,44,26,9.764913e-03,5.710741e-04
314,2.897536e-01,5.604057e-01,3.020051e+01,46,44,26,9.941636e-03,5.895452e-04
315,2.898935e-01,5.753250e-01,3.056160e+01,46,44,26,9.960072e-03,6.116867e-04
316,2.900211e-01,5.732937e-01,2.991965e+01,46,44,26,9.864899e-03,6.124743e-04
317,2.901283e-01,5.657291e-01,2.892520e+01,46,44,26,9.879181e-03,6.093002e-04
318,2.902141e-01,5.670338e-01,2.590721e+01,46,44,27,9.667361e-03,5.576602e-04
319,2.902668e-01,5.803356e-01,2.607585e+01,46,44,27,9.614674e-03,5.761938e-04
320,2.902813e-01,6.003170e-01,2.636926e+01,46,44,27,9.446612e-03,5.918298e-04
321,2.902210e-01,6.235867e-01,2.658324e+01,45,44,26,9.361210e-03,6.016414e-04
322,2.900544e-01,6.532059e-01,2.689298e+01,45,44,26,9.390926e-03,5.973107e-04
323,2.897795e-01,6.644726e-01,2.716758e+01,45,44,26,9.635216e-03,6.138525e-04
324,2.893994e-01,6.741848e-01,2.742797e+01,45,44,26,9.854767e-03,6.440835e-04
325,2.889259e-01,6.787167e-01,2.771964e+01,45,44,26,1.002362e-02,6.434158e-04
326,2.883684e-01,6.738720e-01,2.900471e+01,43,42,25,1.016209e-02,6.914163e-04
327,2.877356e-01,6.806526e-01,2.810398e+01,45,44,26,1.025350e-02,7.411608e-04
328,2.870367e-01,6.883335e-01,2.855343e+01,40,40,25,1.011576e-02,7.340540e-04
329,2.862808e-01,7.475948e-01,2.906779e+01,40,40,25,1.020205e-02,7.434233e-04
330,2.854681e-01,7.129154e-01,3.006661e+01,40,40,25,1.009211e-02,6.483908e-04
331,2.853364e-01,6.786938e-01,3.086671e+01,40,40,25,1.006951e-02,6.730056e-04
332,2.852511e-01,6.685925e-01,2.985842e+01,46,45,26,9.953311e-03,5.877917e-04
333,2.851672e-01,6.810589e-01,3.062383e+01,46,45,26,1.003196e-02,5.764442e-04
334,2.850896e-01,6.828194e-01,3.094877e+01,46,45,26,1.019400e-02,6.210976e-04
335,2.850142e-01,6.743526e-01,3.153587e+01,46,45,26,1.014071e-02,6.091834e-04
336,2.849366e-01,6.724014e-01,3.102925e+01,46,45,26,1.011639e-02,6.729977e-04
337,2.848529e-01,6.786156e-01,3.050554e+01,42,42,25,9.869797e-03,6.283665e-04
338,2.847490e-01,6.851006e-01,3.086589e+01,42,42,25,9.734051e-03,6.160685e-04
339,2.846223e-01,6.957455e-01,3.164266e+01,41,41,26,9.790180e-03,6.495796e-04
340,2.844672e-01,7.157612e-01,3.343659e+01,42,42,25,9.794019e-03,6.502366e-04
341,2.842707e-01,7.070007e-01,3.301863e+01,42,42,25,9.556996e-03,6.577666e-04
342,2.839860e-01,7.016544e-01,3.216676e+01,42,42,25,9.455858e-03,6.668000e-04
343,2.836041e-01,7.209721e-01,3.222704e+01,42,42,25,9.580080e-03,6.994452e-04
344,2.831428e-01,7.464905e-01,3.241827e+01,43,43,25,9.878304e-03,7.283268e-04
345,2.826111e-01,8.215790e-01,3.535562e+01,42,43,25,1.013138e-02,7.896876e-04
346,2.820139e-01,7.815781e-01,3.383616e+01,43,43,25,1.017380e-02,8.438911e-04
347,2.813653e-01,7.314281e-01,3.465177e+01,43,43,25,1.002250e-02,8.180981e-04
348,2.806733e-01,7.581768e-01,3.504638e+01,40,41,25,9.918012e-03,7.621684e-04
349,2.799356e-01,8.036823e-01,3.639164e+01,40,41,25,9.872350e-03,6.953222e-04
350,2.795523e-01,8.340893e-01,3.775732e+01,40,41,25,1.005952e-02,6.725457e-04
351,2.793690e-01,8.456326e-01,3.903802e+01,40,41,25,1.021941e-02,6.575442e-04
352,2.792116e-01,8.579788e-01,3.998103e+01,40,41,25,1.025571e-02,6.591155e-04
353,2.793252e-01,8.732758e-01,4.063269e+01,40,41,25,1.032015e-02,7.245168e-04
354,2.793098e-01,8.669052e-01,3.638194e+01,40,42,25,1.008289e-02,7.076128e-04
355,2.791604e-01,8.601246e-01,3.627169e+01,40,42,25,9.936936e-03,6.615266e-04
356,2.788923e-01,8.667469e-01,3.626217e+01,40,42,25,1.000490e-02,6.763990e-04
357,2.785104e-01,8.787174e-01,3.589740e+01,40,42,25,9.914149e-03,6.849557e-04
358,2.781782e-01,8.794270e-01,3.742651e+01,41,42,26,9.814234e-03,6.960393e-04
359,2.780027e-01,9.056778e-01,3.742146e+01,41,43,25,9.753875e-03,7.008887e-04
360,2.778044e-01,8.168297e-01,3.631114e+01,42,43,25,9.645214e-03,7.345551e-04
361,2.775741e-01,8.157978e-01,3.404654e+01,40,42,25,9.495457e-03,7.506880e-04
362,2.772677e-01,8.364372e-01,3.631884e+01,42,44,25,9.473118e-03,7.823606e-04
363,2.768763e-01,7.790833e-01,3.469310e+01,40,42,25,9.530702e-03,7.989881e-04
364,2.764299e-01,7.662926e-01,3.684370e+01,40,42,25,9.880217e-03,7.619670e-04
365,2.767361e-01,7.848740e-01,3.871919e+01,40,42,25,9.801049e-03,6.409477e-04
366,2.773240e-01,8.043365e-01,4.039194e+01,40,42,25,9.747123e-03,5.921685e-04
367,2.779100e-01,8.125439e-01,4.193659e+01,40,42,25,9.984661e-03,6.134276e-04
368,2.784658e-01,8.321400e-01,4.288374e+01,40,42,25,1.007725e-02,6.533958e-04
369,2.789918e-01,8.552456e-01,4.345430e+01,40,42,25,1.007701e-02,6.266896e-04
370,2.794930e-01,8.729706e-01,4.384512e+01,40,42,25,1.004084e-02,6.892095e-04
371,2.799446e-01,8.882446e-01,4.084694e+01,40,43,25,1.020224e-02,7.950866e-04
372,2.802767e-01,8.895149e-01,4.025118e+01,40,43,25,1.023018e-02,8.345912e-04
373,2.804952e-01,8.842583e-01,3.945085e+01,40,43,25,1.027861e-02,8.756217e-04
374,2.805976e-01,8.851662e-01,3.969308e+01,40,43,25,1.028865e-02,8.949996e-04
375,2.805601e-01,8.858643e-01,3.962526e+01,38,41,25,1.014998e-02,9.018870e-04
376,2.803954e-01,8.866692e-01,3.999638e+01,38,41,25,1.012497e-02,9.320821e-04
377,2.801152e-01,9.021721e-01,4.080296e+01,38,41,25,1.010249e-02,8.996052e-04
378,2.797288e-01,9.060669e-01,4.025334e+01,38,41,25,9.920620e-03,8.219949e-04
379,2.792452e-01,9.058075e-01,3.929648e+01,40,43,25,9.545038e-03,7.052196e-04
380,2.786705e-01,9.028358e-01,3.978907e+01,40,43,25,9.298813e-03,6.105227e-04
381,2.780076e-01,8.956223e-01,4.003610e+01,40,43,25,9.322704e-03,6.262953e-04
382,2.778005e-01,8.946724e-01,4.016936e+01,40,43,25,9.289404e-03,5.715968e-04
383,2.783185e-01,9.002457e-01,4.128508e+01,38,42,25,9.548602e-03,6.501955e-04
384,2.788612e-01,8.986626e-01,4.200801e+01,38,42,25,9.682044e-03,6.951858e-04
385,2.794034e-01,9.131851e-01,4.339068e+01,38,42,25,9.906201e-03,8.049571e-04
386,2.799293e-01,9.138298e-01,4.390799e+01,38,42,25,1.015468e-02,9.002339e-04
387,2.804268e-01,8.991814e-01,4.420622e+01,38,42,25,1.021458e-02,9.855018e-04
388,2.808937e-01,8.811569e-01,4.439833e+01,38,42,25,1.024924e-02,1.049003e-03
389,2.813421e-01,8.651428e-01,4.446671e+01,38,42,25,1.036009e-02,1.068641e-03
390,2.817645e-01,8.560390e-01,4.510627e+01,38,42,25,1.040583e-02,1.043551e-03
391,2.821111e-01,8.519173e-01,3.969067e+01,39,43,25,1.019462e-02,8.688353e-04
392,2.823463e-01,8.578587e-01,3.965172e+01,38,42,26,1.010546e-02,8.381607e-04
393,2.824706e-01,8.750668e-01,3.968008e+01,38,43,25,9.826921e-03,7.440742e-04
394,2.824883e-01,9.262238e-01,4.083326e+01,38,43,25,9.777771e-03,7.449084e-04
395,2.824044e-01,9.776917e-01,4.357690e+01,38,43,25,9.615044e-03,6.783385e-04
396,2.822199e-01,9.810066e-01,4.195148e+01,38,43,25,9.667785e-03,7.016118e-04
397,2.819346e-01,9.897881e-01,3.984356e+01,38,43,25,9.852121e-03,7.873510e-04
398,2.815601e-01,9.893913e-01,4.037086e+01,38,43,25,9.774730e-03,8.595927e-04
399,2.811011e-01,9.701576e-01,4.178905e+01,38,43,25,9.732298e-03,9.554453e-04
400,2.805652e-01,9.537144e-01,4.192603e+01,38,43,25,9.715132e-03,9.877186e-04
401,2.799630e-01,9.396286e-01,4.360092e+01,38,43,25,9.613956e-03,1.029790e-03
402,2.797361e-01,9.156265e-01,4.476236e+01,38,43,25,9.512343e-03,1.014867e-03
403,2.801039e-01,9.225388e-01,3.747930e+01,39,44,25,9.598486e-03,8.820065e-04
404,2.805060e-01,9.357777e-01,3.848250e+01,37,43,25,9.806989e-03,8.504028e-04
405,2.809205e-01,9.460983e-01,3.980483e+01,37,43,25,9.895548e-03,8.371483e-04
406,2.813249e-01,9.820957e-01,4.083161e+01,38,44,25,9.689583e-03,7.547355e-04
407,2.817203e-01,9.840012e-01,3.989387e+01,37,43,25,9.442497e-03,6.946564e-04
408,2.821060e-01,9.722729e-01,3.921960e+01,36,42,25,9.584639e-03,7.985861e-04
409,2.824767e-01,9.608631e-01,3.999137e+01,37,43,25,9.860491e-03,9.095073e-04
410,2.828137e-01,9.324951e-01,4.007914e+01,37,43,25,9.905618e-03,1.016566e-03
411,2.831002e-01,9.029179e-01,3.972952e+01,37,43,25,9.885733e-03,1.046785e-03
412,2.832819e-01,8.789196e-01,3.987261e+01,38,44,25,1.005117e-02,1.038261e-03
413,2.833562e-01,8.611774e-01,4.111576e+01,38,44,25,1.002870e-02,9.906857e-04
414,2.833340e-01,8.562851e-01,4.420357e+01,38,44,25,1.005736e-02,9.618662e-04
415,2.832257e-01,8.648739e-01,3.874182e+01,37,44,25,9.599165e-03,7.928524e-04
416,2.830337e-01,9.061222e-01,3.904763e+01,37,44,25,9.611430e-03,7.417176e-04
417,2.827584e-01,9.490013e-01,3.909676e+01,37,44,25,9.632598e-03,7.636112e-04
418,2.824035e-01,9.389515e-01,3.888284e+01,36,43,25,9.351881e-03,6.918608e-04
419,2.819453e-01,9.281502e-01,3.778350e+01,36,43,25,9.396659e-03,8.135677e-04
420,2.813887e-01,9.155445e-01,3.656833e+01,36,43,25,9.493194e-03,9.430849e-04
421,2.807370e-01,8.990116e-01,3.589480e+01,36,43,25,9.435958e-03,9.604579e-04
422,2.799709e-01,8.714771e-01,3.503275e+01,37,44,25,9.389498e-03,9.286086e-04
423,2.791063e-01,8.699989e-01,3.483913e+01,37,45,25,9.422797e-03,8.496008e-04
424,2.790286e-01,8.787403e-01,3.587323e+01,37,45,25,9.617904e-03,8.841389e-04
425,2.790928e-01,8.845997e-01,3.689711e+01,37,45,25,9.667885e-03,8.077511e-04
426,2.791610e-01,8.956261e-01,3.819892e+01,37,45,25,9.682527e-03,7.238529e-04
427,2.792313e-01,9.091988e-01,3.961025e+01,36,44,25,9.556411e-03,7.474354e-04
428,2.793076e-01,9.013214e-01,4.039819e+01,35,43,24,9.571745e-03,7.965720e-04
429,2.793824e-01,8.499966e-01,3.751248e+01,36,44,25,9.790046e-03,8.805904e-04
430,2.794284e-01,8.255615e-01,3.703709e+01,36,44,25,9.925213e-03,9.650085e-04
431,2.794332e-01,8.034058e-01,3.612604e+01,36,44,25,9.875981e-03,9.658918e-04
432,2.793893e-01,7.800617e-01,3.508037e+01,37,46,25,9.713739e-03,8.490428e-04
433,2.792494e-01,7.669029e-01,3.520211e+01,37,46,25,9.829449e-03,8.376460e-04
434,2.790096e-01,7.699108e-01,3.513227e+01,37,46,25,9.801446e-03,7.549535e-04
435,2.786777e-01,8.202419e-01,3.547706e+01,36,45,25,9.648447e-03,7.179466e-04
436,2.782617e-01,8.594494e-01,3.616144e+01,36,45,25,9.374913e-03,7.268941e-04
437,2.777597e-01,9.033356e-01,3.682924e+01,35,44,24,9.233909e-03,7.628388e-04
438,2.771722e-01,8.722782e-01,3.452141e+01,35,44,24,9.317873e-03,8.274055e-04
439,2.764994e-01,8.490963e-01,3.376522e+01,36,45,25,9.191751e-03,8.547016e-04
440,2.757362e-01,8.251514e-01,3.318677e+01,36,45,25,9.083375e-03,8.456730e-04
441,2.748707e-01,8.144646e-01,3.303504e+01,37,47,25,8.972583e-03,7.464189e-04
442,2.739096e-01,8.121586e-01,3.334409e+01,37,47,25,8.909637e-03,7.095528e-04
443,2.730588e-01,8.126545e-01,3.406887e+01,37,47,25,9.099888e-03,6.940781e-04
444,2.729106e-01,8.137321e-01,3.564289e+01,36,46,25,9.248853e-03,7.078086e-04
445,2.731416e-01,8.325100e-01,3.457476e+01,37,47,25,9.294093e-03,7.126511e-04
446,2.778102e-01,8.267708e-01,3.452373e+01,35,45,24,9.220337e-03,7.934427e-04
447,2.805919e-01,7.789707e-01,3.311265e+01,35,45,24,9.213617e-03,8.834425e-04
448,2.827283e-01,7.505569e-01,3.268716e+01,36,46,25,9.137054e-03,9.019342e-04
449,2.834276e-01,7.222576e-01,3.325948e+01,37,47,25,9.151988e-03,8.833693e-04
450,2.825671e-01,7.161808e-01,3.503307e+01,37,47,25,9.218782e-03,7.790722e-04
451,2.809816e-01,7.229652e-01,3.355562e+01,37,48,25,9.093128e-03,7.093411e-04
452,2.802738e-01,7.493534e-01,3.425423e+01,37,48,25,9.043731e-03,7.359533e-04
453,2.807985e-01,8.132229e-01,3.555637e+01,37,48,25,8.891307e-03,6.885680e-04
454,2.901047e-01,8.007603e-01,3.372042e+01,37,48,25,9.010839e-03,6.721325e-04
455,2.948645e-01,7.961407e-01,3.278691e+01,37,48,25,9.039758e-03,7.359494e-04
456,2.967604e-01,7.831211e-01,3.273374e+01,37,48,25,9.168378e-03,8.599216e-04
457,2.964937e-01,7.732391e-01,3.227385e+01,37,48,25,9.058436e-03,8.291481e-04
458,2.945459e-01,7.593136e-01,3.191398e+01,37,48,25,9.019637e-03,7.841181e-04
459,2.919303e-01,7.564182e-01,3.287848e+01,37,48,25,8.809160e-03,6.891895e-04
460,2.904311e-01,7.732849e-01,3.130427e+01,37,49,25,8.717217e-03,6.419726e-04
461,2.931606e-01,7.852917e-01,3.293988e+01,37,49,25,8.699163e-03,6.926219e-04
462,3.015508e-01,7.828655e-01,3.430355e+01,37,49,25,8.604150e-03,6.737513e-04
463,3.047363e-01,7.471962e-01,3.281413e+01,37,49,25,8.660059e-03,6.231547e-04
464,3.052589e-01,7.341938e-01,3.258328e+01,37,49,25,8.835787e-03,7.013981e-04
465,3.042250e-01,7.222385e-01,3.353259e+01,37,49,25,8.936439e-03,7.996925e-04
466,3.021187e-01,7.083092e-01,3.390894e+01,37,49,25,8.971680e-03,8.245177e-04
467,2.992646e-01,6.860294e-01,3.315311e+01,37,49,25,8.827349e-03,7.610072e-04
468,2.970138e-01,7.031574e-01,3.402474e+01,37,49,25,8.750483e-03,6.791345e-04
469,3.017245e-01,7.303925e-01,3.096441e+01,36,49,25,8.788334e-03,6.467951e-04
470,3.092846e-01,7.523651e-01,3.309473e+01,36,49,25,8.638890e-03,6.004104e-04
471,3.113683e-01,7.450104e-01,3.272302e+01,37,50,25,8.758944e-03,6.523458e-04
472,3.107128e-01,7.525005e-01,3.183211e+01,37,50,25,8.620931e-03,6.439652e-04
473,3.085980e-01,7.507153e-01,3.110811e+01,37,50,25,8.675629e-03,6.854956e-04
474,3.057721e-01,7.516766e-01,3.184649e+01,37,50,25,8.718519e-03,7.036034e-04
475,3.024669e-01,7.475948e-01,3.312746e+01,37,50,25,8.761682e-03,7.135830e-04
476,2.994773e-01,7.451420e-01,3.415736e+01,37,50,25,8.698264e-03,6.860030e-04
477,3.077149e-01,7.928753e-01,3.351380e+01,37,50,25,8.643473e-03,6.508346e-04
478,3.138093e-01,7.161808e-01,3.387782e+01,37,50,25,8.613491e-03,6.599349e-04
479,3.146113e-01,7.282524e-01,3.130707e+01,36,50,25,8.427124e-03,6.025370e-04
480,3.129803e-01,7.253151e-01,3.048231e+01,38,51,25,8.498102e-03,6.067862e-04
481,3.101210e-01,7.255039e-01,3.108437e+01,37,51,25,8.561021e-03,6.521181e-04
482,3.066949e-01,6.900330e-01,3.021095e+01,37,51,25,8.513119e-03,6.473911e-04
483,3.031622e-01,6.918049e-01,3.153127e+01,35,49,25,8.444693e-03,6.759409e-04
484,3.025449e-01,6.686287e-01,3.087381e+01,37,51,25,8.396369e-03,6.407214e-04
485,3.111113e-01,6.983547e-01,3.311142e+01,37,51,25,8.401195e-03,6.193812e-04
486,3.161283e-01,6.840076e-01,3.455160e+01,37,51,25,8.459437e-03,6.374867e-04
487,3.164279e-01,6.619358e-01,3.455735e+01,37,51,25,8.485079e-03,6.385039e-04
488,3.145058e-01,6.893673e-01,3.267498e+01,37,51,25,8.536404e-03,6.810819e-04
489,3.112873e-01,7.001972e-01,3.049227e+01,122,42,24,8.598764e-03,6.158756e-04
490,3.088879e-01,7.073994e-01,3.054891e+01,34,49,24,8.555963e-03,6.060632e-04
491,3.081130e-01,7.283726e-01,3.141561e+01,35,50,25,8.555179e-03,6.116072e-04
492,3.123102e-01,7.443218e-01,3.279235e+01,35,50,25,8.531160e-03,6.065847e-04
493,3.160695e-01,7.563686e-01,3.208844e+01,35,50,24,8.506402e-03,6.293035e-04
494,3.168811e-01,7.465992e-01,3.164480e+01,36,51,25,8.384004e-03,5.754762e-04
495,3.164731e-01,7.230740e-01,3.100623e+01,36,51,25,8.427301e-03,5.833451e-04
496,3.145455e-01,6.885567e-01,3.200842e+01,37,52,25,8.358485e-03,5.730239e-04
497,3.134931e-01,6.973190e-01,3.233989e+01,37,52,25,8.406096e-03,6.481058e-04
498,3.128482e-01,7.105446e-01,3.197510e+01,37,52,25,8.242575e-03,6.208690e-04
499,3.118328e-01,7.094269e-01,3.053043e+01,35,51,25,8.137833e-03,5.564865e-04
500,3.181298e-01,6.934986e-01,3.151031e+01,35,51,25,8.163912e-03,5.660342e-04
501,3.211922e-01,7.097301e-01,3.285196e+01,35,51,25,8.161985e-03,6.010255e-04
502,3.211759e-01,6.413364e-01,3.091823e+01,35,51,24,8.017050e-03,5.237346e-04
503,3.193889e-01,6.287155e-01,3.164735e+01,36,52,25,7.949345e-03,5.209141e-04
504,3.171769e-01,6.300545e-01,3.066450e+01,36,52,25,7.998087e-03,5.075420e-04
505,3.156115e-01,6.196022e-01,3.023479e+01,36,52,25,8.082030e-03,5.408403e-04
506,3.143908e-01,6.431046e-01,3.134505e+01,34,51,24,8.115010e-03,5.366530e-04
507,3.132937e-01,6.630325e-01,3.203258e+01,34,51,24,8.165732e-03,5.563314e-04
508,3.192141e-01,6.832314e-01,3.134306e+01,35,52,25,8.237518e-03,5.503882e-04
509,3.219745e-01,6.907349e-01,3.181895e+01,35,52,25,8.248726e-03,5.930910e-04
510,3.218795e-01,6.929188e-01,3.121666e+01,35,52,25,8.091817e-03,5.302971e-04
511,3.196897e-01,6.720543e-01,2.936975e+01,35,52,24,8.058597e-03,4.958379e-04
512,3.170054e-01,6.645870e-01,2.890618e+01,36,53,25,7.891037e-03,4.600245e-04
513,3.146977e-01,6.954346e-01,2.989651e+01,36,53,25,7.884859e-03,4.660508e-04
514,3.130096e-01,6.844139e-01,3.118083e+01,34,52,24,7.882264e-03,4.984948e-04
515,3.114056e-01,6.527519e-01,3.130021e+01,34,52,24,7.848655e-03,4.959669e-04
516,3.155276e-01,6.520042e-01,3.127740e+01,34,52,24,7.919604e-03,4.610219e-04
517,3.188004e-01,6.527367e-01,2.838677e+01,35,53,25,7.785769e-03,4.695507e-04
518,3.192011e-01,6.553268e-01,3.093359e+01,35,53,25,7.728934e-03,4.779993e-04
519,3.178059e-01,6.611710e-01,3.139662e+01,35,53,25,7.865400e-03,5.093705e-04
520,3.152595e-01,5.808010e-01,2.982710e+01,35,53,25,7.914204e-03,5.414406e-04
521,3.126350e-01,5.253811e-01,2.843948e+01,35,53,24,7.884834e-03,4.859630e-04
522,3.105616e-01,5.155201e-01,2.821901e+01,34,53,24,7.756128e-03,4.712282e-04
523,3.089983e-01,5.328407e-01,3.089605e+01,34,53,24,7.802516e-03,4.560280e-04
524,3.087674e-01,5.435486e-01,3.201487e+01,34,53,24,7.915024e-03,4.850840e-04
525,3.127141e-01,5.191269e-01,3.043658e+01,34,53,24,7.979923e-03,4.575023e-04
526,3.142461e-01,5.104599e-01,2.868189e+01,34,53,24,8.017981e-03,4.605899e-04
527,3.136743e-01,5.147018e-01,2.597735e+01,35,54,24,8.031527e-03,4.606421e-04
528,3.119214e-01,5.584888e-01,2.844492e+01,35,54,24,7.962961e-03,4.429234e-04
529,3.094224e-01,5.858459e-01,2.854672e+01,35,54,25,7.975709e-03,4.499354e-04
530,3.070625e-01,5.867577e-01,2.821051e+01,35,54,24,7.995386e-03,4.675651e-04
531,3.053341e-01,5.847321e-01,2.765156e+01,35,54,24,8.049523e-03,4.931613e-04
532,3.038801e-01,5.869694e-01,2.733213e+01,34,54,24,7.958670e-03,4.870965e-04
533,3.036471e-01,6.105804e-01,2.883315e+01,34,54,24,7.936966e-03,4.645632e-04
534,3.057151e-01,6.116962e-01,2.893948e+01,34,54,24,7.873498e-03,4.384384e-04
535,3.069397e-01,5.783443e-01,2.713362e+01,34,54,24,7.911342e-03,4.402196e-04
536,3.071750e-01,5.412292e-01,2.494213e+01,36,55,25,8.031284e-03,4.647980e-04
537,3.067921e-01,5.376587e-01,2.439155e+01,35,55,24,7.899666e-03,4.493251e-04
538,3.059432e-01,5.620346e-01,2.616811e+01,35,55,24,7.817030e-03,4.515131e-04
539,3.046999e-01,5.086403e-01,2.614264e+01,35,55,24,7.871308e-03,4.454138e-04
540,3.032495e-01,4.711113e-01,2.677852e+01,35,55,24,7.785419e-03,4.129012e-04
541,3.016404e-01,4.247818e-01,2.654425e+01,35,55,24,7.773301e-03,4.443771e-04
542,2.998890e-01,4.246120e-01,2.548699e+01,35,55,24,7.708400e-03,4.447493e-04
543,3.014301e-01,4.234629e-01,2.513763e+01,34,55,24,7.672177e-03,4.109924e-04
544,3.021990e-01,4.239101e-01,2.451308e+01,34,55,24,7.719948e-03,4.327951e-04
545,3.022386e-01,4.249516e-01,2.343466e+01,34,55,24,7.919585e-03,4.321118e-04
546,3.018184e-01,4.269485e-01,2.092619e+01,35,56,24,7.954359e-03,4.409982e-04
547,3.010277e-01,4.297428e-01,2.126213e+01,35,56,24,7.996393e-03,4.590150e-04
548,2.998582e-01,4.311638e-01,2.180318e+01,35,56,24,8.052360e-03,4.488578e-04
549,2.984718e-01,4.290495e-01,2.195354e+01,35,56,24,8.044446e-03,4.535725e-04
550,2.968967e-01,4.245272e-01,2.247479e+01,35,56,24,8.104585e-03,4.558456e-04
551,2.951050e-01,4.218245e-01,2.271342e+01,35,56,24,8.140106e-03,4.612796e-04
552,2.931206e-01,4.366016e-01,2.258344e+01,35,56,24,8.117229e-03,4.529632e-04
553,2.927786e-01,4.394341e-01,2.129489e+01,35,56,24,8.054737e-03,4.632469e-04
554,2.930028e-01,4.404526e-01,2.066673e+01,35,56,24,8.004115e-03,4.639928e-04
555,2.929512e-01,4.420547e-01,2.068510e+01,59,51,26,7.976851e-03,4.367167e-04
556,2.925878e-01,4.439335e-01,1.982112e+01,61,50,26,8.002512e-03,4.306256e-04
557,2.919237e-01,4.206123e-01,1.943961e+01,61,50,26,8.012916e-03,4.404598e-04
558,2.909776e-01,4.108829e-01,1.949965e+01,61,50,26,7.967226e-03,4.297519e-04
559,2.897919e-01,3.993864e-01,1.945973e+01,61,50,26,7.918453e-03,4.190661e-04
560,2.884403e-01,4.006062e-01,1.924627e+01,35,57,24,8.116163e-03,4.273788e-04
561,2.882893e-01,4.060192e-01,1.940292e+01,35,57,24,8.122867e-03,4.487148e-04
562,2.881194e-01,4.107361e-01,1.966974e+01,35,57,24,8.087095e-03,4.549758e-04
563,2.879291e-01,4.195080e-01,1.952184e+01,56,52,26,8.131512e-03,4.543418e-04
564,2.877178e-01,4.326191e-01,2.008644e+01,56,52,26,8.352555e-03,4.761042e-04
565,2.874819e-01,4.386482e-01,2.055396e+01,56,52,26,8.394478e-03,4.877220e-04
566,2.871988e-01,4.413967e-01,2.097499e+01,56,52,26,8.409929e-03,4.906485e-04
567,2.868651e-01,4.469814e-01,1.979454e+01,58,51,26,8.455656e-03,4.478375e-04
568,2.864820e-01,4.526386e-01,1.995420e+01,58,51,26,8.425333e-03,4.460448e-04
569,2.860485e-01,4.599953e-01,1.923675e+01,56,52,27,8.444808e-03,4.301839e-04
570,2.855665e-01,4.691238e-01,1.997640e+01,59,50,26,8.498555e-03,4.355978e-04
571,2.850397e-01,4.788933e-01,2.020662e+01,59,50,26,8.532836e-03,4.148353e-04
572,2.845716e-01,4.830494e-01,2.028063e+01,53,53,26,8.576676e-03,4.169192e-04
573,2.843612e-01,4.786797e-01,2.040370e+01,53,53,26,8.504182e-03,4.058183e-04
574,2.841409e-01,4.834442e-01,2.054485e+01,53,53,26,8.438740e-03,4.131631e-04
