iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max,visc_lin_max,pres_lin_max
48,7.421660e-02,6.878757e-01,9.469986e+00,22,69,34,2.031109e-04,3.772444e-05,9.720968e-07,3.744564e-05
49,7.562873e-02,7.115316e-01,1.007790e+01,21,69,34,2.115908e-04,3.994468e-05,1.006353e-06,3.961497e-05
50,7.854857e-02,7.512321e-01,1.061563e+01,21,69,34,2.097150e-04,3.915010e-05,1.038591e-06,3.874625e-05
51,8.162893e-02,8.004208e-01,1.118966e+01,18,68,35,2.202210e-04,4.600406e-05,1.067542e-06,4.554403e-05
52,8.495662e-02,8.670349e-01,1.209678e+01,19,67,34,2.280388e-04,5.297647e-05,1.099798e-06,5.245918e-05
53,8.907017e-02,9.283180e-01,1.301952e+01,19,67,34,2.387896e-04,6.074423e-05,1.121451e-06,6.016616e-05
54,9.306362e-02,9.687576e-01,1.367558e+01,19,67,34,2.346091e-04,5.530482e-05,1.160120e-06,5.467697e-05
55,9.602622e-02,9.891872e-01,1.397359e+01,18,67,34,2.440336e-04,5.815597e-05,1.183350e-06,5.749203e-05
56,9.715891e-02,1.025761e+00,1.460861e+01,18,67,35,2.326724e-04,5.707118e-05,1.165997e-06,5.640057e-05
57,1.031064e-01,1.025806e+00,1.474132e+01,18,67,35,2.341938e-04,6.002314e-05,1.199973e-06,5.932011e-05
58,1.037732e-01,9.947968e-01,1.498815e+01,17,67,36,2.317524e-04,6.833716e-05,1.212651e-06,6.759012e-05
59,1.021367e-01,1.012619e+00,1.522580e+01,14,70,32,2.260740e-04,6.304206e-05,1.261751e-06,6.225090e-05
60,1.038168e-01,9.946060e-01,1.510014e+01,14,70,32,2.232621e-04,6.395505e-05,1.229779e-06,6.318801e-05
61,1.078094e-01,9.863472e-01,1.534741e+01,13,70,35,2.156222e-04,5.731982e-05,1.249929e-06,5.656278e-05
62,1.046560e-01,1.005527e+00,1.372468e+01,17,66,35,2.051321e-04,5.805684e-05,1.262288e-06,5.726499e-05
63,1.009095e-01,1.052425e+00,1.480925e+01,14,69,32,1.984211e-04,5.704166e-05,1.280471e-06,5.621978e-05
64,9.937137e-02,1.036793e+00,1.582145e+01,13,69,36,1.735254e-04,4.682795e-05,1.298215e-06,4.602141e-05
65,9.617126e-02,1.009350e+00,1.341224e+01,13,69,36,1.830136e-04,5.430252e-05,1.294774e-06,5.351484e-05
66,9.291326e-02,9.709873e-01,1.299410e+01,14,68,29,1.643095e-04,4.841031e-05,1.309570e-06,4.757999e-05
67,8.876067e-02,9.974070e-01,1.459388e+01,13,68,34,1.634803e-04,4.633828e-05,1.334208e-06,4.551097e-05
68,8.437768e-02,8.772812e-01,1.277521e+01,12,68,37,1.515753e-04,4.293348e-05,1.329225e-06,4.212367e-05
69,8.462212e-02,8.654480e-01,1.136464e+01,13,67,30,1.487772e-04,4.138939e-05,1.330454e-06,4.054380e-05
70,8.771234e-02,8.730469e-01,1.239648e+01,13,67,34,1.379567e-04,3.948545e-05,1.353933e-06,3.865403e-05
71,9.072720e-02,8.418694e-01,1.148088e+01,12,67,37,1.308450e-04,3.915808e-05,1.351457e-06,3.835852e-05
72,9.325433e-02,7.442093e-01,1.036310e+01,13,66,30,1.216464e-04,3.576119e-05,1.349583e-06,3.491218e-05
73,9.489106e-02,6.590247e-01,1.156541e+01,12,66,34,1.196647e-04,3.516110e-05,1.355141e-06,3.434913e-05
74,9.682702e-02,5.652199e-01,9.270564e+00,12,66,42,1.139162e-04,3.239576e-05,1.345652e-06,3.161997e-05
75,9.891476e-02,5.697021e-01,9.457652e+00,13,65,24,1.073114e-04,3.056854e-05,1.334183e-06,2.975072e-05
76,1.006792e-01,5.959282e-01,1.015143e+01,12,65,34,1.030630e-04,2.710876e-05,1.329837e-06,2.633210e-05
77,1.014611e-01,6.040115e-01,8.467271e+00,15,64,23,9.733984e-05,2.428878e-05,1.321108e-06,2.356642e-05
78,1.022536e-01,5.770683e-01,8.661517e+00,14,64,43,9.376614e-05,2.634307e-05,1.303601e-06,2.556709e-05
79,1.035129e-01,5.599499e-01,8.801790e+00,12,64,42,8.306805e-05,2.232017e-05,1.287355e-06,2.159282e-05
80,1.042330e-01,4.333954e-01,7.669689e+00,15,63,23,7.472892e-05,1.797748e-05,1.275915e-06,1.731885e-05
81,1.048246e-01,4.312897e-01,7.961974e+00,14,63,43,7.146141e-05,1.867167e-05,1.257072e-06,1.794565e-05
82,1.061529e-01,4.430313e-01,7.825933e+00,12,63,42,7.260262e-05,1.908732e-05,1.232323e-06,1.844403e-05
83,1.071098e-01,4.669952e-01,6.613851e+00,16,62,23,6.765894e-05,1.647778e-05,1.221996e-06,1.589673e-05
84,1.075317e-01,4.455414e-01,6.801202e+00,15,62,43,6.637457e-05,1.547797e-05,1.208207e-06,1.485413e-05
85,1.084462e-01,3.942108e-01,6.829767e+00,12,62,42,6.470821e-05,1.515198e-05,1.163756e-06,1.456303e-05
86,1.093408e-01,3.013630e-01,5.401974e+00,12,62,42,5.647737e-05,1.117523e-05,1.139480e-06,1.066090e-05
87,1.098576e-01,2.547642e+00,5.011440e+00,16,61,23,4.413743e-05,7.247762e-06,1.154643e-06,6.712011e-06
88,1.099995e-01,2.611389e-01,6.121501e+00,13,61,43,5.181217e-05,1.359567e-05,1.150323e-06,1.308350e-05
89,1.099614e-01,2.513580e-01,5.022208e+00,12,61,42,4.394240e-05,1.307833e-05,1.081742e-06,1.264956e-05
90,1.103831e-01,2.686958e-01,4.788927e+00,16,64,43,4.121663e-05,9.852008e-06,1.033403e-06,9.489350e-06
91,1.105717e-01,2.630386e-01,4.694660e+00,16,64,42,3.809296e-05,6.798516e-06,1.060676e-06,6.385444e-06
92,1.102623e-01,2.565193e-01,4.564968e+00,16,64,42,3.372566e-05,4.989556e-06,1.102219e-06,4.516963e-06
93,1.091357e-01,2.227993e-01,4.449484e+00,18,63,42,3.098080e-05,6.930492e-06,1.070719e-06,6.575065e-06
94,1.090644e-01,2.229015e+00,3.918875e+00,12,65,40,2.698302e-05,6.893021e-06,9.942041e-07,6.573001e-06
