iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max,visc_lin_max,pres_lin_max
48,8.679065e-02,4.785892e-01,0.000000e+00,0,0,0,1.395940e-05,3.306919e-06,3.306919e-06,0.000000e+00
49,8.564189e-02,5.306489e-01,0.000000e+00,0,0,0,1.308341e-05,3.225728e-06,3.225728e-06,0.000000e+00
50,8.464328e-02,8.044066e-02,2.105669e+02,360,81,14,2.397982e+00,1.115057e+00,3.578501e-06,1.115060e+00
51,8.368364e-02,1.306142e-01,0.000000e+00,0,0,0,1.450396e-05,3.217376e-06,3.217376e-06,0.000000e+00
52,8.428132e-02,3.989314e-01,0.000000e+00,0,0,0,3.079917e-05,1.038257e-05,1.038257e-05,0.000000e+00
53,8.447597e-02,2.902074e-01,0.000000e+00,0,0,0,2.767143e-05,8.975127e-06,8.975127e-06,0.000000e+00
54,8.400037e-02,2.648139e-01,0.000000e+00,0,0,0,2.419891e-05,7.086338e-06,7.086338e-06,0.000000e+00
55,8.297845e-02,3.232562e-01,0.000000e+00,0,0,0,2.099128e-05,5.286882e-06,5.286882e-06,0.000000e+00
56,8.159090e-02,3.801803e-01,0.000000e+00,0,0,0,1.887459e-05,3.647650e-06,3.647650e-06,0.000000e+00
57,7.999434e-02,4.342912e-01,0.000000e+00,0,0,0,1.709872e-05,3.061192e-06,3.061192e-06,0.000000e+00
58,7.830529e-02,4.850894e-01,0.000000e+00,0,0,0,1.530565e-05,2.795833e-06,2.795833e-06,0.000000e+00
59,7.660536e-02,5.318812e-01,0.000000e+00,0,0,0,1.442025e-05,2.573765e-06,2.573765e-06,0.000000e+00
60,7.808232e-02,6.781206e-02,1.644456e+02,378,82,13,2.781853e+00,7.656718e-01,2.689938e-06,7.656737e-01
61,7.440326e-02,1.665682e-01,0.000000e+00,0,0,0,1.145183e-05,2.215713e-06,2.215713e-06,0.000000e+00
62,7.347306e-02,2.209596e-01,0.000000e+00,0,0,0,1.943008e-05,5.565128e-06,5.565128e-06,0.000000e+00
63,7.396971e-02,2.094050e-01,0.000000e+00,0,0,0,1.677531e-05,3.970444e-06,3.970444e-06,0.000000e+00
64,7.381844e-02,2.482846e-01,0.000000e+00,0,0,0,1.486989e-05,2.748539e-06,2.748539e-06,0.000000e+00
65,7.301065e-02,2.993830e-01,0.000000e+00,0,0,0,1.404908e-05,2.645910e-06,2.645910e-06,0.000000e+00
66,7.180288e-02,3.476053e-01,0.000000e+00,0,0,0,1.430678e-05,2.483941e-06,2.483941e-06,0.000000e+00
67,7.007332e-02,3.945039e-01,0.000000e+00,0,0,0,1.459572e-05,2.557757e-06,2.557757e-06,0.000000e+00
68,6.793473e-02,4.408707e-01,0.000000e+00,0,0,0,1.466492e-05,2.702398e-06,2.702398e-06,0.000000e+00
69,6.555174e-02,5.309558e-01,0.000000e+00,0,0,0,1.436290e-05,3.471634e-06,3.471634e-06,0.000000e+00
70,6.896130e-02,6.393986e-02,2.033660e+02,412,84,14,2.683731e+00,9.094914e-01,1.810463e-06,9.094912e-01
71,6.282872e-02,2.735203e-01,0.000000e+00,0,0,0,9.484861e-06,1.917267e-06,1.917267e-06,0.000000e+00
72,6.154696e-02,3.202670e-01,0.000000e+00,0,0,0,1.524537e-05,5.499232e-06,5.499232e-06,0.000000e+00
73,6.044948e-02,3.678586e-01,0.000000e+00,0,0,0,1.400574e-05,4.329002e-06,4.329002e-06,0.000000e+00
74,5.920605e-02,4.534030e-01,0.000000e+00,0,0,0,1.191200e-05,2.742867e-06,2.742867e-06,0.000000e+00
75,5.781808e-02,5.523413e-01,0.000000e+00,0,0,0,9.944613e-06,1.609066e-06,1.609066e-06,0.000000e+00
76,5.967584e-02,7.360935e-02,2.108691e+02,414,85,14,1.161023e+00,2.637123e-01,1.507375e-06,2.637135e-01
77,5.509431e-02,3.301186e-01,0.000000e+00,0,0,0,8.915695e-06,1.700375e-06,1.700375e-06,0.000000e+00
78,5.339089e-02,4.395773e-01,0.000000e+00,0,0,0,7.101246e-06,1.140125e-06,1.140125e-06,0.000000e+00
79,5.190121e-02,5.267090e-01,0.000000e+00,0,0,0,8.132327e-06,1.865337e-06,1.865337e-06,0.000000e+00
80,5.218629e-02,7.739027e-02,1.919910e+02,414,85,14,1.336816e+00,4.808422e-01,1.181638e-06,4.808414e-01
81,4.889809e-02,3.113010e-01,0.000000e+00,0,0,0,8.912038e-06,2.386030e-06,2.386030e-06,0.000000e+00
82,4.742985e-02,4.113779e-01,0.000000e+00,0,0,0,7.843360e-06,1.528984e-06,1.528984e-06,0.000000e+00
83,4.608088e-02,5.016943e-01,0.000000e+00,0,0,0,7.832123e-06,1.904172e-06,1.904172e-06,0.000000e+00
84,4.585781e-02,7.035892e-02,1.799915e+02,414,85,14,8.797663e-01,1.897088e-01,1.263941e-06,1.897094e-01
85,4.338323e-02,2.951256e-01,0.000000e+00,0,0,0,9.937707e-06,1.932834e-06,1.932834e-06,0.000000e+00
