iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max,visc_lin_max,pres_lin_max
77,1.237619e-01,9.254656e+00,1.164936e+01,13,65,43,8.138345e-05,2.245354e-05,1.385668e-06,2.164195e-05
78,1.250503e-01,8.723178e+00,1.025021e+01,12,65,42,7.400366e-05,1.764191e-05,1.374824e-06,1.691075e-05
79,1.250039e-01,8.442550e+00,1.040040e+01,14,64,43,7.536517e-05,1.640933e-05,1.369973e-06,1.570492e-05
80,1.258502e-01,7.914429e+00,1.007598e+01,13,64,43,7.552352e-05,1.832798e-05,1.335067e-06,1.758975e-05
81,1.267740e-01,8.011756e+00,8.863552e+00,12,64,42,6.781795e-05,1.444629e-05,1.309687e-06,1.377875e-05
82,1.271689e-01,7.484722e+00,8.694863e+00,15,63,43,5.700635e-05,1.114185e-05,1.306719e-06,1.050529e-05
83,1.264705e-01,7.225904e+00,8.831527e+00,14,63,43,5.482193e-05,1.348628e-05,1.290159e-06,1.280270e-05
84,1.260661e-01,1.072707e+01,8.039361e+00,12,63,42,5.125239e-05,1.049490e-05,1.248940e-06,9.880779e-06
85,1.262242e-01,1.007240e+01,7.699711e+00,12,67,40,4.533169e-05,9.505313e-06,1.239504e-06,9.004842e-06
86,1.262061e-01,1.269659e+01,7.967622e+00,12,67,40,4.740315e-05,1.205963e-05,1.250528e-06,1.155042e-05
87,1.254292e-01,1.167816e+01,7.958213e+00,12,67,40,4.671823e-05,1.316753e-05,1.196665e-06,1.266847e-05
88,1.234299e-01,5.218127e+02,4.436593e+01,60,70,38,5.026775e-05,1.250551e-05,1.133300e-06,1.291734e-05
89,1.227612e-01,9.786692e+00,4.043562e+01,61,70,38,5.278462e-05,1.556350e-05,1.126791e-06,1.525384e-05
90,1.223957e-01,9.072528e+00,7.566776e+00,12,66,40,4.058801e-05,5.674983e-06,1.193463e-06,5.469022e-06
91,1.217541e-01,8.501000e+00,7.506034e+00,12,66,40,3.652632e-05,8.263175e-06,1.200718e-06,7.820981e-06
