iter,umax,divmax,pmax,pargmax_i,pargmax_j,pargmax_k,force_lin_sum,force_lin_max
87,3.399426e-01,1.595478e+00,7.007887e+01,33,53,25,1.893023e-02,1.526240e-03
88,3.399568e-01,1.662643e+00,7.232765e+01,32,54,24,1.868614e-02,1.464485e-03
89,3.396949e-01,1.692554e+00,7.301382e+01,32,54,24,1.856014e-02,1.436546e-03
90,3.391455e-01,1.692886e+00,7.179021e+01,32,54,24,1.835145e-02,1.443878e-03
91,3.382669e-01,1.742901e+00,7.279097e+01,33,53,25,1.830774e-02,1.408677e-03
92,3.370577e-01,1.746456e+00,7.267525e+01,32,54,24,1.811510e-02,1.428369e-03
93,3.355074e-01,1.749016e+00,7.235240e+01,32,54,24,1.786215e-02,1.352240e-03
94,3.336158e-01,1.739243e+00,7.156871e+01,32,54,24,1.739585e-02,1.280985e-03
95,3.314027e-01,1.727512e+00,7.094022e+01,32,54,24,1.725524e-02,1.353399e-03
96,3.289171e-01,1.716022e+00,7.013692e+01,32,54,24,1.737713e-02,1.509529e-03
97,3.270851e-01,1.695938e+00,6.897987e+01,32,54,24,1.746394e-02,1.646487e-03
98,3.263560e-01,1.659832e+00,6.682023e+01,32,54,24,1.729426e-02,1.661662e-03
99,3.253694e-01,1.619167e+00,6.506027e+01,33,53,24,1.709621e-02,1.661338e-03
100,3.241452e-01,1.581493e+00,6.336832e+01,33,53,24,1.666132e-02,1.491582e-03
101,3.227446e-01,1.547775e+00,6.187109e+01,33,53,24,1.619683e-02,1.385225e-03
102,3.212235e-01,1.527130e+00,6.214852e+01,32,53,24,1.581262e-02,1.256334e-03
103,3.195904e-01,1.550465e+00,6.419626e+01,33,52,25,1.592879e-02,1.328526e-03
104,3.178335e-01,1.586597e+00,6.675127e+01,32,53,24,1.606900e-02,1.330126e-03
105,3.159055e-01,1.576237e+00,6.713264e+01,32,53,24,1.687339e-02,1.268289e-03
106,3.137557e-01,1.538147e+00,6.683691e+01,32,53,24,1.728421e-02,1.314851e-03
107,3.113893e-01,1.505157e+00,6.394983e+01,32,53,24,1.562888e-02,1.244611e-03
108,3.093115e-01,1.638069e+00,6.360622e+01,32,53,24,1.560198e-02,1.230600e-03
109,3.077775e-01,1.794349e+00,6.363568e+01,32,53,24,1.590557e-02,1.387268e-03
110,3.061365e-01,1.973884e+00,6.295237e+01,32,53,24,1.611966e-02,1.522192e-03
111,3.043642e-01,2.180298e+00,6.099282e+01,32,53,24,1.626580e-02,1.542422e-03
112,3.024442e-01,2.419178e+00,5.699707e+01,32,52,24,1.613459e-02,1.354913e-03
113,3.003868e-01,2.693157e+00,5.779150e+01,32,52,24,1.717959e-02,1.184027e-03
114,2.982260e-01,6.071408e+00,6.177615e+01,32,52,24,2.116943e-02,1.229572e-03
115,2.959777e-01,6.772738e+00,6.433295e+01,32,52,24,2.094759e-02,1.218588e-03
116,2.936560e-01,7.546064e+00,6.322851e+01,32,52,24,2.105485e-02,1.254835e-03
117,2.912660e-01,8.346477e+00,6.157044e+01,32,52,24,2.090832e-02,1.309357e-03
118,2.887446e-01,9.107793e+00,6.049207e+01,32,52,24,2.145325e-02,1.395447e-03
119,2.861051e-01,9.746493e+00,6.056076e+01,32,52,24,2.191670e-02,1.486131e-03
120,2.833696e-01,1.011447e+01,6.065812e+01,32,52,24,2.264999e-02,1.574091e-03
121,2.805605e-01,1.005448e+01,6.004672e+01,32,52,24,2.325896e-02,1.627415e-03
122,2.777016e-01,9.561778e+00,5.701094e+01,32,51,24,2.426184e-02,1.769431e-03
123,2.748051e-01,9.004923e+00,5.768581e+01,32,51,24,2.505858e-02,1.866888e-03
124,2.718797e-01,8.472610e+00,5.794280e+01,32,51,24,2.485497e-02,1.915993e-03
125,2.697081e-01,3.871744e+00,5.601182e+01,32,51,24,1.710399e-02,1.027295e-03
126,2.679965e-01,3.464547e+00,5.063946e+01,32,51,24,1.643251e-02,1.041493e-03
127,2.697124e-01,3.062162e+00,4.990157e+01,32,51,24,1.658225e-02,9.948823e-04
128,2.702746e-01,2.603962e+00,4.900083e+01,32,51,24,1.691683e-02,9.548602e-04
129,2.696055e-01,3.028426e+00,4.918708e+01,32,51,24,1.726154e-02,1.055247e-03
130,2.681745e-01,5.008703e+00,4.816631e+01,32,51,24,1.635974e-02,1.107986e-03
131,2.662603e-01,7.464498e+00,4.853167e+01,32,51,24,1.776249e-02,1.109598e-03
132,2.642930e-01,9.981026e+00,4.667908e+01,32,50,24,1.851594e-02,1.110553e-03
133,2.621187e-01,1.205334e+01,4.463998e+01,32,50,24,1.606501e-02,9.388530e-04
134,2.777191e-01,1.334947e+01,4.981021e+01,32,50,24,1.742158e-02,1.009379e-03
135,2.840880e-01,1.373735e+01,4.829026e+01,32,50,24,1.996735e-02,1.376789e-03
136,2.852401e-01,1.611042e+01,4.939970e+01,32,50,24,2.180009e-02,1.635360e-03
137,2.848539e-01,1.955194e+01,4.926409e+01,32,50,24,2.306418e-02,1.814997e-03
138,2.832702e-01,2.388190e+01,4.098232e+01,32,50,24,1.409649e-02,9.035545e-04
139,2.810870e-01,2.931040e+01,3.842862e+01,32,50,24,1.236121e-02,9.309747e-04
140,2.788433e-01,3.619727e+01,4.627823e+01,107,52,33,1.244959e-02,9.289302e-04
141,2.762895e-01,4.500866e+01,6.043525e+01,107,52,33,1.242328e-02,8.593961e-04
142,2.795586e-01,5.018285e+01,6.167053e+01,107,52,33,1.642822e-02,9.432754e-04
143,2.906221e-01,6.071932e+01,7.737385e+01,107,52,33,1.674253e-02,1.043039e-03
144,2.944591e-01,8.439197e+01,1.229019e+02,107,52,33,1.686055e-02,1.170854e-03
145,2.946869e-01,1.110786e+02,1.599402e+02,107,52,33,1.871364e-02,1.448223e-03
146,2.933290e-01,1.466298e+02,2.141573e+02,107,52,33,2.124349e-02,1.872092e-03
147,2.908410e-01,1.920006e+02,2.815126e+02,107,52,33,2.465879e-02,2.440512e-03
148,3.057566e-01,2.585919e+02,3.892460e+02,107,52,33,2.952287e-02,3.292879e-03
149,4.127424e-01,3.490773e+02,5.282559e+02,107,52,33,3.728265e-02,4.458984e-03
150,5.696878e-01,4.823820e+02,7.391525e+02,107,52,33,4.924405e-02,6.288694e-03
151,8.117771e-01,6.888768e+02,1.068092e+03,107,52,33,6.636596e-02,8.962068e-03
152,3.069247e-01,1.667699e+01,1.170561e+03,107,52,33,1.296750e-02,2.225741e-03
153,3.059661e-01,1.608901e+01,2.186910e+02,106,53,33,1.599489e-02,1.384985e-03
154,3.036720e-01,1.278709e+00,1.059616e+02,106,53,33,1.474773e-02,8.323041e-04
155,3.015172e-01,1.034855e+00,6.759920e+01,106,53,33,1.155757e-02,8.129679e-04
156,3.004060e-01,1.160409e+00,4.562943e+01,106,53,33,1.157736e-02,8.234179e-04
157,3.045101e-01,2.040359e+00,3.503579e+01,33,47,25,1.139093e-02,7.568865e-04
158,3.129054e-01,3.250167e+00,3.609377e+01,33,47,25,1.130724e-02,7.712635e-04
159,3.168549e-01,4.517947e+00,3.572081e+01,33,47,24,1.095327e-02,7.309084e-04
160,3.175185e-01,5.517556e+00,3.472223e+01,34,46,25,1.091139e-02,7.560095e-04
161,3.157181e-01,6.046605e+00,3.501616e+01,33,46,25,1.094783e-02,7.739186e-04
162,3.126471e-01,6.150252e+00,3.532009e+01,32,47,24,1.094846e-02,7.421449e-04
163,3.099107e-01,5.967030e+00,3.589835e+01,32,47,24,1.099733e-02,7.593372e-04
164,3.084176e-01,5.644506e+00,3.709674e+01,32,47,24,1.106364e-02,7.826323e-04
165,3.137791e-01,5.281137e+00,3.764434e+01,32,47,24,1.142994e-02,7.936114e-04
166,3.213657e-01,4.920160e+00,3.538275e+01,33,46,25,1.114987e-02,7.763470e-04
167,3.239014e-01,4.575252e+00,3.691529e+01,33,46,25,1.102096e-02,7.355477e-04
168,3.236031e-01,4.245826e+00,3.640398e+01,33,46,24,1.126458e-02,7.131922e-04
169,3.212092e-01,3.936918e+00,3.307359e+01,32,46,24,1.127141e-02,6.563464e-04
170,3.178119e-01,3.640251e+00,3.433634e+01,32,46,24,1.105688e-02,7.327852e-04
171,3.147093e-01,3.369828e+00,3.556963e+01,32,46,24,1.106928e-02,7.323353e-04
172,3.125350e-01,3.114920e+00,3.657927e+01,32,46,24,1.110500e-02,7.253433e-04
173,3.176498e-01,2.869097e+00,3.809764e+01,32,46,24,1.107989e-02,7.373781e-04
174,3.248301e-01,2.647400e+00,3.855358e+01,32,46,24,1.106299e-02,7.280846e-04
175,3.267777e-01,2.451792e+00,3.687640e+01,33,45,25,1.102262e-02,6.831061e-04
176,3.258023e-01,2.271099e+00,3.576486e+01,33,45,25,1.100090e-02,7.669945e-04
177,3.230416e-01,2.318866e+00,3.628644e+01,33,45,25,1.080106e-02,7.112565e-04
178,3.192532e-01,2.359186e+00,3.722482e+01,33,45,24,1.338644e-02,7.650726e-04
179,3.157503e-01,2.364813e+00,3.722130e+01,32,45,24,1.223581e-02,6.359508e-04
180,3.129930e-01,2.341349e+00,3.749611e+01,32,45,24,1.089153e-02,6.639374e-04
181,3.168626e-01,2.274780e+00,3.972855e+01,32,45,24,1.108369e-02,7.165508e-04
182,3.239238e-01,2.162227e+00,3.912710e+01,32,45,24,1.138987e-02,6.880357e-04
183,3.267388e-01,1.679956e+00,3.604421e+01,33,44,25,1.243605e-02,6.614730e-04
184,3.256850e-01,1.432032e+00,3.496545e+01,33,44,25,1.061974e-02,6.588544e-04
185,3.229408e-01,1.430865e+00,3.540675e+01,33,44,25,1.052261e-02,6.639049e-04
186,3.190811e-01,1.438115e+00,3.506598e+01,33,44,25,1.047594e-02,6.642228e-04
187,3.156484e-01,1.470694e+00,3.324861e+01,33,44,24,1.091331e-02,6.238291e-04
188,3.143961e-01,1.502632e+00,3.490180e+01,32,44,24,1.134484e-02,5.876916e-04
189,3.184592e-01,1.838306e+00,3.877564e+01,32,44,24,1.156279e-02,5.927039e-04
190,3.207705e-01,1.613807e+00,4.076538e+01,32,44,24,1.264584e-02,6.801458e-04
191,3.230314e-01,1.506583e+00,3.666336e+01,32,44,24,1.040749e-02,6.095358e-04
192,3.229471e-01,1.531288e+00,3.597741e+01,32,44,24,1.115247e-02,5.980640e-04
193,3.217529e-01,1.529112e+00,3.278304e+01,31,44,24,1.123779e-02,5.866836e-04
194,3.203762e-01,1.526191e+00,3.121836e+01,31,44,24,1.048538e-02,5.614214e-04
195,3.186715e-01,1.640771e+00,3.173315e+01,33,43,25,1.025438e-02,5.574925e-04
196,3.166502e-01,1.752274e+00,3.079362e+01,33,43,25,1.032621e-02,5.725657e-04
197,3.183235e-01,2.130117e+00,3.018477e+01,32,43,24,1.048333e-02,6.020184e-04
198,3.202646e-01,2.731372e+00,3.205392e+01,32,43,24,1.055258e-02,5.783341e-04
199,3.212931e-01,3.572336e+00,3.401988e+01,32,43,24,1.028119e-02,5.464412e-04
200,3.218365e-01,4.779556e+00,3.508986e+01,32,43,24,9.817502e-03,5.419599e-04
201,3.212754e-01,6.575023e+00,3.190776e+01,32,43,24,1.006564e-02,5.235045e-04
202,3.199579e-01,9.303347e+00,2.766917e+01,31,43,24,1.004253e-02,5.476193e-04
203,3.183157e-01,1.351090e+01,3.091032e+01,31,43,24,1.010564e-02,5.845899e-04
204,3.163189e-01,2.075614e+01,3.203266e+01,31,43,24,1.142132e-02,5.679917e-04
205,3.143287e-01,3.038432e+01,3.441956e+01,33,42,25,1.407721e-02,8.900513e-04
206,3.163894e-01,4.686620e+01,2.982324e+01,33,42,24,1.032850e-02,5.496466e-04
207,3.173551e-01,2.769402e+01,3.500954e+01,32,42,24,1.311359e-02,6.585239e-04
208,3.180766e-01,4.491786e+01,3.543974e+01,32,42,24,1.335767e-02,6.722417e-04
209,3.178257e-01,4.593802e+01,4.256629e+01,32,42,24,2.035265e-02,1.620586e-03
210,3.169502e-01,2.024246e+00,3.042289e+01,32,42,24,9.399647e-03,4.657745e-04
211,3.152586e-01,2.150980e+00,3.142847e+01,32,42,24,1.071967e-02,4.999238e-04
212,3.133751e-01,2.473867e+00,3.256366e+01,31,42,24,1.537541e-02,1.065137e-03
213,3.113014e-01,3.094847e+00,2.568262e+01,31,42,24,1.023402e-02,5.551723e-04
214,3.092626e-01,3.899333e+00,3.147838e+01,31,42,24,1.423940e-02,9.095810e-04
215,3.099957e-01,4.960428e+00,3.144856e+01,32,41,24,1.428626e-02,9.172916e-04
216,3.112309e-01,6.424153e+00,2.789256e+01,32,41,24,9.995513e-03,5.090537e-04
217,3.117979e-01,8.422527e+00,2.769399e+01,32,41,24,9.795818e-03,5.165389e-04
218,3.111978e-01,1.114055e+01,2.741645e+01,32,41,24,9.780729e-03,5.008756e-04
219,3.098438e-01,1.491337e+01,2.798197e+01,32,41,24,9.777698e-03,5.134189e-04
220,3.081451e-01,2.036884e+01,2.526766e+01,32,41,24,1.099455e-02,5.350991e-04
221,3.064193e-01,2.826555e+01,2.277507e+01,32,41,24,1.202353e-02,7.063413e-04
222,3.046825e-01,3.966073e+01,2.223841e+01,36,46,22,1.257272e-02,7.804349e-04
223,3.029587e-01,1.642784e+00,2.077303e+01,33,40,24,1.079762e-02,5.181375e-04
224,3.012667e-01,1.710749e+00,2.061855e+01,36,46,22,1.180163e-02,6.190143e-04
225,3.020512e-01,1.778844e+00,2.041652e+01,33,40,24,1.138959e-02,5.426105e-04
226,3.026823e-01,1.848359e+00,2.153639e+01,32,40,24,1.108427e-02,5.391964e-04
227,3.023025e-01,1.918463e+00,2.185672e+01,32,40,24,1.099297e-02,5.323723e-04
228,3.010692e-01,1.991078e+00,2.260098e+01,32,40,24,1.067292e-02,5.161245e-04
229,2.995092e-01,2.055693e+00,2.189224e+01,32,40,24,1.144079e-02,5.316443e-04
230,2.979979e-01,2.165830e+00,2.576445e+01,32,40,24,1.180148e-02,5.305220e-04
231,2.964389e-01,2.202880e+00,2.072143e+01,32,40,24,1.058599e-02,5.190414e-04
232,2.948824e-01,2.740961e+00,2.113170e+01,32,40,24,1.021267e-02,5.240866e-04
233,2.934121e-01,3.460274e+00,1.892227e+01,32,40,23,1.032152e-02,5.178729e-04
234,2.919705e-01,4.537925e+00,2.085193e+01,32,40,23,1.060556e-02,5.179882e-04
235,2.915774e-01,6.266439e+00,2.151539e+01,32,40,23,1.135617e-02,5.186945e-04
236,2.915426e-01,4.094324e+01,4.699460e+01,115,54,29,1.318835e-02,6.095661e-04
237,2.915509e-01,4.072601e+01,3.909487e+01,115,54,29,1.038180e-02,4.869781e-04
238,2.915995e-01,2.649289e+01,2.211487e+01,32,39,24,1.092297e-02,4.780948e-04
239,2.916651e-01,1.824214e+01,1.968391e+01,32,46,27,1.219476e-02,6.785113e-04
240,2.917335e-01,1.319984e+01,1.837957e+01,32,46,27,1.144421e-02,5.681955e-04
241,2.918054e-01,9.892531e+00,1.755112e+01,32,39,24,1.012127e-02,5.111021e-04
242,2.918828e-01,7.643818e+00,1.706841e+01,32,46,27,1.022187e-02,5.141423e-04
243,2.919567e-01,6.041933e+00,1.708766e+01,32,46,27,1.048971e-02,5.195648e-04
244,2.920223e-01,4.863414e+00,1.734905e+01,31,46,27,1.089709e-02,5.166763e-04
245,2.920772e-01,4.991975e+00,1.710966e+01,31,46,27,1.096670e-02,5.115636e-04
246,2.921212e-01,6.927590e+00,1.776364e+01,47,41,26,1.138120e-02,5.318733e-04
247,2.921413e-01,9.915254e+00,2.538918e+01,104,49,33,1.136569e-02,5.347554e-04
248,2.921346e-01,1.505213e+01,3.934619e+01,104,49,33,1.167728e-02,5.263925e-04
249,2.921777e-01,4.633329e+01,5.320914e+01,115,54,28,2.481223e-02,2.179520e-03
250,2.920822e-01,3.176987e+01,2.518839e+01,50,42,26,1.829845e-02,1.425538e-03
251,2.918357e-01,4.915919e+01,5.189460e+01,115,54,28,1.367241e-02,8.619200e-04
252,2.915837e-01,3.615438e+01,2.045317e+01,50,42,26,1.404828e-02,8.754517e-04
253,2.912770e-01,2.252227e+01,1.971612e+01,50,42,26,1.328018e-02,7.067862e-04
254,2.909123e-01,1.736585e+01,2.070703e+01,50,42,26,1.367569e-02,7.830499e-04
255,2.904922e-01,1.364867e+01,1.748167e+01,52,45,26,1.082649e-02,5.163297e-04
256,2.900203e-01,1.088452e+01,1.815044e+01,52,45,26,1.053124e-02,5.087659e-04
257,2.900428e-01,1.367115e+01,2.038621e+01,51,45,26,1.102531e-02,5.153084e-04
258,2.901292e-01,2.255746e+01,3.230689e+01,106,46,33,1.425388e-02,8.026098e-04
259,2.902152e-01,4.495313e+01,7.770477e+01,106,46,33,1.007129e-02,4.657816e-04
260,2.902940e-01,6.492620e+00,6.498888e+01,107,48,33,1.049497e-02,4.992755e-04
261,2.903607e-01,6.846851e+00,1.793523e+01,31,45,27,1.111423e-02,5.183776e-04
262,2.904135e-01,7.217109e+00,1.782909e+01,51,45,26,1.026226e-02,4.776248e-04
263,2.904394e-01,7.591426e+00,1.841050e+01,51,45,26,1.050092e-02,4.744744e-04
264,2.904345e-01,7.967696e+00,1.916434e+01,51,45,26,1.083444e-02,5.040779e-04
265,2.903946e-01,8.349924e+00,2.109434e+01,51,45,25,1.065730e-02,5.142532e-04
266,2.903156e-01,8.727747e+00,2.148629e+01,51,45,25,1.074041e-02,5.292339e-04
267,2.901922e-01,9.112089e+00,2.349462e+01,51,45,25,1.168262e-02,5.465922e-04
268,2.900207e-01,9.501957e+00,2.230028e+01,51,45,25,1.109449e-02,5.522462e-04
269,2.897772e-01,9.901525e+00,2.215073e+01,51,45,25,1.099251e-02,5.857542e-04
270,2.894587e-01,1.031030e+01,2.211382e+01,51,45,25,1.101439e-02,5.883917e-04
271,2.890674e-01,1.072779e+01,2.525774e+01,51,45,25,1.290617e-02,6.061267e-04
272,2.886150e-01,1.115113e+01,2.278189e+01,48,44,26,1.187193e-02,5.241130e-04
273,2.881070e-01,1.158529e+01,2.271599e+01,48,44,26,1.154832e-02,5.156568e-04
274,2.876422e-01,1.448332e+01,2.500057e+01,48,44,26,1.340273e-02,5.701738e-04
275,2.880216e-01,2.254323e+01,2.512569e+01,48,44,26,1.312710e-02,5.483860e-04
276,2.884167e-01,3.888235e+01,2.415652e+01,48,44,26,1.207967e-02,5.315723e-04
277,2.888194e-01,1.644561e+01,2.285924e+01,48,44,26,1.076441e-02,5.154261e-04
278,2.892203e-01,1.707437e+01,2.454891e+01,48,44,26,1.127202e-02,5.180548e-04
279,2.896162e-01,1.770995e+01,2.273331e+01,48,44,26,1.072543e-02,5.473361e-04
280,2.900035e-01,1.830318e+01,2.210517e+01,48,44,26,1.091811e-02,5.826986e-04
281,2.903780e-01,1.889001e+01,2.076728e+01,48,44,26,1.132740e-02,5.703509e-04
282,2.907338e-01,1.944903e+01,2.027222e+01,48,44,26,1.159857e-02,5.449915e-04
283,2.910629e-01,2.993026e+01,2.458372e+01,48,44,26,1.144152e-02,5.604502e-04
284,2.913680e-01,2.043048e+01,2.489169e+01,48,44,26,1.141360e-02,5.670279e-04
285,2.916327e-01,2.086696e+01,2.351328e+01,48,44,26,1.169392e-02,5.888927e-04
286,2.918170e-01,2.121185e+01,2.361733e+01,48,44,26,1.197021e-02,6.033003e-04
287,2.919213e-01,2.099210e+01,2.493901e+01,48,44,26,1.175894e-02,5.935272e-04
288,2.919429e-01,2.073232e+01,2.403185e+01,48,44,26,1.257310e-02,5.999300e-04
